,Cement..component.1..kg.in.a.m.3.mixture.,Blast.Furnace.Slag..component.2..kg.in.a.m.3.mixture.,Fly.Ash..component.3..kg.in.a.m.3.mixture.,Water...component.4..kg.in.a.m.3.mixture.,Superplasticizer..component.5..kg.in.a.m.3.mixture.,Coarse.Aggregate...component.6..kg.in.a.m.3.mixture.,Fine.Aggregate..component.7..kg.in.a.m.3.mixture.,Age..day.
17,3.9719103882880407,1.1391685512007725,0.5599019444106459,-2.8501209564217636,-1.7072824823198165,0.850757691247497,5.392412872853933,12.094500048993124
18,5.130595229137897,-0.09969303741509807,0.3710166376774908,-5.232909758269874,-2.712088239616896,0.17728039700426326,-0.4753236148032173,7.433970444537801
19,7.615501483450199,-1.6602367461943073,0.4171197825251259,-5.438905553759471,-2.292692333033949,0.0231483142443211,0.1837942508289581,7.772918860191416
20,6.386822272721388,-0.4574854936096813,0.38046212310093747,-5.2251709348703335,-2.496461936997995,0.07670203569098041,-0.3625536028495656,7.81673359506652
21,-8.698474874146084,3.981681519641186,0.5568348365504415,-2.6721212382486614,-1.656568445111725,-0.9762736994043171,-0.5735697369897408,1.9320396959612898
22,-7.41557199331077,1.8059511428943977,0.422472935374542,-2.3650406166350644,-2.3644892650964424,-0.15951569505504415,-0.6387522597055846,-16.736806190213635
23,-6.461903215115963,4.057518824364486,0.6831480567753,-2.3277138483643034,-2.3461776484463295,0.26904528583429044,-0.1886153103128901,13.409745913517831
24,6.807898028660838,-1.762048971332514,0.47033009748751536,-3.967933229006317,-1.586519241395815,0.8014266255926517,5.000587906800058,11.242906841445988
25,7.004963761721344,-1.6103707516634658,0.46534854996733843,-3.9819549346922276,-1.6008030503996462,0.8034507258461446,5.064815876979218,11.089497880493733
26,4.628955816291316,-0.11850164661280545,0.3926711763797952,-5.112544322631574,-2.577616176352098,0.13243086263057813,-0.4473109248948056,8.55346327344201
27,3.8222690056881707,0.9073415509347416,0.5203893033766807,-3.224918066445921,-1.9216182483705055,0.7168947839139493,4.878666597295597,10.460723131859673
28,7.904291721618367,-0.6341204897934598,0.3531716556403286,-5.387689570804251,-2.1875084308942125,0.07716168813310097,0.2543247074052909,1.4439167769471768
29,10.12260559032878,-1.1016664576816426,0.4948575191637739,-3.7563366080128975,-2.028536055045405,0.7010198014911079,2.8395086745342604,-6.735604406525636
30,2.1573205288961224,2.0532289495273504,0.5558821293094175,-2.6965299610710485,-1.9004190231407616,0.8878584320056893,5.659941576001755,12.084765426723942
31,0.47504562522289945,2.2891876531893587,0.5506748666076324,-2.7222030899307232,-2.1176214796494577,0.741337560555536,5.377927451729228,11.972899470527947
32,-3.5478855995501775,1.8839216401328043,0.5197776079024913,-2.4894263737327598,-2.695979770132173,0.3642562591982267,-1.0756062862678377,12.445690580701822
33,7.343160659930868,-1.7240328570901375,0.4264719745931976,-5.409871482500126,-2.254401967948313,-0.07998369981546553,0.20611221236498592,8.11529321871732
34,-3.297512954039816,3.562710311179969,0.6634250951505982,-2.2707934770480454,-1.9589173711788257,0.6438588837352892,5.175862489443341,13.489115081009752
35,-3.34918889033336,2.083695344211872,0.53759073706272,-4.170524260275187,-2.987086882059486,-0.050148415572427,0.5704277047123466,9.976282720506054
36,-3.8485944923924356,2.9285566155284624,0.606786083193626,-3.996350506502376,-1.9199260298160599,0.31893173507794126,0.9234689382096304,2.092375714953622
37,1.5272716309659533,0.5235509327173865,0.48205231168762946,-4.743998716759572,-2.992676133114015,0.008744614197141518,-0.22076452303558478,7.347567941593514
38,7.7227460220593525,-1.6052770533683642,0.4049992085822401,-5.4656566211963105,-2.366719795193295,0.07545089719622373,0.1442560667880537,7.174749333384423
39,-3.5614899562131157,1.9755398054283078,0.49462144389375745,-4.364624249520128,-3.111643190589782,-0.1751180090033768,0.33025960433242296,9.050202609924368
40,3.851272230857299,0.8743917043801772,0.5223747227323998,-3.3512915637973553,-2.0097635892119303,0.72712749560766,4.801881332054684,9.637355725629535
41,6.2360237099989275,-0.3472216891393017,0.4015054157602894,-5.015698789742012,-2.3738013346067444,0.08167887820036407,-0.18773021784651564,8.865392085627205
42,-3.2979392856492984,2.1163266213279908,0.5479212182527626,-4.0604070777947685,-2.923424914290074,0.02368410006082278,0.6519433565667523,10.543044039778309
43,7.22974607233422,-1.5365520012244305,0.4548732672685541,-4.0874071582964895,-1.6587956101219068,0.8364277577806618,4.937513499582731,10.50714223092899
44,6.569402052159028,-0.49208518538266005,0.3705829531098955,-5.252151539700338,-2.5844730770883007,0.11320821403963266,-0.3728099217217916,7.159974562836741
45,9.18864606767928,-0.32595145527229774,0.4731432860676631,-3.630480570691563,-2.201353044597886,0.62535951404305,2.4388589396415217,-7.157374678617623
46,2.1715176041510262,-1.3598243328885395,0.46491823153893636,-2.941533353357403,-2.2723003012339418,-0.04426893542804225,-0.8692134651965195,-15.929547389333258
47,4.8619770780386515,-0.10475841161074075,0.3795549183495299,-5.2119211749804695,-2.633982372543858,0.1607087187621807,-0.46724642615368295,8.020015728390806
48,-3.6837880385702415,1.802602164659829,0.4157342461658538,-2.175796645410902,-2.218514503926329,0.9627222220670957,3.3854405855331646,-9.503651972266045
49,6.519932980322508,0.5219303834492006,0.41906289392735435,-3.4048491063143738,-2.3298165157649864,1.0578672563248197,2.855213117194403,-8.269392950886594
50,1.584770712099372,0.6590069005988661,0.4946356554790621,-4.564565995269787,-2.879305300824407,0.047154682223783974,-0.03373033976822865,8.308181743713801
51,-3.9525295736100263,3.0763362371942073,0.5696301203192969,-2.812814271359085,-2.278186513812823,0.31431685985471486,4.3382929605662905,11.183502239099877
52,-3.7456244519524193,1.8609848099290358,0.4728970997885236,-4.552523605586491,-3.2774887048752137,-0.2432961896306139,0.09302685231799547,7.980272248261636
53,1.8505625774223986,1.6110791125370636,0.5028506066766344,-3.2733149809469175,-2.241972435027239,0.672875312708894,5.01700639159124,9.315361473290377
54,-7.721477898880805,2.107996415246868,0.44842164603649975,-2.5932707656487133,-2.590648097971678,-0.11954775217462824,-0.6245034319043496,-11.842422056450866
55,-4.982179235890784,1.0805653501824253,0.3760237127388119,-2.581418914523396,-2.5031212147925093,0.277130346526082,-1.2701272412401972,-11.864024744748058
56,7.133342109422661,-1.8644319141446761,0.43025399937800224,-5.404198286047258,-2.2371858306171624,-0.07025519332593007,0.19470925930561533,8.256213914281076
57,-4.595460774709672,0.8633177167819243,0.3371565119101623,-2.448148350381792,-2.3094503941976865,0.03616553546859537,-1.1170282584514069,-16.733703928167696
58,1.9039095691656376,1.710756417140891,0.5146662653907969,-3.113047786163119,-2.124459281846851,0.7109573255402112,5.127111491960162,10.258354057064757
59,2.7993599721226614,0.6037585017365042,0.4600645700533299,-4.520124649504433,-2.1663360231610764,0.013102646194551575,0.0738846890537872,2.157038351757073
60,2.1257894168884266,2.067952242691305,0.5450205787452217,-2.810329539236614,-1.9551941367620393,0.8460687451779254,5.600538837300466,11.596501913447781
61,0.42847806724695797,2.1996468249821897,0.5410339218933582,-2.860696429896182,-2.1852264506101724,0.6683636280226635,5.274053146452221,11.358195350161392
62,0.008659740399540492,-1.4330775527543873,0.3990620387445936,-3.214756303100788,-2.516626442491346,-0.4220490461930707,-2.0250019376538804,-15.721862438698212
63,-3.5364428959134133,3.2701463246859794,0.633545564548175,-2.453324039234188,-2.0699813093800254,0.5276997725857172,4.942085337292854,12.594719303667251
64,0.27813570241216873,2.044692178813167,0.5152284109938486,-3.118607639823698,-2.361116861206711,0.5638286550851305,4.8300901079748195,10.194897504003757
65,3.902817595456718,1.1403025671121139,0.5490209315498574,-2.9524017095548105,-1.7824417143551363,0.804434026261553,5.2952883096204895,11.592628052161668
66,-6.396858723258256,4.164730856021712,0.7060899203690814,-2.235306733918993,-2.2502553583980203,0.2595108542605563,-0.24748404185807643,14.179021285034452
67,1.9918225206805795,0.7627871527663986,0.42300002756593236,-2.8099386520989813,-2.5661487034225745,0.924503356877718,2.9818173298927104,-9.163794974009308
68,-4.404754357584602,3.8074737225795547,0.7754228128925118,-2.443609141615503,-1.0775572803162567,0.8046006148600602,3.6816677540768787,2.3943039333597502
69,15.634584780858923,-1.6919097041759037,1.9401122210139077,11.1593914806286,-0.4721355548783381,-0.39816889486887397,-0.27979588798084915,4.490169617654848
70,7.945468371075953,2.8135352226922397,1.2259916257559316,2.7395192826837156,2.8559089170807086,0.6215240775862664,0.5391479784996498,-19.34024741712232
71,1.9820154822039668,2.8533431545836265,0.9592679691146376,2.5300312850939304,2.3048879177497117,0.0004468116732154453,1.8517732957658437,-20.451917857932504
72,8.873950958388352,1.158375496653017,1.3593394324509744,3.341625904707037,2.86512064535268,0.5462849932198564,-1.0789132565419801,-19.44803611597741
73,9.070590154570747,1.3131562139829047,1.5700695246922176,3.815531808622015,3.111414254819074,0.5231194212501612,-0.26169225335536905,-19.043941066329385
74,6.603338887402857,0.2660337573367527,1.2972838769129218,4.625874757921628,3.660235106459686,0.5448489272174463,-1.442248614513006,-18.537118640485712
75,12.428153721288746,2.110512394746665,0.9672422670107321,0.8646742962947284,3.397457192336889,1.194615599691407,0.013758994444533735,-18.382086407561562
76,10.6631879992219,1.7415332486022161,1.6423976597459446,5.064599109692889,3.706737867605071,0.707749650504193,-0.4112251017468989,-18.886332375372874
77,8.873950958388352,1.158375496653017,1.3593394324509744,3.341625904707037,2.86512064535268,0.5462849932198564,-1.0789132565419801,-19.44803611597741
78,6.526804273021392,0.033421867898084726,0.8848411664403714,2.7924453441021,3.048908384135615,0.5537703866565316,-1.570689284099478,-18.002754079902253
79,12.684205847762517,-1.1901554387341577,1.6590707486197431,5.348485165129973,2.394308335282933,0.45599908053994065,-0.9531511290345126,-16.28809455131396
80,8.873950958388352,1.158375496653017,1.3593394324509744,3.341625904707037,2.86512064535268,0.5462849932198564,-1.0789132565419801,-19.44803611597741
81,1.463651547604044,2.397953033245754,1.0354675734139562,3.4917708314048137,4.140114435576434,0.5708320118490234,-1.114552231122834,-21.389989143718932
82,9.709029608517028,0.9015340499441371,1.7129246789175532,5.753874435030473,4.1777118272588565,1.05858051444404,-0.3739116542983655,-19.633495401561483
83,8.006498214855247,3.204440133229558,1.4993039862967312,3.6372895345740957,3.982499033781668,0.7515005977365405,0.6554125570778118,-22.172195999299312
84,3.200520170256648,3.632948384223955,0.9431693066613535,0.20060311766985564,5.0630922645167225,0.3999849111561968,2.7692222807420728,-21.207092376974334
85,5.849034338065844,1.258546238827587,1.3981340260495283,2.974225834957321,2.236793629967152,-0.4608933549632267,0.9949145323715385,-18.843473853689794
86,8.006498214855247,3.204440133229558,1.4993039862967312,3.6372895345740957,3.982499033781668,0.7515005977365405,0.6554125570778118,-22.172195999299312
87,0.18362090098580838,2.1646977777059493,1.330448673627783,5.363266243224813,4.60480199849194,-0.041006422513727485,-0.30475395130598804,-22.685227161964296
88,8.006498214855247,3.204440133229558,1.4993039862967312,3.6372895345740957,3.982499033781668,0.7515005977365405,0.6554125570778118,-22.172195999299312
89,10.681433287750234,3.3555952510640292,1.016805279551568,-0.22081384704065585,4.9505849767942465,1.0769339085601912,1.8658222143056518,-18.64511301273269
90,9.149173481124954,3.5813220822040877,1.7953194837775033,5.508843900189576,4.248893085808046,0.9591731113853535,0.7770497101416476,-21.732426796378924
91,8.006498214855247,3.204440133229558,1.4993039862967312,3.6372895345740957,3.982499033781668,0.7515005977365405,0.6554125570778118,-22.172195999299312
92,1.9258567567677791,2.533148908656177,0.9072788157533951,1.981424593080439,2.878441029131233,0.29587321871383965,0.5788981624803643,-20.381573426330828
93,8.409607784760453,3.001344804182079,1.1117543526816909,3.0330761600585996,3.2734851020277556,0.5802888517816391,0.4878036923611781,-10.971412689600871
94,2.9342111761849354,3.3456228736153735,1.0383089075394407,3.402661542306001,3.532544688492455,0.1791673769076934,2.285263210510891,-10.804331717304375
95,10.943884560539551,1.2604967102551106,1.4094191716172197,4.642252364984467,4.218129072736929,0.6925855998674733,-1.0001452967125908,-9.16077412503572
96,10.37906177968778,1.1868691907118303,1.4459225005915155,4.629110458750234,4.128115909133972,0.28403677900497826,-0.5214976651422831,-9.725370894485527
97,7.716901321062694,0.19685561268355634,1.2794484669381165,5.553586850571464,5.191691281671261,0.5429730598744574,-1.5226215207414586,-9.515787013807673
98,14.187799019762611,2.335087680277363,1.1427456332385328,0.978062780288383,4.066034498722439,1.5113760265906728,0.07063835753150478,-9.579575938159387
99,12.180598585214579,2.2684120390975298,1.6724854639661813,5.63144101559958,4.906242447489133,0.7145534246703639,-0.4210415274385836,-9.276343390346272
100,10.943884560539551,1.2604967102551106,1.4094191716172197,4.642252364984467,4.218129072736929,0.6925855998674733,-1.0001452967125908,-9.16077412503572
101,7.108865556280981,-0.26444290361509853,0.8997525422474133,3.1884115850922616,3.846342442107258,0.3185839220353705,-2.0392020144501726,-10.005813071445612
102,13.019515101588498,-1.6487992065680845,1.503396162995219,5.527673553830898,3.043498011932866,0.4119961902726516,-1.225407095542056,-8.339881803114794
103,10.943884560539551,1.2604967102551106,1.4094191716172197,4.642252364984467,4.218129072736929,0.6925855998674733,-1.0001452967125908,-9.16077412503572
104,1.9171847736189365,2.3183750470045887,0.8711108197869467,3.832245861783242,5.233633101587781,0.48838597247816634,-1.4390380969229786,-13.075920849655754
105,10.991002450050775,0.8263892363509817,1.7843897120596095,6.210528211903454,5.178958032666582,1.2377821452005393,-0.38194025271533394,-10.685444810597508
106,8.771870767616639,3.604116678908014,1.4521030156139716,4.114262237610907,4.669072117801694,0.8716520988398347,0.7984318873967016,-13.182605983630491
107,4.465923678898459,4.279152034978421,1.0792715450859849,0.4464609847934757,6.4294980473279795,0.8215699086372864,3.6499171472398406,-11.659745288709177
108,7.054845390250678,1.656597670190519,1.3377387188538439,4.319678186628583,3.503097989465676,-0.0376764085260752,1.4128256729412272,-8.38728916155201
109,8.771870767616639,3.604116678908014,1.4521030156139716,4.114262237610907,4.669072117801694,0.8716520988398347,0.7984318873967016,-13.182605983630491
110,1.0287917928720605,2.415121437921391,1.3709941603553395,6.109729787601717,5.936645142677817,0.1773202889125395,-0.43357317504062415,-13.949481377047897
111,8.771870767616639,3.604116678908014,1.4521030156139716,4.114262237610907,4.669072117801694,0.8716520988398347,0.7984318873967016,-13.182605983630491
112,12.271570397350496,3.714112320463512,1.0720211755685904,-0.8731900301364148,6.165959614495235,1.2256104501538363,2.1637642525628116,-9.817600122205725
113,10.594557048190554,4.14463482098604,1.88377112064322,6.392280069797998,5.67235331311349,1.2536207241262356,0.9045506189477874,-11.65520537183836
114,8.771870767616639,3.604116678908014,1.4521030156139716,4.114262237610907,4.669072117801694,0.8716520988398347,0.7984318873967016,-13.182605983630491
115,2.4268696154035854,2.550622283272368,0.98130599001044,2.2426563929191285,3.5333468934606933,0.3844090958096319,0.6059833982996882,-11.963245610923108
116,10.183065788453879,4.2642962079186395,1.0997257898868265,3.323714216788331,1.948296629876775,0.41252567286060476,0.6407255314767847,4.077198220990638
117,4.5298779606522634,5.598682120890379,1.2792717965932863,3.7039962342807877,2.2303034507441053,0.42218359873115496,1.7333998668856172,3.368133029474875
118,10.503851488134734,1.5762474952046184,1.5173926250152334,5.774768194505202,2.3223627715207753,0.6126218744407564,-1.1565426290874472,3.498646238518614
119,10.768049878120054,1.5412615057275345,1.796173734931876,6.3182608522247055,2.547340017872874,0.3369376890105724,-0.2828527753346556,3.613027155699493
120,8.390270716965412,0.06019160258424679,1.2934224827328895,6.4211939729149385,2.7740303977316048,0.4796278664471893,-1.679364415789624,3.552675434665792
121,15.779558008743289,3.5714110667143255,1.1297904111021184,1.1183068837915948,3.2879476252366615,1.7855261224189807,0.617029600867297,3.104978339377986
122,12.111311160610901,2.4124757140197217,1.8429850586590577,6.990538906652509,3.1759863156318766,0.7507086639666078,-0.39951226199398127,3.548854500705723
123,10.503851488134734,1.5762474952046184,1.5173926250152334,5.774768194505202,2.3223627715207753,0.6126218744407564,-1.1565426290874472,3.498646238518614
124,7.482031277272411,0.10022711290898907,1.0482898483276843,4.39314491144403,1.9403384259098657,0.3971418924619826,-1.9912116751900706,3.621919598450875
125,13.27359574837647,-2.5504046711791197,1.4264849972946665,6.343044273329026,1.0623810781910836,0.1650370572077442,-1.4636516768918395,3.012961251924379
126,10.503851488134734,1.5762474952046184,1.5173926250152334,5.774768194505202,2.3223627715207753,0.6126218744407564,-1.1565426290874472,3.498646238518614
127,4.117480943758516,5.284152338857705,1.2079065793681663,4.922645220132722,3.0485216473925147,0.6490849251990731,-1.4102927997853185,4.079049203329057
128,11.702730177592608,1.2309772875729708,2.198572671525984,8.223356468473074,4.31841439257856,1.4728955999081135,-0.25863321792117233,3.748734678522171
129,10.884240436617338,5.836709998755689,2.003411760950665,5.623952365686062,3.894958192499413,1.1811420312087222,1.162776293353351,4.439556979181156
130,8.067431562971988,8.350427023077357,1.563483799995403,0.3649784346270609,4.610097299017521,1.002709476931827,3.1529622708447684,3.7744581907864645
131,6.955895167026872,1.0126906164517422,1.4478633261950327,4.613511378157207,1.4637872295187966,-0.6574352530160185,0.4581153466762707,3.385720247242466
132,10.884240436617338,5.836709998755689,2.003411760950665,5.623952365686062,3.894958192499413,1.1811420312087222,1.162776293353351,4.439556979181156
133,3.159747281784507,5.79986251719793,1.8595180285706567,9.2476724442979,4.762216026487392,0.4414934525355124,0.06735976833987738,4.299078539038623
134,10.884240436617338,5.836709998755689,2.003411760950665,5.623952365686062,3.894958192499413,1.1811420312087222,1.162776293353351,4.439556979181156
135,13.140767254308903,5.548567086473784,1.3598436243264753,-1.4761729699581252,4.945214236561565,1.5748599415265763,1.8801973153791935,2.6800715696338657
136,11.573294544416967,6.171425810560548,2.1756438898747503,7.314358644468248,3.979500801821273,1.5262353614592519,1.395812529631531,4.108776476019963
137,10.884240436617338,5.836709998755689,2.003411760950665,5.623952365686062,3.894958192499413,1.1811420312087222,1.162776293353351,4.439556979181156
138,4.6387025034707445,4.795953393433744,0.9661259186918036,1.9215320943436371,1.626886072395477,0.41815858168481446,0.7541387198348438,3.504550774397318
139,7.869680405223999,3.4848259459035638,1.0251061516761244,3.2562324675156153,2.452730949496473,0.2019099692690788,0.5173627053757173,8.792649463792
140,3.1833026824911324,4.9160825607074,1.5135790493017023,3.515801911449653,3.1095949337233963,0.2958149058233056,1.9070947813883325,9.445977233367511
141,8.725222795529474,1.5030760347913994,1.4647809698916208,5.453357602087875,3.390350236263854,0.5859825508934966,-1.1889263191856443,8.481704187980476
142,8.540916812393025,1.31208341349043,1.5266454143200425,5.70268393401891,3.3357415479877246,0.20723496423056442,-0.27610477577847065,8.538313414257022
143,6.450353135545747,-0.09420501661709699,1.2139023968319327,6.081319134947667,3.7591395928010267,0.4455929655964687,-1.9207288537913112,8.238074702938002
144,12.982327682287359,3.6803006040156045,1.1275513705777858,1.4613648662149636,4.27034430917124,1.6531339680495747,0.635071836213224,8.846453421722623
145,9.946457999091695,2.3726719196930772,1.6712637762626001,6.30752582832845,4.020574356076896,0.6759512591279307,-0.40602200330845184,8.247324922980328
146,8.725222795529474,1.5030760347913994,1.4647809698916208,5.453357602087875,3.390350236263854,0.5859825508934966,-1.1889263191856443,8.481704187980476
147,5.68467448816647,-0.21462279396666192,0.9106903076112226,4.106567581676923,2.8697456992139223,0.23787823779420394,-2.289055596856359,8.448870134612733
148,11.02864354892157,-2.7031298165488824,1.263006318802001,5.942802724563303,1.9240129015274883,0.1573739060011117,-1.8726077092331397,7.364546184218849
149,8.725222795529474,1.5030760347913994,1.4647809698916208,5.453357602087875,3.390350236263854,0.5859825508934966,-1.1889263191856443,8.481704187980476
150,3.350750982725321,4.9807769498063825,1.573174482002647,5.356944709988504,5.269565576235787,0.38466520236637486,-1.414954833166988,10.07322498829451
151,9.837412811339355,1.0192050335686549,1.9228742427534278,7.8571511875363065,5.464890449242536,1.585645933760359,-0.20581111105075572,9.013379511102558
152,9.430750879755417,5.831699795835157,1.9364780249787843,5.87585478210262,5.09936430732018,1.4022226709378594,1.268462004003409,10.643915593319157
153,5.950577876534569,7.2797015954059425,1.5217375035358671,0.5285977511162578,6.462886986747658,0.9942869681069936,4.0698364530558795,10.69752292374923
154,4.998668548586984,0.6695340214686749,1.0741817707578725,3.8509371272887307,2.0928880760042494,-1.2088963305161564,0.35652386049385093,7.848610984168215
155,9.430750879755417,5.831699795835157,1.9364780249787843,5.87585478210262,5.09936430732018,1.4022226709378594,1.268462004003409,10.643915593319157
156,2.430989477867455,5.311286644095572,2.213024239756591,8.74393394344988,6.290987112716319,0.6020923272470394,-0.04266704967672235,10.699901362796249
157,9.430750879755417,5.831699795835157,1.9364780249787843,5.87585478210262,5.09936430732018,1.4022226709378594,1.268462004003409,10.643915593319157
158,10.777790190515184,5.238093923661118,1.2200352296114263,-1.0560154455859136,5.919408022582251,1.5315173227116865,2.446244551229792,9.132574263526939
159,9.643905134029305,6.123516121633376,2.1080065689675913,7.05276891966703,4.830395253438316,1.5962436169594973,1.454789441576572,9.32282300198096
160,9.430750879755417,5.831699795835157,1.9364780249787843,5.87585478210262,5.09936430732018,1.4022226709378594,1.268462004003409,10.643915593319157
161,3.305376020780076,4.175800206320172,1.2715706808189695,2.4805038608498786,2.7065499338988865,0.5687707216921798,0.9440295447242412,9.808947089168296
162,7.775473869504444,3.494780523918622,1.0631888984095765,3.152675629702057,2.349581453482186,0.0956650932726872,0.5171868988513588,10.597945691111633
163,3.1250659513405856,5.077344962444251,1.5128242058456094,3.818765468936325,3.1129822733246604,0.3139408704548508,1.7143706874464737,11.388353638459682
164,8.641085012121733,1.3259499546066449,1.47621376038757,5.3437805482853244,3.302557442447556,0.4670837824045265,-1.2331691831376428,10.033246741136733
165,8.402401359361324,1.1976960376149077,1.5446771565659987,5.549475845650665,3.255161452691595,0.1768254202437856,-0.2569682577206037,10.239245710511526
166,6.489655456060853,-0.14641307777376303,1.23861319915508,6.1068826771752045,3.7537731570118154,0.32943170717185105,-1.8558559917499966,10.099360931201534
167,13.002409988519512,3.4140702708599235,1.1770394291704462,1.445493692661172,4.164713216355043,1.594747016723503,0.6447944269148447,10.572980017047744
168,9.847548504612769,2.266761930818783,1.683130481577855,6.213445813543466,3.9372979947252364,0.573864861281343,-0.4000631631963484,9.87176163488947
169,8.641085012121733,1.3259499546066449,1.47621376038757,5.3437805482853244,3.302557442447556,0.4670837824045265,-1.2331691831376428,10.033246741136733
170,5.847786473996354,-0.26795442840888667,0.9937175100081326,4.160220927198053,2.9220038114608053,0.14088762999812912,-2.1952788369774696,10.378264970977408
171,10.712373073942791,-2.804247025897221,1.2248006266164637,5.771061417886199,1.9185663964927715,0.03642831639472852,-1.820993013874114,8.854758266690729
172,8.641085012121733,1.3259499546066449,1.47621376038757,5.3437805482853244,3.302557442447556,0.4670837824045265,-1.2331691831376428,10.033246741136733
173,3.3653196468313222,5.076199983475986,1.6457990302124157,5.61452722060678,5.410477143486483,0.31248638864439376,-1.4408513375774918,12.01118998257252
174,9.878542784032724,0.9775067735063555,1.9772775254690935,7.763734844197894,5.387626828038241,1.6428312719708265,-0.1782801360586992,10.889608167096117
175,9.483596675834422,5.845722430897484,1.9945410407766284,5.77959645906622,5.021968803993894,1.4395131911075327,1.3073609068194991,12.536448549756887
176,4.936121562552657,0.6032247493815356,1.0812512019074534,3.9508367404170617,2.0798054217785027,-1.1792885646093465,0.21527319671330603,9.608323750111502
177,9.483596675834422,5.845722430897484,1.9945410407766284,5.77959645906622,5.021968803993894,1.4395131911075327,1.3073609068194991,12.536448549756887
178,2.5282351069300657,5.278271014666292,2.196388019691702,8.76212164237269,6.39613377790398,0.6574883338248764,-0.018065010265151213,12.718375173127892
179,9.483596675834422,5.845722430897484,1.9945410407766284,5.77959645906622,5.021968803993894,1.4395131911075327,1.3073609068194991,12.536448549756887
180,11.015785535450215,5.010617640093461,1.2717764723393503,-0.9416069828824944,5.753937117706665,1.5052448376311183,2.47294494330162,11.029948494612468
181,9.766371721687525,6.250287185975777,2.1613496814629034,7.048265667185584,4.882303906741046,1.6443169662678623,1.5148184979869261,11.460734430945113
182,9.483596675834422,5.845722430897484,1.9945410407766284,5.77959645906622,5.021968803993894,1.4395131911075327,1.3073609068194991,12.536448549756887
183,3.544322097409133,4.431512142310465,1.4072116233514302,2.931726423023798,3.024035233356249,0.6882770349926377,1.068564884435748,12.309598619373018
184,-3.273153864113997,-1.3027556541826448,0.06624840329497853,-1.7793690666225732,-1.3641632116380193,-0.08712305082739091,-1.7337747150991047,-14.830460782558996
185,-3.026170477710582,-1.7583742424028006,0.3435814290689167,-2.189967536966132,-0.9215970120619679,0.18978131996534636,-1.4634202662172828,-3.319885155423088
186,-3.8621305224061135,-2.976590778180132,0.2575611080914569,-2.829462059338206,-1.0109814652359863,-0.06406003824081367,-1.8909886909424753,1.6753005045047469
187,-3.1713990642232712,-2.385046819585685,0.1381053345985004,-2.6239200356124512,-1.9878024921302042,-0.2012803124308854,-2.7692015435429806,7.681492991179407
