,class_C,class_D,class_E,class_F,class_H,largest.spot.size_H,largest.spot.size_K,largest.spot.size_R,largest.spot.size_S,largest.spot.size_X,spot.distribution_I,spot.distribution_O,spot.distribution_X,Activity,Evolution,Previous.24.hour.flare.activity.code,Historically.complex,Did.region.become.historically.complex,Area,Area.of.the.largest.spot
31,0.004829489104281362,-0.004457781963235658,-0.0821071635532024,-0.00640817598908439,0.016377525018398818,0.0003335862407513516,-0.02134341131639491,0.00592869767109797,0.0024780850156582543,-0.07400439582764935,-0.016339905842761487,-0.032354182936125936,0.011569264073979516,-0.0312511091249388,-0.05667733548267867,-0.00494155011552484,-0.010153883232778702,-9.785538773603042e-05,-0.00034800141772236534,0.0
32,-0.08850756119862938,-0.008664635125384177,-0.11724648200225164,-0.02815612237612749,0.030268006305876376,0.0003914748264471589,-0.03777509474161251,-0.07409821165251831,0.016095855533604413,0.016872473893327876,0.08097121772772894,0.07185487897387459,0.025400700661103268,0.022393830818538206,-0.059826630029216225,-0.012766225262331487,-0.03568931865344274,0.0014350032759546444,-0.00592126604060695,0.0
33,0.009362093169893762,-0.015227364806341898,-0.06387787609014837,-0.005984022664924875,0.023320481696166687,-6.827970768276099e-05,-0.018195127684613295,0.0031600684977904575,-0.017626756330239718,-0.07338475294344461,-0.014128539875051605,-0.02985623465297429,0.017407743832096634,-0.026310479040204133,0.0065975370636316335,-0.005944234496371239,-0.004557659844353562,0.001980170346195345,-0.0016981506348777752,0.0
34,0.003809189381481775,-0.015199779581187574,-0.04460793465553296,-0.022092085523997884,0.030005676305763385,-0.00024318969465452514,-0.041498974778479074,-0.18558517083721812,-0.003792555641336879,0.01729438503250697,0.0037756776543692552,0.07774352282170269,0.02828788249181043,-0.07539025489952329,0.014764251293375262,-0.009163390505824898,-0.06869322242840153,0.004301982643676428,-0.00268411414419516,0.0
35,-0.007895505557394556,-0.011302340408672026,-0.06734773737479406,-0.007942950583920546,0.02364156073003197,0.0007713534910514638,-0.02147078303442004,0.00873128330880542,-0.01332446704835685,-0.08653359029852292,-0.01621690950328171,-0.026908946766866067,0.015304557113937365,-0.030934555757223803,-0.003606244526660597,-0.0033080244357956605,-0.014340858648858609,-0.0009712321738677259,-0.0003301973735641368,0.0
36,-0.021635489743537028,-0.0026818010748776446,-0.04592258289303256,-0.005429045438680595,0.02408343343899004,-0.0018391967199084427,-0.018740374780960623,-0.010853049822945956,-0.01687913608481218,0.017922034512938716,-0.040864527091337755,-0.0382456933539387,0.017854665935770817,-0.021807018115048635,0.006572813980755635,-0.004941559019029721,0.012856765370063418,0.003504415689314764,-0.0015437388378945877,0.0
37,0.03995478267551667,0.027955599727341563,0.7565980817467995,-0.002018438445403956,0.09883906382720964,0.013625072404620192,0.01231623850869185,0.05995600657386791,-0.007471342041833722,0.049084101935079075,0.16837333084896988,0.1986537607012322,0.07195967005649677,-0.015392729060325405,-0.012225776089417944,-0.03613972135269875,0.3425659564934183,0.010381637296930916,-0.0056500675388279475,0.0
38,0.0018414935731568337,-0.0031800467078562968,-0.06528403880470059,-0.009369158186953141,-0.0747501881481195,0.004902117944779672,-0.012706599385118101,0.01969952901376312,0.01684150104149545,0.016231983130194836,-0.016522629770775156,0.04097606848837405,-0.06680499069016212,-0.036961909653597816,0.015341586504545474,-0.003332368924393215,0.029094090224818524,0.017514077127096878,-0.0007699061134995161,0.0
39,0.01884783371242083,-0.03436057027246664,-0.06286930334391687,-0.01502917233972792,0.028529803211364734,0.00272418087868693,-0.02208637644670574,0.01354424750957483,-7.781373409341227e-05,-0.08817220222159648,-0.03354975767271627,-0.01993337702157111,0.022874910436078,-0.057199692825087765,0.02020651047986011,-0.004160770179577659,0.04144915276925358,0.002184604433224995,-0.0009820319936249973,0.0
40,0.009362093169893762,-0.015227364806341898,-0.06387787609014837,-0.005984022664924875,0.023320481696166687,-6.827970768276099e-05,-0.018195127684613295,0.0031600684977904575,-0.017626756330239718,-0.07338475294344461,-0.014128539875051605,-0.02985623465297429,0.017407743832096634,-0.026310479040204133,0.0065975370636316335,-0.005944234496371239,-0.004557659844353562,0.001980170346195345,-0.0016981506348777752,0.0
41,-0.007895505557394556,-0.011302340408672026,-0.06734773737479406,-0.007942950583920546,0.02364156073003197,0.0007713534910514638,-0.02147078303442004,0.00873128330880542,-0.01332446704835685,-0.08653359029852292,-0.01621690950328171,-0.026908946766866067,0.015304557113937365,-0.030934555757223803,-0.003606244526660597,-0.0033080244357956605,-0.014340858648858609,-0.0009712321738677259,-0.0003301973735641368,0.0
42,0.02562377956900694,0.04634821976477065,-0.014642691893598474,-0.02349658795745481,0.07898417954696121,0.010754322837312013,0.5383055414718484,0.03197523343509915,0.07901406249715916,0.03353660377931059,0.17570595319572818,0.08214856304207543,0.05770285798054663,0.21403551018315284,0.10221027708744186,-0.009217029794421806,0.027848889964023325,0.0036520237061619895,0.016351710328733168,0.0
43,0.029000990894764152,0.11471836021414596,1.3669675439028053,0.020306323437933843,0.10121361694218757,0.012579628547963415,0.020846742625679583,0.0771000906348015,0.24181476100213925,0.058780739980207,0.4725920979219538,0.23992265683411235,0.07957649037637886,0.8489699220631975,0.43417112428483895,0.057472562990369985,0.9741609800828405,0.004824323655357075,0.027512938542657742,0.0
44,0.020195783330308643,0.026913552348812778,-0.03807816765538982,-0.016847257210949044,0.044517146030759645,0.0027245469923453747,-0.045920725726525606,0.04503720997242782,0.028398853388994085,0.030374027954800098,0.12261898233604314,0.08560194865777078,0.04300104167162686,-0.05209361614084791,0.032136500170804966,-0.011168986635759872,0.07308939465405294,0.00645854766250931,-0.0018053174847087127,0.0
45,0.009362093169893762,-0.015227364806341898,-0.06387787609014837,-0.005984022664924875,0.023320481696166687,-6.827970768276099e-05,-0.018195127684613295,0.0031600684977904575,-0.017626756330239718,-0.07338475294344461,-0.014128539875051605,-0.02985623465297429,0.017407743832096634,-0.026310479040204133,0.0065975370636316335,-0.005944234496371239,-0.004557659844353562,0.001980170346195345,-0.0016981506348777752,0.0
46,-0.003591919000142531,-0.006331892974096655,-0.05164910969162979,-0.009289101073429234,-0.08964868074859002,0.0008038217531982328,-0.013196219885575431,-0.028879645888828704,-0.014094798691086926,0.013495851811213792,-0.03204469347908798,0.04801463211998685,-0.0747370948342143,-0.025275178316084987,-0.024098116068961156,-0.004092132175083626,0.015844341069016867,0.0003426255116140413,-0.0005407945038842535,0.0
47,-0.010510813601221683,-0.007453413067850911,-0.05107971714256574,-0.007292931332299934,0.026438792119576084,-0.000745420518891682,-0.0223923633560718,-0.04505429009000924,-0.01469339082895374,0.02073500652147875,-0.04900163349453874,-0.0292272502700938,0.020497862544281657,-0.0171380358246286,0.0055902060034590745,-0.0025223639886918906,0.013631870853770982,0.002756999071095275,-0.0004842237200430906,0.0
48,0.055438667237519876,0.06363402306457074,-0.12078092228191131,0.0005368359276898359,0.051643132867596954,0.01197038649161585,-0.02020328266637716,0.032687200878417914,0.061931708551693936,0.024177904979396043,-0.06363444724670791,-0.013414951128171565,0.044467792341381096,0.3045377297684634,0.14200392296143927,0.3471445537568037,0.08633898775432516,0.0042301479063462195,-0.006094162896425938,0.0
49,0.10078374398476729,0.08051597267068583,0.8694951116515822,-0.00038239752763514513,0.07475836917223254,0.009599000658290556,0.009308944339134238,0.04478767119141816,0.4271325783640104,0.036834119539121,0.1308842504988724,0.18470429497523155,0.07321057211599281,0.4559267902418549,0.22438159560328302,0.007034032469721034,0.08921733017855801,0.007397088470337228,-0.0003428879488362734,0.0
50,-0.021635489743537028,-0.0026818010748776446,-0.04592258289303256,-0.005429045438680595,0.02408343343899004,-0.0018391967199084427,-0.018740374780960623,-0.010853049822945956,-0.01687913608481218,0.017922034512938716,-0.040864527091337755,-0.0382456933539387,0.017854665935770817,-0.021807018115048635,0.006572813980755635,-0.004941559019029721,0.012856765370063418,0.003504415689314764,-0.0015437388378945877,0.0
51,0.034522094550491836,0.047789159577062236,0.4314067690530253,-0.015180883693727396,0.052265972195735644,-0.004716678635801104,-0.027345971322508333,0.01655763087349069,-0.17476141733446693,0.023515184541328973,-0.007791253408778306,-0.0956805981221577,0.044214038702623,-0.18920632114155977,0.007243454860564613,-0.0805012977670347,-0.010209405084325959,0.005950373243930839,-0.007372289486890026,0.0
52,-0.021635489743537028,-0.0026818010748776446,-0.04592258289303256,-0.005429045438680595,0.02408343343899004,-0.0018391967199084427,-0.018740374780960623,-0.010853049822945956,-0.01687913608481218,0.017922034512938716,-0.040864527091337755,-0.0382456933539387,0.017854665935770817,-0.021807018115048635,0.006572813980755635,-0.004941559019029721,0.012856765370063418,0.003504415689314764,-0.0015437388378945877,0.0
53,0.028788859643061854,0.05452985905595618,-0.07622687977121641,-0.004370381748020699,0.05368116596990783,0.024748737257932633,-0.0782906576376296,0.025546422602883652,0.0737409319893528,0.026538802386212434,0.1214600098750901,0.0835164013934102,0.04765065284876737,0.20753000256114446,0.040984905974914894,-0.02306499736029764,-0.04564505698958384,0.0032857891524455166,-0.00578933893666446,0.0
54,0.02750486489471734,0.015110320881468988,0.5321666453010692,-0.0038246173682123974,0.057903056727810785,0.0015268055518186882,-0.022214760017645652,0.028843302092553008,0.07533082810267917,0.027213747951153076,0.2208222254883092,0.06697078029145467,0.04410575688261719,0.32123665198688384,0.04164788334296295,-0.10791905099269422,-0.0623070197861594,0.0036333795741326927,7.871307703258717e-05,0.0
55,0.002342777962484361,-0.009367909639515337,-0.06546668884733882,-0.0070336475476588875,-0.08172170641245143,0.0014013995696709005,-0.009486630065383238,0.006345465594961768,0.008349042472868533,0.012291230729709956,-0.013283321251014559,0.04176110649654836,-0.07523701647255263,-0.025547438746716222,0.024440053088068167,-0.004515944215231238,0.016662628914348446,-0.010453447193291852,-0.001685024905716641,0.0
56,0.023502109096478725,0.058218808131455566,-0.059373347654146584,-0.004495021452216253,0.0336423969275181,0.007146983812279578,-0.020028302728531715,0.04146280656103292,-0.02912919536095023,0.0318545118402995,-0.012523833301454795,-0.03964668996511785,0.02883877715186866,-0.02247937924148587,0.01856647861599317,-0.007396306497993181,0.01934750020346894,0.004381275902463135,-0.001558254307204836,0.0
57,0.00885281504423367,0.01902995841944329,-0.04457814498344726,-0.005176602753155056,0.026105332754240387,0.0022253358354700414,-0.018338281724022187,-0.05562781955326025,-0.03214367677373233,0.018976833974982715,-0.030861243491614527,-0.05646131420787286,0.02016101940155796,-0.029304754543604955,0.0006843701646981152,-0.007008340699790538,0.01744778801138816,0.004012537737950194,-0.0012748289225868112,0.0
58,-0.00377656499194913,-0.008629954099315546,-0.07530262639273114,-0.010616143773831709,0.025845050847422515,0.003545444974897884,-0.020082342883157817,0.01333224722349658,-0.010115942663305259,0.013565032175819489,-0.033777093688123795,-0.025944140197882427,0.02202561854218116,-0.047956808491058316,-0.049669658743934614,-0.009409828858616675,-0.08094494888258637,0.005087601821008646,-0.0025066833476372887,0.0
59,-0.007895505557394556,-0.011302340408672026,-0.06734773737479406,-0.007942950583920546,0.02364156073003197,0.0007713534910514638,-0.02147078303442004,0.00873128330880542,-0.01332446704835685,-0.08653359029852292,-0.01621690950328171,-0.026908946766866067,0.015304557113937365,-0.030934555757223803,-0.003606244526660597,-0.0033080244357956605,-0.014340858648858609,-0.0009712321738677259,-0.0003301973735641368,0.0
60,0.02839407394656203,0.013181289251669325,-0.06860085584576148,-0.029241518478879815,0.05076436989989714,0.008107240238390684,-0.05440634244749238,0.04063370406748641,0.04047082928274379,0.01842438333610684,0.09685521176157083,0.04734259178613236,0.039788267950164206,0.18564798485183776,-0.05279822657919324,0.011109924415185983,0.005132548479542178,0.001977606173782336,-0.00345831336253695,0.0
61,0.033997722012076174,0.04278323139098184,0.8603579323782398,0.0178339706100467,0.07440479064100948,0.007781748060511908,0.026580432568483258,0.0320095338073356,0.10492105553782922,0.03226914417006191,0.16250855292646713,0.15036391254638862,0.062147797123630256,0.45532439060616536,0.1574406525826494,0.6944747192691622,0.06356916279370557,0.005491426407002182,0.017438386169255485,0.0
62,0.0030385353928557308,-0.007591168284405053,-0.05599482539582168,-0.007200765287201932,-0.06174414772777028,0.0008157222047492772,-0.012286806262810505,0.0011891869260892691,-0.02543027906875928,0.010333251457896138,-0.011823159216135646,0.03994650168978534,-0.05497483897326064,-0.03672449869881567,-0.07130904755059495,-0.004622103050777268,0.00639482216427409,-0.008846968853675098,-0.0006355010909659774,0.0
63,0.00698890537295086,0.0028968684262985346,-0.07825827089456647,-0.014425100163148684,0.03434181446939934,0.0037986493067681476,-0.04282165764453959,0.00673375968682421,-0.32657737681845084,0.02119422585147675,-0.02583697065130299,0.039622576675101225,0.029727628109577058,0.11804632134440797,-0.0007608104501263671,8.727140499828479e-05,0.012853483914505207,-0.0012132382362951874,-0.002366184769543404,0.0
64,0.046228710421333086,0.08524669109339957,-0.08421749911394535,-0.0033894107341958784,0.04815308110277002,0.004047085641179466,-0.029972400034085182,0.018186753413114796,0.05155032388531173,0.027807132112147397,0.017736714161739085,-0.010558512694926112,0.03618475299405025,0.13222384835432474,0.025921074824637118,0.108706868740796,-0.01072959003422938,3.279954596988218e-05,-0.00208390470243582,0.0
65,0.00885281504423367,0.01902995841944329,-0.04457814498344726,-0.005176602753155056,0.026105332754240387,0.0022253358354700414,-0.018338281724022187,-0.05562781955326025,-0.03214367677373233,0.018976833974982715,-0.030861243491614527,-0.05646131420787286,0.02016101940155796,-0.029304754543604955,0.0006843701646981152,-0.007008340699790538,0.01744778801138816,0.004012537737950194,-0.0012748289225868112,0.0
66,-0.00377656499194913,-0.008629954099315546,-0.07530262639273114,-0.010616143773831709,0.025845050847422515,0.003545444974897884,-0.020082342883157817,0.01333224722349658,-0.010115942663305259,0.013565032175819489,-0.033777093688123795,-0.025944140197882427,0.02202561854218116,-0.047956808491058316,-0.049669658743934614,-0.009409828858616675,-0.08094494888258637,0.005087601821008646,-0.0025066833476372887,0.0
67,0.024045712870407576,0.07487321527557433,-0.07546481634156196,-0.004542106840666511,0.03913940404003241,0.004019548305601818,-0.016750413855188145,0.023762148818510614,0.04103361362789823,0.027995002544030048,-0.0008686407802151009,-0.0218012725872434,0.03001332340018774,-0.018397703806880036,-0.023108476050632182,-0.0054718982545614095,0.047346085940375426,0.005601138311591886,-0.0011663717084911531,0.0
68,0.03910151769424642,0.08042476501334725,-0.03331422047341378,-0.00969318496890909,0.04515204342554127,0.00804712812680407,-0.01969872701575404,0.028250702336772623,-0.028190599925790125,0.022416180554432757,-0.0037928450853172624,0.018727407795276284,0.036114585356303894,-0.03259732497804121,0.07383259462381662,-0.001837074933762645,-0.08043724582858561,0.007038324869856152,-0.0012200288894110413,0.0
69,0.025033205928191166,0.010224420804602483,0.5732980669969615,0.038850132869869665,0.07546013958576474,0.006954153747365558,0.15510473776229267,0.030427177784974904,0.023623489178873105,0.025348310721094506,-0.04867450489576221,0.10153708904190953,0.05591606850696148,0.2534803904416089,0.23987478661425501,0.44169940305417904,0.01563009751361257,0.00450772777853553,0.04242747768952284,0.0
70,0.0008291532081129831,-0.008547617225928578,-0.04508046313166388,-0.006227793748513686,-0.10284129107865027,0.0010118142618936886,-0.010175401668760404,-0.025544986185998462,-0.0177130638114097,0.013500874813936716,-0.02645580426725241,0.054269488474781954,-0.08021083520941609,-0.028585804531520837,0.005133807573854778,-0.005725362667178336,0.014282599916800344,-0.029157812979632016,-0.0017296068091218724,0.0
