,motor_B,motor_C,motor_D,motor_E,screw_B,screw_C,screw_D,screw_E,pgain,vgain
65,-0.004921377547217406,-0.10637199628981192,0.09649960791270996,0.04125763754678521,-0.08392307788263412,0.055604762509418204,0.07538892380159294,0.059389250731882115,-0.9460801954038646,-0.02608163454772223
66,-0.030145895935467213,0.0497942525915248,-1.3739622822323294,0.08109270489460627,-0.21643525045408732,0.10515255511745529,0.10305299602930332,0.12175318242847814,1.4102634410256176,0.15880993606603397
67,-0.033232724152847816,0.053628168930137284,-1.3462940868486803,0.08582743894316182,0.07470472380475701,-0.3674821536518212,0.09070188308950243,0.10568804013121552,1.3465928219197596,0.1932441723659591
68,-0.0052006076186070635,-0.09429528696848277,0.08857696997865896,0.03116134653539434,0.04686991998052952,0.0667742454921207,0.08294424856657187,0.0708768755408282,-1.1272592095069065,0.022438584331025534
69,0.013461670937265177,0.0640469950726208,0.08817792816067098,0.046653695084035524,0.026265962866187303,0.03829151225858961,-0.2995459095974266,0.04007212699844619,-0.9484570529059034,-0.05895606084335034
70,0.00941210464389539,0.04162506389798549,0.09732338167924318,0.05276630343325742,0.07025867450989992,0.0723228372112681,0.07493295051881238,0.06600758101415174,-1.1248824535327224,0.027872043155340323
71,-0.005209123988129453,0.03409368158077751,-0.45000593630919405,0.01305416135939228,0.056119672970486145,0.05888104141156982,0.06495914044230558,0.061136853172026995,-0.682240140342382,-0.02152819956571472
72,-0.0028726493982982556,-0.06225806061291416,0.08741206675241253,0.058456720114337474,-0.08627337123348852,0.04637489446950269,0.060287421716907194,0.04646131364644404,-0.9897625478589857,0.025436299435220355
73,0.0006832076661192293,0.04533653423401339,0.09226284646861145,0.07742602235512655,0.031946984118576174,0.039351132320654535,0.04527541361537766,-0.2148971976059705,-1.0239872981853266,0.04636410814395526
74,0.0019986909001574907,0.06431772940665752,0.08443294181640054,0.06183052094068688,0.02351828891304287,-0.2752036432773276,0.05311391694540191,0.04923880132415374,-0.8978595799841621,-0.18612703855387272
75,0.0003465388390688237,0.04482266760052305,0.09152558251320718,0.07708509007570236,0.03217345209973592,0.03889982809707046,0.04430479244916052,-0.22043971782386068,-1.0216273972649952,0.041045836745524596
76,-0.0065277174081890856,0.03833615497922427,0.06532787173593683,-0.16364011681897486,0.024368349651560813,-0.3541599461999135,0.06169865536244313,0.05733501709277077,-0.6265601903015358,-0.16154302596218456
77,0.03859084312624544,0.13664696456387568,0.3437046296551489,0.2440099229926419,-0.1779835085088182,0.12846355919735022,0.1332928233407256,0.14434571424079726,2.1818798720148718,-0.027579020091696937
78,0.00029875314016520975,0.2918258866377492,0.32477366283361453,0.25746402686354664,0.07130339724396455,0.08277747918683875,-0.7013992490941807,0.07496636939635187,2.0822194826456375,0.2151451736774441
79,-0.0488025983095004,0.09373423322381957,0.18714088952434815,-0.7030089886048688,0.14394150792790883,0.15761720297231452,-1.0461426874758357,0.16458480276574428,1.5814073281931813,0.22492166431403504
80,-0.01978237364401681,0.09256848015446437,0.3065109090470789,-0.3951721755768818,0.433272679853094,0.4411607191927034,0.3890915490997548,0.4095340244227128,2.074676365140409,-0.1384070381581655
81,0.0013708212273486442,0.03946810997315769,0.08954618255791053,0.06739118813163883,0.03042731482779075,-0.19091876884460446,0.04492282374163837,0.037495853309934754,-1.0204027555270883,0.0325859259334066
82,-0.005492333106847264,-0.06999440103682572,0.08244366514520003,0.06537814176992726,0.02960723578531051,0.03905017290640672,0.05153885863265528,-0.21374596887753206,-0.9232338811932287,0.060210109506070815
83,-0.0033442082868845066,-0.07588178585437684,0.09090552643337127,0.04700826742452878,0.06343918222831112,0.07036417518996518,0.08286729989461276,0.06607261243481574,-1.0324348111714194,0.05201706023821208
84,-0.00452165944544159,0.029453447195310237,0.08069552048088702,-0.18950253758689223,0.08196242493423878,0.08979383814122914,0.09455513656662849,0.08860082373606824,-1.1098555294121115,-0.005669580578777362
85,0.012252851626060284,0.037322174835596605,0.08918605180500089,0.07093623729783154,0.03212278899356902,0.03912179684264446,0.042606858798492596,-0.21591007157503736,-1.0432403984167475,0.04123823872372121
86,-0.0064972421160283764,0.02911849394831659,0.09100569436999624,-0.19073484500351098,0.03914509625187682,0.05670266457040285,0.05701495010892535,-0.23962549064710367,-0.4535468634031864,0.1843027444514468
87,0.0036265964843241946,0.05252122030951096,0.11250124249269368,0.025725322653418994,0.06313583922124952,0.08167009971026365,0.08880898951224776,0.08654862531325823,-1.0720999723637799,-0.010549139802049204
88,0.018415785870263327,0.048078446689469104,0.08351305714107066,0.06672354522920354,0.030872772740584836,0.03807678801223474,-0.2340600745394515,0.03605137622249466,-0.9860963345792676,0.032936349944531776
89,-0.00756724273441582,-0.09879390283541173,0.08620827853513056,0.06010649382831711,0.026336694404916202,-0.22155029798727277,0.06251952685298243,0.04630771326231863,-0.9188707358559682,-0.029185690039461483
90,0.0028617609188633293,0.05109406127638517,0.09736163102025956,0.04806667670156238,0.054457894218398216,0.0620407827352339,0.06548779842501394,0.05689006626263864,-1.1525617758647997,0.020563880237576354
91,-0.005718579898460362,-0.08273952455273506,0.10601206503832514,0.0562882697347674,0.03145092933026075,0.044108116764657604,0.053325766039163794,-0.1517569039369185,-0.6218785369878332,0.22929368079991025
92,0.004288694551267493,0.05253312229346044,0.12076300311257739,0.033974255005747245,0.05498205395093859,0.06643959381765875,0.06420477043931112,0.05112391648292919,-0.8547492499264543,0.12407316100370139
93,-0.0036630730449122365,-0.07853851798575102,0.08640685494402929,0.0344623133960203,0.04386983630425267,0.057544060935065006,0.06952824968685983,0.0541756191624192,-1.0863559961614286,0.031332918894579856
94,0.004450131597412566,0.04320338944357633,0.08438489258829765,0.045959210944723716,0.024582484188495898,0.047875194372318366,0.05192430224956597,-0.30896150311660825,-0.8542350188051548,-0.2086727643314897
95,-0.0012797409521431427,0.058542987405911906,0.08577979917981098,0.07152617966809166,0.030730216939763067,0.037716008054145385,-0.24196385272459936,0.036177314093646336,-0.97805705744234,0.035339859108845836
96,-0.05246834389752899,0.10026542262118832,0.1815630884284389,-0.7368661128649036,0.1293674071114966,0.1585395455613219,-1.0365739863179577,0.170474580130817,1.418022008021164,-0.14293303526290074
97,-0.004442340478182433,-0.11611383524921769,0.07892798716175696,0.024914310707177745,-0.07653943287367608,0.06841606564306399,0.07786110282003023,0.05708082827927965,-0.8695382351104644,-0.13680493546863004
98,0.0767512853866563,0.2219773230945259,0.3074450796624812,0.2142787687278558,0.06632903635109312,0.07604940193329195,-0.647317040839934,0.06420368860855176,2.1284742526612717,0.19716926394533207
99,0.008422861999352382,0.0413440195995983,0.11604093853903921,0.04594108448754505,-0.07806988453041903,0.045253800720519544,0.04618055002096764,0.03546157365566202,-0.7731604964843314,0.13572497212320528
100,0.014147610618786405,0.048795413266334124,0.0920111917770939,0.0671993575225172,0.027354581643088106,-0.2226198032862236,0.051041934094090066,0.044701450110114845,-0.9925536018408428,-0.021441593673823367
101,-0.019139052582031715,0.17679983327937246,0.3938420487797628,0.2911403500670666,0.07064610102516035,0.08897400419326731,0.11365844307206109,-0.5277372767763191,2.199506134146237,0.31368426832655716
102,0.10582421364071175,0.26508227325275385,0.3172217539724792,0.22875925426911395,0.04866552568522116,0.08336870885751772,-0.6057832893671551,0.08851389182315796,2.0299178992736917,-0.08221797487636291
103,-0.0037916686545907334,0.023843641465294448,-0.39773228858930726,0.03503625762561177,-0.0684180385079039,0.03692236078074468,0.041121008573911225,0.03724997203000987,-0.6687678183962691,-0.0010773880963648905
104,-0.006098960793568084,-0.10512498241888,0.07299262211319975,0.04410892041574253,0.021299151916727852,-0.2587239781874033,0.05819851461704941,0.04257932293739327,-0.7648756434878008,-0.20309485358132193
105,-0.008189211500309301,-0.12590379101256377,0.07693741298098887,0.034836239219091354,0.02558486961088542,0.03939945515470166,-0.3317480554838957,0.040825884685713076,-0.7670250702571165,-0.0677075100663584
106,-0.0033056249026615246,0.04942808737020323,0.06956047527358696,-0.0811541273841704,-0.07783224048108803,0.09402058780471767,0.09149092708426441,0.08509598950716599,-0.5881539338070307,-0.044144140833848905
107,-0.030157620270298214,0.06435533503542183,-1.3861385305851386,0.08891381940466764,-0.17695260476143637,0.11952832791362292,0.12356841957877614,0.13994217022806166,1.2614670332112543,-0.07114769722379535
108,-0.005125001790570352,0.026385860732628896,0.07157223747023267,-0.1996374597999406,-0.10243990473637103,0.05835528364811016,0.06600481580972559,0.06295742455897958,-0.8883829937694728,-0.011803921592182584
109,-0.028122520573112385,0.07652282960978708,-1.3959403764145144,0.04527283708549803,0.1560560974488984,0.18651125066271007,0.18431403557155276,0.1942928177046713,1.396734296634966,-0.09627050219932336
110,-0.001110385931783813,0.05603462448306347,0.08536889196037233,0.07175742379379339,0.030911238680898654,0.03792105686794538,-0.2444250191263326,0.03640955965744057,-0.9743646102032262,0.03413391914896139
111,-0.00450397036660888,-0.11775074904487745,0.07576228517546084,0.015797869724886032,0.06547868147727584,0.10100805085907714,0.10407200126417354,0.08294737503926822,-0.8682653968016201,-0.13440815979589515
112,-0.007320998139482209,-0.08852435208889693,0.07326223619650885,0.054382195372773175,0.027825072331280915,0.03554607762865084,-0.2593580120727421,0.036037314861005025,-0.8143125331476422,0.05597457998968137
113,0.005597837001691232,0.04431885638884778,0.11640770697728547,0.02953361967438661,0.053519899959562196,0.06502047769309204,0.06235293276623187,0.04932102539944771,-0.8595672719947822,0.125255055065377
114,-0.0026035547180805084,0.03621612360697293,0.10790721102867948,-0.1115806680134206,0.0781334333422903,0.09680976684043666,0.09510587703651897,0.08932872559804134,-0.7634249379648679,0.12061168977456868
115,0.0043950068962334225,0.06952083298160301,0.08606773394889357,0.027694571128523148,0.06573052880638225,0.10235725597009489,0.10151272790714312,0.10009199221565865,-0.9874854832885311,-0.11099627763485664
116,0.002404292299606087,0.046338645602754636,0.11639561844466689,0.06431467054349388,0.02797798620423033,-0.1741955743385052,0.042953272113476215,0.03258400267599314,-0.7470012567905232,0.18586813117594597
117,-0.007115182847265376,0.032871434235969554,0.06545055497022698,-0.21217563003236062,0.0388028924087217,0.04780726531321144,-0.26216104633561577,0.05067574842824793,-0.8073524477160796,0.01670695720607968
118,-0.002570856434509528,0.04443612340530221,0.09896465187429701,-0.09519344107027718,0.09827063523834302,0.12677316042394696,0.11450092417139737,0.10811599636148332,-0.9532345090862444,0.007326943547400386
119,-0.06398383747090146,-0.4712778472480696,0.21021482556557877,0.11961405477253768,0.02495739464774982,0.09229157686894776,-0.8687795645447215,0.11092353860973773,1.5448431452908378,-0.17342818396055953
120,0.006401191655924274,0.058339981999454345,0.08365384246454728,0.028239288008899622,-0.07887308898351672,0.06848420279821163,0.0714803469790282,0.07120169444376505,-0.9433229755237796,-0.11334223971139509
121,-0.004313634365924678,-0.10745802303155884,0.10356972855794701,0.02053189519431979,0.06620820897025043,0.08310904094018795,0.10040377276326615,0.08661604377597758,-0.9863321249002718,-0.015571686373054398
122,-0.005214523879215127,-0.10242355477518954,0.07757269630410192,0.027295837216795408,0.044417965146505825,0.08066472745833735,0.08586635776268292,0.07135275908894088,-1.0039698798541274,-0.0911752875376922
123,-0.05441988801175768,-0.40542886973114717,0.25265063681340105,0.15190487363795122,0.013654026272848254,0.10915533009048752,0.1314585692671745,-0.7568105097652076,1.5641890809724992,-0.3309803420151017
124,-0.026604608046313892,-0.33807129894048493,0.2957304212045119,0.005817194411243607,0.10682863491530051,0.2663560305659008,0.2782064985027558,0.2656266610552001,2.0499296733849843,-0.17644875252195394
125,-0.0038832634369450002,-0.09152328048423584,0.10842907687843009,0.023426619047936435,0.05182941286387815,0.06381228320449461,0.0728177915071312,0.04842177916099329,-0.7831940233019938,0.1438764580914481
126,-0.03969702535563121,-0.3528715435582954,0.25302649642345265,0.16864827889243142,0.013278540258749489,-0.5133710248349412,0.1546748354464922,0.14510631517716413,1.7333244003444324,-0.2727518572627189
127,-0.004115018374818784,0.026783586227156982,-0.4422329037007096,0.02982514453310719,0.05303368541794704,0.05201472448445571,0.055570133367298026,0.048920945222287134,-0.743923815740278,0.0012598518946886972
128,0.0031045236838255336,0.03916558386191523,0.09498279257359292,0.06713854353359475,-0.10006499166651847,0.0459528571522925,0.052147557281414104,0.04482026675914081,-1.04851123021095,0.00027628646282760756
129,-0.02731591316816032,-0.21784816315136232,0.31459540730932145,0.2062688199398577,0.05043766506273471,-0.40420154287592813,0.2007280828752881,0.10115002337542307,2.0638617989305543,0.3856897972334156
130,-0.006654554191317216,0.03239697292980287,0.06544955229624652,-0.21307720599946528,0.03920770061725562,0.048067558865252984,-0.2600339167430975,0.050097831403407046,-0.8048117694314474,0.016243399184499817
131,-0.0034163855873141848,0.028783451575638594,-0.45742985537903014,0.03555129727704175,0.028631398977156816,-0.13950547956267115,0.05120812241980335,0.031982979273546146,-0.47236030542625845,0.1071919707632244
132,-0.006734689041534605,0.02702574655648906,0.06859886138110585,-0.23456479699166496,0.039692548636803666,0.049347031143083316,0.05391938374059006,-0.25840368463124197,-0.8079150930868754,0.01229508972438726
133,-0.006156049357809274,0.03107511796424976,-0.4262147362209907,0.022989412782776004,-0.0695074534013784,0.04020296962913009,0.047090106095261965,0.044811630382231384,-0.6018581798240782,-0.017296591118254125
134,0.003647151624571306,0.07708811363742624,0.09139866266818929,0.053572471389752595,0.02748294441136354,0.04096382824405031,-0.3088310296721956,0.04103373232594352,-0.9280738099877446,-0.05414596001022339
135,0.0072785683217492575,0.03406752202145752,0.09209609579898849,0.06015791590891931,-0.09876420441071679,0.04560863546847765,0.04966416422293346,0.043470944131525656,-1.0554473065596972,0.0006297212274966143
136,0.003502287313466269,0.06599854155015761,0.08771959626639865,0.03375750416867513,-0.0814467907716748,0.07088310931113574,0.07537989724178333,0.07203191369604672,-0.9358322024677166,-0.11235671667713311
137,0.00168252899643155,0.040099533170079124,0.08917906267606902,0.0693804333158471,0.03188448413711111,-0.19121729643618085,0.04551163257473358,0.03840875705937806,-1.014633815090803,0.032841453828466635
138,0.006798021552849261,0.037748499391864615,0.08222677081711495,0.04036750775514666,0.02292204786999415,0.04534311314624524,0.04781351161134874,-0.3051530328532935,-0.8934514201746764,-0.21373011498545538
139,-0.020841380213088675,-0.2500648402104199,0.3182138340897152,0.22922540316040524,-0.0926728224915503,0.17567513177656574,0.22235351727462654,0.20023195963567683,1.9911734920202453,-0.10993851951102969
140,-0.0021940442262253224,0.04070443216227237,0.07491821370248601,-0.1367515619219985,0.040769350858317344,0.06962535183565795,0.06269103058095907,-0.31099975011478453,-0.6408574580387041,-0.01914353200684378
141,0.012159153464784753,0.04144923983042678,0.11462813245216251,0.06422749210468064,0.03153489581543987,0.04422020229461149,0.044037117594971996,-0.15309445069882743,-0.7317176635091974,0.22693859538208175
142,-0.021403707484425633,0.28141462975141146,0.3542916479571487,0.26821658973421125,0.04663597567160304,0.09339605151681513,0.0917191014912594,-0.6619049445069566,1.9501482933493783,-0.20515815694931214
143,0.0022994728681365174,0.059416065299788094,0.11525517401310251,0.05586908541294228,-0.08855632455432369,0.057956350537936095,0.06594777498563367,0.06056580615800987,-0.9734075338240874,-0.017957730966000618
144,-0.01949911276493772,0.2327970226791855,0.3380858681348314,0.26469371257518687,0.04802105267051478,-0.5145141527030643,0.10062711173573137,0.109918058750392,2.0165663182600237,-0.15134132480672308
145,-0.04518586503917061,0.05641479650402838,0.21660778455108562,-0.7437637575766967,0.14539072962257638,-0.8333890032844207,0.19956201731961687,0.18463312833128714,1.715033704386625,0.2600937387162047
