,Sex_I,Sex_M,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
16,-0.42689197811152985,-0.04052358451865345,0.0690906971532398,-0.2944397694183703,-1.331832217328325,-0.25061051656210204,0.08617605695580163,-0.1386603915516404,-0.27535115034118746
17,0.9086395090938924,0.09942226368973707,0.35773761333920684,-0.09632298094758632,-0.9943810125501518,-0.14853052581443257,0.03495365473576198,-0.008053556683774148,-0.4565078185854205
18,0.7609224286231068,0.31095045566835505,-0.27342839010362224,-0.051345288844616255,-1.25811957905853,-0.3458268794243256,0.2454578082921925,-0.13234538852561253,-1.0993080203497154
19,0.7184992245868428,0.08998536120602219,0.2152536730230245,-0.07665568958052192,-0.9822967473867774,0.031212472888107905,-0.3248285833227906,-0.05451744308312574,-0.6096951220535491
20,0.7474943094686969,0.3418259561658137,-0.051988987087258756,0.14301702509611372,-0.8561226814148357,0.10448454300813373,0.35892002825124736,0.5023628631213828,-1.0130359103320616
21,-0.37306468388561204,-0.06842268979619699,0.08639553426407173,-0.22259639345953816,-0.5330046706444034,0.10397597643236114,0.6655048193613663,0.154359316747736,-0.4161900627425519
22,-0.006493831533800142,0.001858493460889539,0.3554533191202815,-0.004006763800182372,0.18074007155401983,0.23740568084459182,0.23913343566291315,0.3437348384408629,0.2991319025276559
23,0.07201124376080142,-0.00783170813019936,-0.2766222996287398,0.05588463313186294,-0.05114740735960127,-0.23559366347373795,-0.12553358183146554,0.2652450030303167,-0.6294550732220048
24,-0.022869606591600956,0.07884024409923057,0.041601086539229476,-0.09126417297791854,0.5328263105312209,0.14680087872040337,-0.5144943041907758,-0.07452071642821144,0.26003742657565465
25,0.03368096165974313,-0.11239286900317377,0.12003252379979557,0.21444386679181376,-0.17053817504646593,-0.180145424414897,0.3662450073382691,-0.04143911532841178,1.1070703704805596
26,0.03371217574582405,0.0014119350440662413,-0.3264533097148479,-0.28930326819523505,1.0067853940859168,0.35279198878033835,0.9630445371711268,-0.31202874473385733,-0.18300356190609954
27,0.04773317961762845,0.09529335159787701,-0.1339234035587971,-0.0027329208840300347,-0.11035931556240311,0.010966471594245703,1.1583279419964598,0.021766872009312196,0.6298849694669398
28,0.059593837407196155,-0.06582450093448372,-0.02399471542146868,-0.016448098615845917,1.0886893658537313,0.09301924216354288,1.241216778835235,0.10020174648792246,0.6205034905014039
29,0.045893951606500734,0.017789106033525653,0.03855638141750367,0.17647579428981186,0.10997247496506221,0.3040525955563228,-0.5117274221876262,0.36975708226263704,-0.5738128176665052
30,0.008934963463439928,-0.02173528056788551,-0.1426482142415545,-0.480267726659407,0.5168993858120036,-0.03867308706509912,1.2092775486427836,-0.5078029323001997,0.6729724891931509
31,-0.006572885409251807,0.05485244171485518,0.08397360193000374,0.5294134783733213,0.45235977759969853,0.6004769949502182,0.32683826455299053,0.6271816806772125,1.9784337918881842
32,-0.004770422966567339,0.166623561713824,0.3872577698180007,0.9357109245050864,0.7504198709374605,0.7965088433459312,0.6890216552465125,1.058362020197256,0.7778229234797291
33,0.0023578719819193072,0.08182050926605475,0.7855382137316513,0.7153671650074416,0.6550735919496847,1.1335259509508782,-0.07835746254933916,0.7363631901867848,1.9452681157521579
34,-0.0006173676966765016,0.0357512216441597,-0.2620778989903693,0.3642703239224882,0.5807583755197208,0.45501948910379036,0.6193045322821393,-0.20639569463415838,1.4009441651261376
35,0.6212417181189922,0.03942636030758931,-0.09368529195119693,0.17165720278265115,-0.9030227656399119,-0.2930369563986615,0.18823502968104164,0.08928088800155734,-1.2131390386248289
36,0.013461274746889549,0.040178223858504065,1.617406272376016,0.36020349079811104,0.34496977739383544,0.5098642768787032,-0.46053185149120623,0.5897441416869087,1.441661540029471
37,0.6088280471345034,0.02092363338349124,0.13266775604202766,0.22784517200769766,-0.8348641021464245,-0.03919135146032646,-0.7295383888145736,-0.3133019350219067,-0.8764116848472568
38,0.0672836808429613,-0.033422864770142356,-0.28428806754389047,-0.01432281059053292,0.18527066806855266,-0.16402779628300276,0.4320728602933439,0.03695164193345664,0.5914398343264867
39,0.7644473785843975,0.2519024068240203,-0.12496455662562948,0.021843191197895174,-0.9603710585459906,-0.34968973873417775,-0.23263683325395265,0.03858630720378828,-0.8621599503731181
40,0.8559634744106145,0.07114324765330436,0.048232028631219614,-0.06385060485792277,-0.6915913161249458,-0.2991964530952175,0.047325409047984636,-0.265962804835768,-0.9751058345520369
41,0.05135468169261974,-0.07577857921626327,0.4074490102667686,0.4183398397991821,0.5349172614205917,0.31378165066483593,-0.047843888459228635,0.3817970294465852,0.8729401406621407
42,-0.019653364018778607,-0.011123774905422044,-0.35849826445260796,-1.134352549863897,-0.6687392303604274,-0.4335129800422289,-0.13805556713519102,-0.277435203665001,-2.0316719192792125
43,-0.0026019905954349633,3.864131501873351e-05,-0.17509074533064897,-1.3874609731477923,-0.6888703683542362,-0.6280856547684789,-0.045392103144432136,-0.1263711041492059,-2.049208555547557
44,-0.026479090790272775,-0.003996463860255967,-0.27545738807507075,-1.4254227945000923,-0.810539525123106,-0.6390174513219713,0.04518300288142612,-0.3761965486404701,-2.141116594292954
45,-0.3809550290075957,-0.07176795366513847,-0.03864643700207432,-0.2034454683763673,-1.106904146444417,-0.17060327728589164,0.27885285186311004,-0.07498906316627527,-1.044584330638118
46,0.40374602889378486,-0.018551210266786033,-0.03562148143965887,0.15764567920401004,-0.32279121565414864,0.03101633964920674,-0.580788889130495,0.9309474129096276,-1.6386455178883073
47,0.6013950220458493,-0.007337668223990233,-0.14435663165431206,-0.12148614143011385,-0.5532771333446811,-0.6474651250455079,0.11155872523080174,-0.6097442575594788,-0.8623296437413345
48,-0.20064662273700595,-0.07098637388380957,0.055069603149559165,-0.1687842028357115,-0.9200018432409964,-0.25374279907887554,-0.07538803033586852,-0.7084120931122823,-1.6601504916477772
49,0.06258894477274353,-0.04579281091783987,0.5102399916055603,0.018836206913784032,0.2404373977269959,-0.16505042629321334,-0.05490131932509227,0.10852895540683116,-0.45792979361253705
50,-0.6549515973612379,-0.00021695942199659773,-0.0067565616031822675,0.28387015896463497,-0.8241157492224293,-0.3237618424445385,0.022315609160414872,-0.3691869609413186,0.2297610491468857
51,0.7651838422023035,0.23826360471700786,0.060286932557450566,-0.04207090308097868,-1.2622325474510523,-0.3218328378945066,-0.24820108885998032,-0.11835291138928311,-1.0040869445237286
52,0.35959411998620977,-0.0440109459740929,0.10241244002826613,0.2511127381807642,0.2926491612425303,-0.05775877325847583,-0.24671742747121267,-0.4512944368560535,-0.7790297296007033
53,0.6154329846172416,0.04704663445804271,0.042204689930287004,0.42526482100897767,-0.37541903116910436,-0.06295104515295956,0.11168436943865194,-0.2771572482687982,-0.8291490285851063
54,0.7417154758994562,0.09074149330156034,0.05500800927201163,-0.1597538195343498,-1.0213307453420095,-0.1757832682471611,-0.375835923071012,-0.1900429560294524,-0.9977611199718104
55,0.2822477348484794,-0.10797204351160457,0.3902709930951636,-0.12745310039822053,-0.08854096394714074,-0.38514680285155445,0.08447011919382605,-0.5203106493854995,0.009391859233783316
56,0.6332966732770899,-0.022374273811911927,0.01823086133986399,0.23783756364341282,-0.512200222278969,-0.5409594245146857,0.04652607716406223,-0.330964515675908,-1.1224355928657224
57,0.3420788939709786,0.047146452899763165,-0.04222663983590709,0.07418290581699177,0.20263360303874917,-0.0338746140377532,-0.5005949084124975,-0.5192063489411143,-0.9531821982219778
58,-0.018629371118672848,-0.019124544130136704,-0.6661942667085563,-1.116557792096753,-0.8337212220414507,-0.4812931133199134,-0.26954527252123295,-0.5859591616287186,-1.6420181101573328
59,0.4002831861149885,0.00867712502343165,-0.14553109776489193,-0.19955615589864525,-0.36653423727608775,-0.19615239046140753,-0.10285829625934259,-0.1743738937314081,-1.086997093469404
60,0.6856398546426912,0.006202236823307079,0.04221166880655756,0.11128457335581642,-0.9268845508240313,-0.6379652999874406,-0.16447746377445094,-0.6116992009332253,-0.7373546718319912
61,0.31842707310335566,-0.019794143444901467,0.14491423383515628,0.2396252444397525,-0.86084090141737,-0.08850618791584897,-0.3918698535169193,0.14010064030162958,-0.49509895910762225
62,0.19975535661514152,0.05673132966744049,-0.2698757836593255,0.12121052012911596,-0.17343032231126476,-0.19543152208919237,0.3241876619079945,0.624308027974947,-0.37049812195762416
63,0.7396537214901682,0.17998986223734892,-0.06709764929414265,-0.060279261629617054,-1.0709040565220023,-0.23404495415192597,-0.481060969112957,-0.08834871728577867,-1.2109508294538616
64,0.4921024149483853,-0.09713897374720168,-0.2541077697262769,-0.039135591093949054,-0.995954235739856,-0.3164535523362576,0.2502691058550663,-0.012337643566436405,-0.22028660831624153
65,0.5306221824347555,0.064819100629401,-0.1060328648986636,0.23026016195531007,-0.3735098235041216,-0.20847659197522758,-0.605070174584132,-0.27961746740890225,-1.246037376371187
66,0.014978772490047558,-0.059513721849779946,0.23328858472591885,0.3415424612285479,0.4225263615192909,-0.3479849476261178,0.5215568494864815,-0.17921733493550568,1.179780121238349
67,-0.008570497885216855,-0.12762205872058013,-0.06759015202696711,-0.1375416396132414,0.5683867328156789,-0.31900307818247586,1.1452203591870904,0.2387927793194979,2.134884701383446
68,0.4689165387245788,0.048246156620702925,0.10489022745582043,0.3187670226695254,-0.8925708836534239,0.051750555617158786,0.40081504971544923,-0.36836176441672003,-0.14549575645585944
69,-0.17195573844079914,-0.06570793522273598,-0.001080847245344916,-0.5120906971329917,-0.9763618835494605,-0.4374428942585617,-0.10501636473678758,0.03653641869558961,-1.6599229118316754
70,0.1624990848003392,0.18293370996628922,-0.07323841746859415,0.3969769636477332,0.39041821339396193,-0.04026031198732107,1.006118549395807,0.05205965656543159,0.6694496979635856
71,0.9906608402181387,0.07194274175638828,0.06615426089940052,-0.029982459075637635,-0.614445435887505,-0.16464010021018466,0.1548163802021934,-0.3930989508275302,-1.2444501307980302
72,0.0061382115828385545,0.10674779706738474,0.45217605980780984,0.7831846485468499,0.8758766097290415,0.7093869267116567,1.1872974018329714,0.8122090617966573,3.3539404292020234
73,-0.011164374701647972,0.07353105380530993,0.3973661836044425,-0.19430801500282188,0.36311314171231396,-0.1048879760874925,-0.008900181437896582,-0.14639217670743018,0.8885994910924551
74,0.0012317492842974609,0.025458305691498862,-0.10014469443240287,0.23192154669694312,1.5265722220913556,0.28825438571638756,-0.3070031052424618,0.08347182473690076,0.6571949117347139
75,0.0287304875972994,0.2326144063611825,0.12420124330147739,0.2655736039927135,0.12382247445593848,0.7193086312351729,0.9167098318993792,0.5853504789940253,0.5006459884400436
76,0.03646348135113113,-0.005041113244051608,-0.3156970345251192,-0.26432164828953597,-0.23319415366650653,-0.13534887664738932,0.40992078560373324,-0.1309906883490703,0.9751663940440408
77,0.03968430596703043,0.002510609229205962,-0.22288673386253846,-0.24494403164075093,-0.23406063070914115,-0.2950946961127275,0.31859220670564975,0.004743763242144983,1.0384123534583594
78,0.1177818445590473,-0.2377169122014241,-0.037460039593178736,0.3177031547955326,-0.12945923033993484,-0.26352651390431825,1.152688179917117,0.03613015273728596,0.6408165103071062
79,-0.01576432021670014,0.032286788226818824,0.21421424736640543,0.15978423493864966,0.6900336682646289,0.2758763916815923,0.11683198873414988,0.5249757247278561,1.1287184225538314
80,0.04655672698123789,-0.06146679279985269,-0.2219384735499411,-0.14362482448693878,-0.04137161910551285,-0.299613867319645,0.2023880798411783,-0.17904472093164084,0.4850726376483476
81,-0.004908022156553428,0.010946212702026666,-0.07121704036018695,0.09435034610107695,0.3304089837298214,0.1084636244890423,0.5418371841368641,0.2163390158408593,3.4007368417942825
82,4.5999959560285957e-05,0.007076784272810975,0.8147970169222166,0.8560517274370945,0.7195912786090772,0.9269384915906262,1.2165508022146858,0.1376515448237369,0.868253500447425
83,0.014895509765450536,0.08415286519777045,0.28696677926610475,0.5956333236638093,0.29161720820227727,0.8988321081952831,1.56159978475466,0.6576884929011865,4.66557107433069
84,0.010627690550062921,0.08711643316552249,-0.1548296387023989,0.19731200137861657,-0.1723989447105117,0.4904075453020586,1.5583816301277853,-0.09291542739650395,2.0232558565626007
85,0.00402220764404051,-0.13019116499058642,-0.31001754115717095,0.29005522551370505,0.4068681069615909,-0.13635621029768508,1.97789680503857,0.002695808947193453,2.4119839086175756
86,-0.012856562069010449,0.0823480125625651,-0.21487060946553058,0.11777837166458802,0.40812144752314994,0.16681057622114492,-0.14424977860703744,0.27301278836851883,1.9708629000788438
87,0.061531551665936254,0.05589432128162175,-0.16398839459944914,-0.04586400343290829,0.31212875141881835,-0.1745173156585429,0.8027875205306904,-0.48612166138464713,0.39510637645571295
88,0.4067415039389732,0.018352481276680325,0.2558626391170488,0.210258083905591,0.37593290664764667,-0.35003622019708286,-0.017095550809445092,-0.3840228482085536,-0.9390358493936258
89,0.03760092490245925,0.001844632493502034,-0.14122648095920237,0.08579657615494989,0.214643485518569,0.0996729797412444,1.7543254666720551,-0.5178751321452678,1.2221746938989224
90,0.1038208038022339,0.17552378174575634,0.3499359297356672,0.46798240941663866,0.29827268380772287,0.2565615352273997,0.5878110871450934,0.4617999989961154,1.025248916400605
91,0.15681392306251965,0.20200454017971176,0.034207662133334545,-0.30572009494811375,0.07088731631756394,-0.45478599284345933,1.2431276694979296,0.36968116473386387,0.9507409581438817
92,0.000577231567485476,0.0576856137760028,-0.025778023789703675,-0.07245519135512907,0.6547499243760381,0.23995702423644524,2.0056877656375027,-0.3143843217037396,1.4109171235323315
93,-0.004378133089694939,-0.05997951023284982,-0.14010316610289272,0.016734827457007384,0.194042140055523,0.11385915504531302,-0.03153660672094396,-0.13639515105183672,1.0747135909176075
94,-0.00707460461734776,0.0132059406978263,0.02263015636856419,0.4617752351185324,0.5413046413247147,0.48401404220121613,0.9992912067907327,0.18424580709639823,1.6675647212965958
95,-0.005538997555890041,0.006799461339401836,0.2244476872063383,0.46926447788333836,0.4685078623906406,0.44063179956926035,0.9941903145508509,-0.546229934099156,1.5248844749924473
96,0.20763755944503223,0.02837812588594958,-0.15539845925909546,-0.5537808833779967,0.09444836553703997,-0.3943250249632898,0.8496444981961533,-0.03407775660635974,0.6044307214197993
97,0.4173681466558327,-0.08203372847503737,-0.018558773013404566,-0.10751478133811425,0.2628937558400527,-0.43720367033942453,0.23992713710382374,-0.09558552769000526,-1.6123354124664908
98,0.3902296039514664,-0.20233160319526736,-0.08268725692209301,-0.24362826757864545,0.16071700410358608,-0.7226901998662527,0.5253269408685133,-0.3912641587880813,-1.3267149162959933
99,0.33901804246579537,0.10306944638762573,0.07895273215651438,0.1317374435836595,0.13006246912252856,0.11623098771860323,-0.4585255052003889,0.022775823685619367,-0.9763642936427245
100,-0.3285870395712148,-0.07769269181885166,0.0754649746661173,-0.27870018310762923,-1.07642963772592,-0.11362666861068206,0.00027400091549781226,-0.09999386668500264,-0.9237517417850812
101,0.08345752411710768,0.10903721045625063,0.2003843010659201,0.19243282056142796,0.03643372249314286,0.725364801625623,1.2687316459014695,0.43394161136486503,0.7171735086914253
102,0.06880909223094488,-0.0041994006096693235,0.17091237413119176,0.26356489262964744,0.48650197104321524,0.20823889205048948,1.4504896279137574,0.9330716718364663,1.509568025051189
103,0.09851864868781822,0.051547845102772084,-0.086254424269606,0.12138558727444818,0.07316805638770835,-0.07489437771932111,-0.053149074513812726,0.2121884174520415,-0.2855535321248159
104,-0.009891340640007408,-0.025931218117765546,0.25942029735029754,-0.0487207394392347,0.39836836653764895,0.25299132753591147,-0.27432397984603923,0.22801913352221323,1.2570252993742084
105,0.18759888931090496,-0.0277107434492955,0.11820822452288528,0.199042972713975,0.446632113851079,0.022058611831123637,0.6100562316277498,0.24501993660702506,0.14605090926178513
106,0.09681831168793509,-0.04372565853966975,-0.019214481373317303,0.08627074711803784,0.5417483463691533,-0.06459335714239979,1.0840289774307477,-0.40348490466420395,0.38910916539094925
107,0.33617335595497666,-0.006793288365967178,0.5745815014774642,-0.0015107417390065412,-0.5726126650680643,-0.08081792817326792,0.26802132531912687,-0.01699749627269643,0.266913083144667
108,0.3646849098695775,-0.08056016377647954,-0.2077455621532867,0.20804024097030918,0.05921910080307324,-0.062140312140032204,0.9213434289847323,-0.48414552198934585,-0.09173897429131524
109,0.7053775368909554,0.03563323422375739,0.10973428206041833,0.5699419300933836,-0.8031611714433169,-0.11844187915323268,0.4940141606961056,-0.37672435367930557,-0.8094165934115325
110,0.3950342035807669,0.0003207829579891036,-0.004017571317581641,0.15878272746853347,-0.02279268940159583,-0.2657784557168594,-0.1689122540299923,0.13571690485815158,-1.16139650212218
111,0.48121405894402014,-0.04272590831937585,-0.0011910582209106848,0.266703515811529,-0.9923754962291377,-0.5844373844477703,0.5182774651758769,-0.3035196083786745,0.1350115619416747
112,-0.4024136210732401,-0.06614613487582872,-0.004434411333386057,-0.027725662758876026,-0.7882470332922711,-0.08556310023998609,0.05683149409997125,0.10812061733469948,-0.5034650015838502
113,0.34439356739000954,-0.01537518517736335,-0.10016312076023255,0.23266618603489303,-0.9037655357806701,-0.579442453284943,0.681659665693216,0.3608479197832465,0.06613610237907641
114,0.2539102549552455,0.03296019416346032,-0.3325706048008941,0.12664620280548322,-0.28494723869991034,-0.024850929154414995,0.3545888071818859,0.3200632223856992,0.13115723744067787
115,0.4430740244826478,0.12196337248535047,-0.21328401225456103,0.18010405882532518,-0.9186048945445925,0.003338734416558204,0.8027512434383421,0.5163160208831117,-0.2887014014549493
116,0.3719527756847478,-0.015316031484641321,0.42265635922474026,0.16072575524904176,0.21422758733758168,0.08711955360574339,0.054943524295198914,-0.3431887953489694,0.5938364177137898
117,0.5232994118047859,0.027790745146186412,0.048514969221710336,0.006172207430354848,-0.9368175230721713,-0.24481798813606312,0.7150261889657628,-0.3817888157351979,0.22957795065186495
118,0.06608097663390809,-0.07333346108554226,-0.004438652627447677,-0.01320527914066541,-0.3388495977996795,-0.5578754554898433,0.004535558322141112,-0.13536922951527677,1.219412286979638
119,0.7641434740027875,0.3012773641165114,0.11156692648658206,-0.0726359153165632,-1.2996547541382568,-0.30845008503712235,0.23350600191669424,-0.24124834755817556,-1.101547518195225
120,0.7030739284972228,0.02311804423674443,-0.166859093099448,0.37535041426426785,-0.816197846652199,-0.333321990510008,0.42427943244745664,-0.27846707585588343,-0.6940186670509211
121,-0.39175290693971265,-0.06878875577122208,0.10325519737744011,-0.10644394774874918,-1.173212870547272,-0.017282852906543605,-0.1140744546536658,-0.06723052617920976,-0.7575117363538326
122,0.15769974455952895,-0.022916479979970598,0.6369539489254624,0.35916602049577684,0.5760577429712711,0.19044073355663432,1.2841049573048846,-0.2061860085348282,0.8816364869784732
123,0.6797868908382163,0.3594652465286164,-0.328670122027529,-0.6055393598975612,-1.3480904329049672,-0.25927104322473415,-0.2308858523316729,-0.4753356038592838,-0.9845025768438513
124,-0.3727352740622197,-0.07393135235794893,-0.08699107086701924,-0.0874876824259665,-1.2073780588162453,-0.5100680450550438,0.08464246381477444,-0.18893824589695207,-1.0101555880561464
125,-0.0074134355579884015,-0.03321934684233778,-0.2003653822367054,-1.004287287900582,-0.8682993164936761,-0.6199566829844865,0.05472366203412897,-0.6709328122877631,-1.3132922514533565
126,-0.3218864487020637,-0.08083479233721991,-0.10211545687836861,-0.4093955101938972,-1.053533307084414,-0.31934588053524193,-0.23761470253007877,0.038189780119512316,-1.0765065355809962
127,-0.36752139229693837,-0.07303736106472854,0.062396104140193975,-0.10421035644819883,-1.063150270836272,0.006746409213529553,0.09360711290759038,-0.1284099841855449,-0.8094631151523994
128,0.0010845425456059677,0.07186026547930713,0.46500497097885785,0.49938142774761357,0.5511662226529552,0.9423706010750043,0.45639274860267587,0.9175819861486464,3.5121143810465685
129,0.0064026184407697615,-0.08444495076074028,-0.01241456060053695,0.7078167756511873,0.5899851681725402,0.8432104610945144,-0.2839459834791236,1.2150998316352948,4.825247786123328
130,-0.0053241002404915425,0.04284553356008604,0.4680260807877966,0.6607955629963308,0.274687940632259,0.4366207575550962,1.4721190447097243,0.19301772877793996,2.4941685974984913
131,0.5391130709581327,0.07451060008828933,0.051845673138971975,0.3091024716460603,0.34810264199046265,-0.7092013918640308,0.028306347640985788,0.1292975485797521,-0.9941198159013919
132,0.9067310023662761,-0.1657940069529374,-0.26579055688054387,-0.31215981669495474,-1.0142113522188267,-0.43815324723619997,-0.2034282237313602,-0.12907719286917357,-1.0911594595050484
133,-0.33332144837556427,-0.07941060204320291,-0.014621663471732502,-0.15846078908578887,-0.9874746909374051,-0.2107743874382006,0.1127902213641186,-0.10062498999145605,-1.0311445037435356
134,-0.015260900606567828,-0.02059603078595513,0.005329255932301297,-0.8631179414179586,-0.7025391480558004,-0.3360086025798176,0.12062554734709896,-0.3608075786069863,-1.2806674549490822
135,0.730217650498753,0.025374377630840994,-0.08977201706139541,-0.32300680457378644,-0.8831009001422978,-0.4096308801523853,0.07678143752729717,-0.08297911750015576,-0.6669265999496374
136,0.5885203144979027,-0.12456703113529567,0.02839993733102611,-0.7671653476746614,-0.8251045693798389,-0.14468253221414953,-0.06072175479730227,0.0023842874223320033,-1.6901061577727805
137,0.613875806805316,0.46645177856947206,0.11886022752646136,-0.3139364888586743,-0.9136931976602309,0.1433518008549693,-0.0876539485681887,-0.33422909289930264,-0.6860697394925894
138,0.8682583263192037,0.10417733876700258,0.3691937626764417,0.00421727929717643,-0.5827549095524264,-0.1564334880025016,0.040340574826881734,-0.11756950901241969,-0.8324722290421258
139,0.7667103808013399,0.2835445414227119,-0.05748413031604667,0.12331655183698695,-0.9894906214639032,-0.22465163488454276,0.35125507232089564,-0.351535256245209,-0.8747077571949999
140,0.06370256451928656,0.011120998873943258,0.038231625584800304,-0.026200670290216947,0.2315547921678879,0.056092416781802344,0.0658543277128384,-0.2777221213015138,-0.24567678777159552
141,0.12797982861105667,-0.21308114477082912,-0.00428506415219555,-0.3312595289298996,-0.14290223056852314,-0.5121992284222722,1.0447888188843775,0.04175812069942309,0.5161575749260949
142,-0.01881634097767374,0.3163655811175302,0.1945170528359498,-0.12491186290871023,0.6143588608060188,0.10679044702163022,1.5188891223437857,0.3336222334266856,2.566142052612016
143,0.05786385568991556,0.08793129211476135,-0.07341010223290273,0.03663353276009132,0.5050962813267481,0.025847676430670204,0.0396374132280653,0.008119335231279192,-0.17076213827139575
144,0.36761519078983484,-0.06478027966929213,0.11801005774027964,-0.05868155472156721,0.07166202142246833,-0.32357418594138,0.6155160045279954,-0.46149542962180606,-0.27731467824930006
145,0.4386373068059298,0.07695156668565238,0.2512376445747735,0.3700280790284236,-0.07909519526080448,-0.2820138447180451,-0.15690427116880362,-0.4679282506684098,-0.4939558890014834
146,0.45334211030868093,0.04574400408430731,0.0988349216155083,0.32537830461462713,-0.5439332530999497,0.11522427340115973,-0.000214929295932427,-0.31918672106398444,-0.24823156428718482
147,-0.08673875607566382,-0.029689136704558822,0.1852872923534458,-1.023191195563858,-0.7644153843048016,-0.04053874182379106,0.3116052045517225,0.30887127992828556,-1.1442334160835486
148,-0.00799805035334997,0.005302347827580745,-0.23365147074562279,-1.2647924338768994,-0.6338015459655056,-0.568435719509899,0.17604088658811012,-0.6616945846699677,-2.044012283017215
149,-0.01936810600932656,-0.014662210078281493,-0.2865118049904663,-1.3228838501884976,-0.6072445071645199,-0.6468231426525605,-0.11869920753001674,-0.715515459367904,-2.011334565741195
150,0.0061518463475151285,0.19565615363831376,0.33403430919156085,0.01134813511235998,0.06295055012393619,0.516921027077853,0.6282355359141575,0.3756343203364385,1.4560252685350978
151,-0.01085183234792433,-0.030420006632527037,-0.19134329254765772,0.11368309394329326,0.4862530012226967,-0.4315740004088143,-0.31115002631576033,-0.2650427937686505,0.2674030031325767
152,-0.014457470641326322,-0.16870730701597672,-0.02736021768723023,-0.3318580614730039,0.4036996393425979,-0.14995664528651786,1.126969157932961,-0.0036527018643470292,2.0822807529700746
153,-0.028587022722865573,-0.12420197282272753,-0.3325501464115046,-0.25075487491661963,-0.09042992474011377,0.2665592928679257,0.9284394178747591,-0.23180207791953258,1.0702844550679116
154,0.05265596813593898,-0.01699109844058925,0.2963881617347234,-0.24562944858255564,0.0780226115788889,0.5740309798766453,0.4640625036627388,0.5951589163326221,1.1592585519788194
155,0.1359321220937724,-0.02322006345506205,0.15925134678567093,0.07382311767924402,-0.17248297086836328,-0.02580368342946657,-0.4439941192944611,0.11309306466891093,-0.16964166790301263
156,0.004920590046472137,-0.08846442248730196,0.09615551796928848,-0.3225166063134173,1.2240016925584414,-0.1060408937413975,1.3330361223153802,-0.27520884554981456,0.9110739914795816
157,0.00885773395982998,-0.04352380952380955,0.023199605027932765,0.32237289897377036,1.1550460177046564,0.1993808695226778,0.6986033688744414,0.6602643362139293,3.362756125523804
158,0.04462796398921729,0.06812090521359229,-0.21000491660841142,-0.13159783945762912,1.1111916852952655,-0.25900874945648894,0.9784286270695243,0.058246781791269096,0.3769526884408933
