,crim,zn,indus,chas,nox,rm,age,rad,tax,ptratio,b
10,-0.739899788882339,0.822642631723482,2.5506909837313874,0.038683393226766845,0.05309263443329301,-1.2522645549679121,3.218515815997496,0.027029885933757943,0.11641531215863711,0.1099085885163942,-0.18890818250337457
11,-1.0026093575026402,0.1936762459733525,1.701570762672843,-0.008984249084249071,-0.24527909686173238,1.0851013164740009,-0.6451223911853823,0.04293477616192521,-0.05977063023746023,0.1075609144346186,-0.6816715714776873
12,-0.7730516706669188,0.20933595201633914,1.8527956844590652,-0.0003821350546176928,-0.09034832000419116,2.2506390366178586,-2.637878070032999,0.138738527737311,-0.09791348828238572,0.47994077205990165,0.13733043051822583
13,-1.161974299551864,-0.011923706819702532,1.459321230248979,-0.01041418633666893,-0.4289132278911489,1.221004811785864,-2.3271116519535995,-0.08741021743671588,-0.33838877317541594,-0.7488349741090838,-0.8024482853930563
14,-1.2352931575546973,-0.027113859096659573,1.37905700619891,-0.015221300433699295,-0.309337303912846,0.06247544607735228,-0.153239554402002,-0.05185991328731364,-0.32204665574691826,-0.18301353308086662,-0.28260045539367146
15,-1.2472239412387207,-0.014146087772083503,1.403625393607354,-0.00953611773860036,-0.43567932504321266,1.7574723581907024,-2.7459949876199556,-0.08832000789135926,-0.3366897749423423,-0.7972084440705702,-0.8975923461136236
16,-0.9147577947287363,0.005195511273875317,1.5535644085275886,-0.004080000000000013,-0.3888600113665451,1.2987935105790451,-4.137387225243959,-0.09248789552116413,-0.3089453926435306,-0.5551242546277714,-0.3762041368812124
17,-0.727995165184957,-0.02686650530102987,1.417171444378526,0.0,-0.33121021318878824,1.773663687994767,-0.16804931412809862,0.03971660090684337,-0.18622096240675132,-0.17591818075893287,-0.05368467294398907
18,-1.2874716636728287,0.01380980914805613,1.463379891136002,0.007839531612049007,-0.28898366241314527,4.358297384646725,-2.7082820380701325,0.24806154671923553,-0.07826684048561008,-0.42648773324398465,0.49521049399122247
19,-1.1365737069312174,-0.01154232628868392,1.4677109273277968,-0.008666117738600378,-0.41315450841799456,2.4041460382534425,-2.294284152631607,-0.04362425803749268,-0.2849146393117864,-0.7550804995312262,-0.28561003732504264
20,-1.1858135109045722,-0.04048807006958259,0.961712313655091,0.004938529233126832,0.12564144649793607,5.205583756201913,4.0070113936468905,0.29372123415961965,-0.16889959987515588,-0.6248886502223802,-0.5453121229553026
21,-1.0316159766394697,-0.030331779433336183,1.3488661526243326,-0.008805606439440087,-0.30364234805969426,1.4197621151201958,0.9091989928624983,-0.015998785987557877,-0.13183423436272967,0.23716263824851666,-0.8667544485657268
22,-0.6090738656416879,-0.05331892613985601,1.5579005831958743,0.013093361454226531,-0.1339382413311791,0.5515377347500108,3.1897943705793526,0.021393401181387064,0.032175256808482315,0.36700186862994216,0.11454117588103507
23,-1.087253291771684,-0.04125553319600008,1.1933330180416073,0.010259661887925839,0.05720091799657706,1.362957376271862,4.760994309346461,0.2204212007899023,0.041296366248780754,0.13293342342807463,-0.35238072967591977
24,-1.3629955825900386,-0.042375283268823935,1.191809353520596,0.01188541946368339,-0.17669683653048734,1.1616359376719392,3.9389931829705174,0.08880760150525899,-0.12253851868392523,0.29698951174656346,-0.6088080664376933
25,-1.3350535090546747,-0.018810192445999033,1.2823494517868024,0.00750807692307692,-0.024775627275926585,4.368459318473666,-0.43625426478250895,0.20430864001202048,0.010230307216492259,-0.05337113559352362,0.13691565410816714
26,-1.0409310808159435,-0.031185752964237916,1.3510062197594457,0.007857820688986982,-0.26606665362547316,1.747905211679388,0.9709306646396424,0.06561338283130883,-0.1791369280902956,0.13304333870376145,-0.3663295034389946
27,-0.780816738536999,-0.011886866218818305,1.3372858360693543,0.013745665554433007,-0.1414545318070524,0.8397542764127252,0.9362236884442222,-0.022426403816515877,0.3638603839272295,0.20014866753133523,1.0669727418076753
28,-1.2136661652433773,-0.01491165840423817,1.5705970406946999,0.07665759784730813,-0.2749016754385591,-2.360177600441765,3.1421859563221712,0.017540694814607398,-0.19416503825675352,0.38717430955876975,-0.16482674208527306
29,-0.4254355166115272,-0.032308133429041624,1.6419789594497942,0.06792302069419857,-0.10637866379641799,-4.159737517281878,1.0214667564624909,0.05936004002502597,-0.21149270426281114,0.6095654385632995,-0.1780349604455448
30,-0.46935802011739775,-0.0366673341388466,1.2847788915075464,0.021234661887925846,0.05137445263844771,2.376433399506277,3.8993773853960327,0.07031347598098904,0.13356233344313467,0.025539077307785842,0.5213183959556954
31,-1.3609157710543274,-0.05026200465554327,1.2573674703318316,0.01561900971401271,0.037782248288144395,0.12390559584749068,3.6994559178202606,0.12965488600760547,0.024753085308881866,0.29277310338028817,-0.9524268216210557
32,0.24126698574113528,0.007277341128617998,1.6365932812771689,0.010725000000000002,0.029255517268570987,2.3010611213356325,1.2509578978064706,0.4155879828238757,0.42314348864755025,0.2977502624919492,4.323287840846621
33,-0.9465967396525841,-0.0366673341388466,1.267050733612809,0.015109661887925833,0.06722085113849831,2.0456454233550514,3.3273074532281597,0.09037756689007999,0.12277829578567023,-0.022692863202814217,0.23277367046363892
34,-0.48722486405163973,-0.04090344239118391,1.2745321799126876,0.010614217854623255,0.0926274176261983,0.5288614229143316,3.7935557122579295,0.09139278478415615,0.27263718250027275,0.21629137990259703,1.322022728057617
35,-0.8397374710617594,0.049902010239792564,-2.2775461028055464,-0.027673250995144852,-0.7058519056368082,2.802119396473705,-0.6752777875386111,-0.15714802198258798,-0.32419575709505377,0.03152225413073124,-0.5202066443611282
36,-0.35829417060868024,0.01812707777846301,-2.4258011264214043,-0.027939404841298733,-0.9313817508406411,3.537096369292609,-0.9197562909664195,-0.20812082576679086,-0.3448630629390135,-0.06591937644193793,0.4930592811227043
37,-0.8435039735959587,0.062442349483881804,-2.382328647529988,-0.024894748563668318,-0.7932906438191711,3.3992042916610132,-1.5454707434411423,-0.13931783079645405,-0.3232309275727536,-0.04287738622481714,-0.41102502023335186
38,0.10577000221353558,0.09402367744379968,-2.319720423064197,-0.014203241611259153,-0.5818401229955663,2.9021717380530023,-2.7571129846861195,-0.12334859486592939,-0.27933180899766014,0.05611909921040195,-0.056920621332418715
39,-0.5073893784768023,-0.3148371592030971,-2.412004372140561,0.010491230158730148,-0.650729271990339,-1.3784443122111127,-2.0493241615210107,-0.08990855621010639,-0.5634711112656615,0.04826079429293764,-0.07313698206538959
40,-0.6510938123249236,-0.29606923600530743,-2.3759341886615126,0.005750130718954241,-0.8208439593554993,-2.7003607183010745,-2.1803397171124805,-0.07997130038879122,-0.4858852291940024,-0.1308845211805315,-0.2178607288272417
41,-0.21993628321892994,0.09623486397219805,-1.8096382201000616,0.017014687387775656,-0.643420052586946,-2.438279205769672,-2.1994196761214266,-0.037416737498188204,-0.4343188543979375,-0.03574500602093091,0.0011312037217088519
42,-0.36663927528622614,0.10789904374574523,-1.9265549816649081,-0.0052161969328408195,-0.5438368368970178,0.6221706148642984,-3.159956737103283,0.027801474899600484,-0.31379413449071997,0.016254666943736482,-0.19882091871079635
43,-0.2526825436844944,0.12099536118328938,-1.9213786507539312,-0.0052161969328408195,-0.5642330885043623,0.6028194849875871,-3.0435244938959958,0.016748776486902064,-0.30273749724123045,0.05750633827893723,0.030009229443727987
44,-0.2595834926445114,0.004323869781713558,-1.8055528612321545,-0.02233322504937741,-0.4634715482819602,1.9707918645598763,-1.8198260087038864,0.0350358361473622,-0.3394907905456701,0.05404736733159163,0.05836570800460576
45,-0.2343349068231754,0.06759101016030797,-1.712091661725472,-0.01149403871270847,-0.5122127521166383,3.8488258753734446,-2.6999632878238735,0.09116526028996347,-0.26069297349052056,0.23807120427314754,-0.19465701003688474
46,0.44963195171886106,0.10402718811633883,-1.6820730819915937,-0.01149403871270847,-0.43886522506036146,3.9980634848117518,-2.4267273744748525,0.16663883808471772,-0.17382496505479722,0.2360221151258608,-0.19209217319562769
47,0.019866610173246178,0.008165663789909954,-1.4584273278101993,-0.04227841027505417,0.09181872910041998,2.5189600777582557,2.868174001570214,0.34155362722883603,-0.08428058511150201,0.1762094359151805,-0.08345510297171882
48,-0.02743399201694398,0.021577605441206488,-1.0920500081140436,0.04199510343345959,0.42807468937429005,6.412825920123842,5.796769937123181,0.5287715737798987,0.2535482134551264,0.7457314169363963,0.6026962598311759
49,0.6079776925358042,0.1324823598421595,-1.7429014546138792,-0.00972929158341806,-0.3580220090426261,4.825393447307926,-1.1690772751667324,0.16184084915993804,-0.05856008249836137,0.33326067003118237,-0.04275818660440396
50,-0.22424306115341805,0.21575211984665787,-2.2917827659710106,-0.031393254333934424,-0.3386122668899462,2.9630575880612824,-0.8561199916243357,0.031638396878220884,-0.20690427689821964,0.03732848037343129,0.0480857510788588
51,-0.9145225118580455,0.09581573491463385,-2.3172165201023573,-0.02508944481012486,-0.41794445507546796,1.9388805986571973,-0.7827826452599916,0.015302978241631059,-0.32951714588697745,-0.08035359104232649,-0.16236627841058254
52,-0.4242810944440449,0.14026293914093763,-2.098627824500279,0.0013709876965140204,-0.5638629851764106,-1.0202721664061543,-2.186175089118024,-0.10022210123213991,-0.32908828347887087,-0.05163309038695036,-0.12406457272698763
53,-0.6993274345853988,0.10787074449994297,-2.1771962521500203,-0.009553026094017753,-0.5158422986138518,2.931238167366109,-3.278729309298787,-0.04736550069269718,-0.24197490158842952,0.044243214771524104,-0.15805668424678504
54,-0.4607578123083469,-0.03879134296616138,-2.16860112463613,-0.012803791611021053,-0.3327719426507855,2.9660706498555958,-1.0926477909510424,0.2972990148249415,1.1727656371746897,0.3503110629761079,-0.1568658403402577
55,-0.378588379291103,-0.17510709515645662,-2.2260932364314896,0.0047490873015873045,-0.5398809835823382,-2.4852609072972673,-1.8404144263721942,0.02639457480444603,-0.4175159474239823,0.01852087562467568,-0.026196842808289947
56,-0.4990896976277481,-0.36955315146303647,-2.4294310849510152,-0.002323611111111097,-0.7149968505697454,-0.5647970762486587,-1.6557827814779862,-0.060016800194745805,-0.14318532734342063,-0.022188193872892184,-0.14332870577205098
57,-0.8715241950842488,-0.2620627492181781,-2.377930226716736,5.4720176484872606e-05,-0.6023073671207434,-2.0831792637186597,-1.1523899069214658,-0.14808690119257228,-0.5555064804713071,-0.1712162538671739,-0.04784465649781047
58,-0.20534315971439604,-0.05545755026287626,-2.3052642775469483,-0.009553026094017753,-0.4925257639808332,1.3656110290305952,-3.0017444791947496,-0.049963830616538585,-0.23875686388658732,-0.06942000179692032,-0.07757535656913932
59,-0.38406763506791186,0.05439155151925652,-2.307098110824285,-0.024976443886943988,-0.4592573079765267,2.7334084777077217,-1.1929210067380183,-0.047211522138753396,-0.413054467496203,-0.03861382659200305,-0.5059929891387442
60,-0.0018481432444717035,0.04863609058412174,-2.4351236826849934,-0.022307510420984656,-0.2863874454022168,4.044982155211013,-0.8505257685246558,-0.05685097231344444,-0.25290907288823267,0.058602501585123146,-0.060661432533671185
61,-0.6951159572675689,0.2846483018817085,-1.8596001972020082,-0.007035362046353641,-0.29607964768779027,2.1617553097563507,4.47819614550415,-0.04297489360806484,-0.19437349596442247,0.1994093968581958,-0.43992288085660547
62,-0.4025476346255542,0.10300244756113486,-2.1528392258441604,-0.02637875676746845,-0.5703450922347802,-1.429498894234176,-0.19272512753198856,0.25596532668035954,-0.3377595496121566,-0.1337075579545334,-0.49815921606908725
63,-0.04418912662619314,0.19639076442583972,-2.008364074871533,-0.022902138561612242,-0.6412856767531119,-1.8832817073576775,-0.4359757947307206,0.45387101860215806,-0.14936919055770642,0.05055969471778305,0.1431529510803623
64,-0.43932765131405094,0.2393755674090678,-1.974486189188717,-0.003286883343334939,-0.30668674461302076,-2.433496798239528,-0.3464507614619145,-0.08293655890641534,-0.2688150223835982,0.18351350571461778,0.04920425569448339
65,-0.45277243946384244,-0.3913438303451036,-2.5059359595612096,-0.002323611111111097,-0.553327182504812,-0.39582398455482226,-2.3545993964802845,-0.0915116199366529,-0.2845088916374964,0.011158256052943783,-0.08980462109002119
66,-0.766201301226462,-0.13923208213287466,-2.413572983384188,-0.0140084880666856,-0.41396139431672313,4.01124398227437,-2.272432617666806,-0.10058651734620265,-0.19618393708106915,0.09558403283017165,-0.028641974515941606
67,-0.7578126412613079,0.11614700415520834,-2.0770047865756425,-0.01042445466544633,-0.7671046842952128,3.116483961507672,-3.254534043221929,-0.05671004975474622,-0.3158697787055922,0.017585291519354253,-0.07164909933476903
68,-0.13601470633354343,0.1061724486809073,-2.112925620307597,-0.02065428271478283,-0.43442225642832205,5.028221817440344,-1.98575962562357,-0.06605203085816812,-0.2656412682510546,0.069026003557412,-0.16854375979403774
69,-0.27085267229535137,0.08463378682042752,-2.2241157172927184,-0.015074670182687733,-0.7202561333665872,2.868154638661913,-2.5157251400138194,-0.12187028373297382,-0.3086949126487036,0.04885876381711694,-0.2402509403990279
70,-0.8804043366019243,0.05540099716703314,1.773544019162321,0.0006184804525258699,-1.0174965420517599,-1.4713449681531956,-3.452758059872735,-0.11397750861576827,-0.566014149375161,-0.041274904149277244,-0.148386308594469
71,-0.40355948165096744,0.0717847438062771,1.5153951354977933,-0.01670602698771813,-1.0557369774793126,1.6754798212853623,-3.79550797105254,-0.12133725395426201,-0.4088745104005965,0.03636407142603015,-0.05139483112247757
72,-1.1042792291281056,0.04677536510438822,1.3497699824832567,-0.01085247940869133,-1.0529475097735956,0.38602531425305797,-4.227221981471313,-0.14898276937214577,-0.5865760698290412,-0.07529325863634145,-0.40661064485387743
73,-0.5967093607344017,0.06359903881991494,1.709042136589878,0.0023664753561729573,-0.9933815113897341,-0.7781127625196715,-3.6587309478839813,-0.060471382863858766,-0.6044842298297154,-0.12222224395553005,-0.006188492221485039
74,-0.9907627881061283,0.055088521410521486,1.6147282661845195,0.007212234678354076,-0.9782388561246657,-0.8243754849524261,-3.7638397139142126,0.018818380248916765,-0.10173823281207918,-0.06827955116353719,-0.399106056081674
75,-0.937115400668064,0.022786840235581605,1.7761828502167838,0.0038122346783540702,-1.0336551769530948,-1.278713894766224,-1.822831147699964,0.025748941133055675,-0.0894057523285539,0.013475878545502182,-0.086178653025788
76,-0.7998928652709031,0.006261762755490531,1.6762947984543994,0.007519625913918051,-1.0012636535323476,-0.7673319075268407,-0.6296733533106676,0.07083368216413316,0.04520881068153552,-0.04331351833932151,0.159063337378193
77,-1.0074242563730962,0.00026216968077930747,1.6041015942017418,-0.016389793703440125,-1.0787295666568635,0.4745907297711538,-2.179026550710604,0.004158905045841563,-0.0024186738932070453,0.003972486880676833,0.03660967512460595
78,-0.872886188435038,0.009764485636277609,1.6529824310142922,-0.0007981092733255923,-1.0854031999010714,0.04960626518096585,-0.8683947206431458,0.03578826704832718,-0.0037987227029381136,0.0028157293471644555,0.20053048209608015
79,-1.0732695382854838,0.03266065993129623,1.403283553453364,-0.013771228360736873,-0.9509898482136103,2.0665959132991145,-3.063124460216589,0.0010715748954034394,-0.21770430514323091,0.10088712977908533,-0.578832731771026
80,-0.4614767737559002,0.16296702446101016,-2.2134552417916664,0.003465243244887203,-0.5827511733366874,-2.0150918294914346,-1.7824851807473603,-0.08892179649606151,-0.14332725027297424,-0.013674645606216852,-0.09644165684000623
81,-0.5562074824608524,0.21900970787864085,-2.0996661443754174,-0.01170908468000996,-0.4733638482785583,-1.6501847406838477,-0.15482943671395544,-0.1295905815007876,-0.29286806021649886,-0.03861854815196484,-0.13976506144915918
82,-0.524650623971442,0.121803129647873,-2.2581865412513777,-0.0038209567479304284,-0.6467055622733493,-0.522253808430336,-1.8181022607168353,-0.06800323527412515,-0.20823460986026937,0.036395273874880424,-0.17463408562949978
83,-0.8589786291255961,0.0823505613811366,-2.320455659684472,-0.02005383899183909,-0.7045635207907883,1.0090043691326356,-0.8527737070387893,-0.07427437485289576,-0.3599353213639473,-0.028943661603776958,-0.020169497694078352
84,-0.37621774122692586,0.10286798216665953,-2.0354747011281846,-6.638411138408318e-05,-0.42271844423429167,-0.7398515614981037,-0.26779337572003103,-0.06291315791994519,-0.03252446445906156,0.1557292782597367,-0.2395307107608805
85,-0.5999327060556889,0.010669044081555295,-2.1079688394647675,-0.004055955466241842,-0.7159834686211639,-1.6772042741860649,-0.42368987765605365,-0.18370850333320562,-0.2618605653049479,0.09480510634784098,0.05013675902632553
86,-0.5007658365126272,0.011091684420490902,-2.2143720655489227,-0.03781966032736629,-0.3756008147425921,2.687412453296293,-0.7856943025583708,0.2570480728358127,-0.19838656871799176,0.1850791759416317,-0.1086854187187683
87,-0.8328265875937315,0.06709742330419372,-2.2675193693201736,-0.03371966032736628,-0.47779773037692447,1.6293928486326952,-0.8751057233892436,0.09416989523519047,-0.29997401593814843,0.12454564706323465,-0.30745600792213823
88,-0.9933621725935529,-0.045516987609549975,-2.223433696272625,-0.039614233112897426,-0.755855871065701,-3.523978079546777,1.704120983570565,-0.19418332443019973,-0.3574815307826112,-0.18519272573963605,-0.21599564304942392
89,-0.43863870198042404,-0.04204440510196834,-2.3460302734957614,-0.020239831403495733,-0.6358443658805711,-2.5063443587936454,-0.30603260331911863,-0.10316250997507131,-0.22144642378102447,-0.06747900630611307,-0.001330800595215115
90,-0.5032731851772704,0.0867011138363035,-2.446119331160533,-0.009972388874760112,-0.6252822873690108,-0.5203624056490604,-0.1039804868693729,-0.0481906035920263,-0.22333141709827384,0.07176185258653248,0.13245585873506055
91,-0.5033403976736326,0.08346774520793492,-2.4387707453019467,-0.009597388874760112,-0.6339887611640328,-0.5851860996082714,-0.07252914054244704,-0.052967132034344215,-0.24539400984909032,0.08476429345630561,0.007048355751873283
92,-0.9420209393758963,0.043223849722787096,1.7397762283488571,0.005005266166811553,-0.9739005065902258,-1.588800814135068,-1.1818886523012253,-0.10188732406787791,-0.3950041342659951,-0.007117021439858716,-0.23747923269471996
93,-1.0444223275502929,-0.07676535583145025,1.4401644245526086,-0.00019233059916754714,-0.9200919056298686,-0.16787324348832067,-3.6320714800440164,-0.1333999868230816,-0.465735694375581,-0.10174158162604549,-0.3846637992171959
94,-1.1712437446869486,-0.00796923432123428,1.8311487481268791,0.0155575383547565,-0.886974537280984,-0.31326844015876243,-0.4867154463257709,-0.11765170922232841,-0.6817460022790688,0.002971476667810371,-0.4586019295067598
95,-0.27492961111282044,0.0446004471289563,-2.4858685621124468,-0.022476471339257724,-0.7487307177595692,-1.5402066260594096,-0.3812218562537915,-0.2030554920910547,-0.3221021552909819,-0.0647001788807682,0.22739794313873113
96,-0.14571483094847773,0.05341253125422027,-2.4177278277254444,-0.03615992100060109,-0.44793025090940447,2.0659024513343214,-0.13789196129370151,0.04059049115842745,-0.34213203697876776,0.09461140127044453,-0.07465332679342782
97,-0.3429987834640648,0.01640528169251501,-2.423694439834909,-0.01360223076473074,-0.6910903766533036,-3.9746513154146332,-0.3538869736097685,0.002841097955928717,-0.3162436412151697,-0.031729101349424825,0.052657202025150326
98,-0.38391900073865576,0.09394074628932805,-2.4104831247688594,-0.00042988949488947085,-0.703624129690152,-3.6085601698614767,-1.3468683116409432,-0.015467322507134828,-0.2957181800229987,0.025581315829711498,-0.04974521402634253
99,-0.41905856510693223,-0.03519028592376094,-2.3983692778670296,-0.013981446835398419,-0.6658556466210892,-2.6651108497401403,-0.3482050685308322,-0.025438520554742737,-0.2637213565600065,0.023373596738989887,-0.0635358596314661
100,-0.6692661090264354,-0.0048492633240212,1.803709335948668,0.015906113247070537,-0.375767333104434,-3.8217456269748817,-0.4718575556939121,0.05820394072537588,-0.07709215989084502,0.33107099332050055,-0.2492056158594962
101,-0.6524203420708541,0.005819426331151213,1.8453439014033524,0.00657809881295175,-0.3877039214844396,-4.263544537038558,-1.1244665874329394,0.053335254947338886,-0.11274792336620794,0.222091311559101,-0.3229779622933085
102,-1.4976597437158055,-0.026256448892082583,1.3541375209839903,0.014183553468141302,-0.4975655748995212,-1.7669363007205094,0.20042563597844976,-0.1850966059867509,-0.3512022931907298,0.2718268005119003,1.4938501758305078
103,-0.8808329817813553,-0.059670325660815066,1.3499370352377875,-0.012384854608992543,-0.3990059805691381,0.6176770453749694,1.0463380261704265,-0.026833182103583684,-0.03145901372144293,0.2398937452773112,-0.7282527942475792
104,-1.3814740852402612,-0.06540705420585716,1.3991424818592164,0.0028689917210201438,-0.41788638273085477,0.2811588961794098,0.9667510698460038,0.0071464530085239356,-0.017835801123140947,0.25676046561706306,-0.6100183155635349
105,-1.008048087326009,-0.05332198492600556,1.0464638645155333,0.01609062760429389,-0.289335975671493,1.6911161338116243,4.089278892283703,-0.09693546869732234,-0.3596775433460843,0.18696043933549114,-0.5603841782161445
106,-0.966343756006627,-0.01694335734417283,1.3506127562743435,0.026739613618279902,-0.27428039432161194,1.9119318308885567,3.0328489633247364,-0.12862093055962698,-0.2411019850015796,0.38195518637899056,-0.16439120788370076
107,-1.1837265848713738,-0.036285099289629766,1.3812665889364397,-0.02149711642397493,-0.3492223622283841,0.3842337404069925,0.6960888680463792,-0.008670235227653408,0.07378615651103004,0.115848839707071,-0.05911607619930772
108,-1.2479433355870266,-0.04173917378908927,1.364127942722555,0.07641268270540408,-0.4988262038431974,-2.195214586568471,2.80496740334591,-0.014621037917550775,-0.3095835788011763,0.37436384184200217,-0.21453723474177114
109,-0.8794944289916453,-0.07384593804268197,1.3624573061748693,0.06446489540840884,-0.41868432691884494,-0.4013074836365627,2.6761622188076255,-0.0776112947489546,-0.18388378664315058,0.38943654904308456,-0.20098699108455886
110,-0.6674876788701726,-0.020755385159601278,1.785585791620997,-0.007718853617301385,-0.3991513375521475,0.2064360454954269,-1.5084636176953115,0.08025787281017484,0.18857605865187307,0.21900298133147894,-0.13867515764782717
111,-0.9333094157246611,-0.025528449016518375,1.6763441905402117,0.04989284581774649,0.03258569157344336,-3.357474768050787,-0.5502689268305938,0.3376848906227933,0.08877715106082115,-0.09218263098218914,-0.4123138596426783
112,-1.0737475001822008,-0.020459633429846635,1.2035988624990814,0.01583547608914235,-0.2670013708731,1.5566966568835228,3.279994207321576,-0.22288495020833166,-0.34396015844565647,0.10961384139801664,-0.521478711684616
113,-0.9328195195162614,-0.05807892380928631,1.0956249532940292,0.027301642097047458,-0.2884423388847973,0.13606633874460133,3.912108086569565,-0.17989487171825683,-0.33416404570212477,0.03913250378729464,0.4938728945057771
114,-1.2318148968526956,-0.03352698612835591,1.3704484893075883,0.035954325055686735,-0.291006822339909,-1.4071460982999389,-0.03240118771733474,0.07051713943659593,0.038532865252367196,-0.3366129561843536,-0.3186371521620629
115,-0.7782235891564475,-0.026414086947426908,1.3921619226058513,0.023686629287795604,-0.2207800362083545,1.6457683141519697,1.0960573501282325,-0.09764658594937299,-0.24452786399755497,0.06526672255422798,0.2992579428986695
116,-0.6654587079874114,-0.010467014860580482,1.4697159501983792,0.009384220029047194,-0.33485538992930036,-0.09852049438555421,-1.3164780101941127,0.2389122902521475,0.2674727055084467,-0.160909097392135,-0.26318973187133893
117,-0.9885103835103373,-0.020395710496340026,1.3141571664205798,-0.015187559110279698,-0.38408188667135584,0.7947636412220627,-0.7417631136663367,-0.031378303015744326,-0.19919557600993612,-0.13146299789336413,-1.0113385579013592
118,-0.4359542105969837,-0.002729780012095693,1.7140121154175556,0.020958253043253022,-0.25693183720623347,2.0274052720253857,-1.4590457733303568,-0.011565910623892905,-0.11830820182032571,-0.010045028182855029,1.321811820654136
119,-0.4301039461603774,-6.12540966527695e-05,1.6877508439445037,-0.004070190702673332,-0.3087896803209692,2.597086764877623,-2.2114624117930375,0.03715122284138723,-0.24309119350522265,0.24770879989260638,-0.3651122356095986
120,-1.4031852793770285,0.005059564357343211,2.1678277253898774,0.0351428615796516,0.35864574275291905,1.7675440716339919,-1.961077309532864,0.27985017792165473,0.05575237912973896,0.1998489225764763,0.020897862935825542
121,-1.8866766777403456,-0.0005716963036962687,1.9973382558859545,0.026644740224012867,0.26274215101703835,1.1483572885424735,-0.17765950559313465,0.16359024676611145,-0.05463693164970784,0.21477127787153535,-0.19229242965265306
122,-1.3435210262584938,-0.008471187698747116,2.124554226384534,0.048506286665804525,0.3190919556228125,0.9219455089759998,2.7533411920695086,0.45319027283035146,0.21672182506354773,0.4640612426653243,-0.6548135769530543
123,-0.3074722772467813,-0.0271891170295519,2.1937393943354158,0.054893209742727635,0.579884973166509,1.0067518879341555,4.13319177914541,0.8546351787778543,0.736709132750824,0.7303441335743522,0.7411184242166717
124,-1.2978106894797594,-0.034315099172409054,2.1300318067142054,0.04955654307606095,0.4185746783784511,0.4692960807029505,3.5657245363952974,0.5384129030802184,0.34069798802463286,0.4986579872163202,-0.6487200155683801
125,-0.9640171833840041,-0.024752857480574705,1.9678357079263287,0.04251653077354868,0.10247840813872817,0.9581298055356047,0.4779473605093466,0.24159052864115269,0.05771142473078918,0.3393876022247352,-0.4563206082480654
126,-0.18943005392433526,-0.03829567987716031,1.947410329578584,0.07869903513668319,0.7471076401916106,4.495172861255436,3.350795954587381,0.9388785162558688,0.1995441180213977,0.6216550210951737,0.5782689770469523
127,-0.9895141911056609,-0.024937017750254278,1.8583692303014299,0.10695907282164828,0.3822438275597512,1.1083128284196748,2.7584296013175127,0.1268334219154732,0.3232855948633843,0.2643883119714608,-0.7370639609468299
128,-1.5532475143944278,-0.028314963949267767,1.7731620888272792,0.10566703762471079,0.2944454885341589,-2.1800273499042766,2.7827475018632026,-0.025632168584064093,0.5255036369214426,0.293841749658475,0.43866121277035597
129,-1.5286675674321728,-0.024937017750254278,1.7686334327576343,0.11478364983936244,0.2935609553910039,2.077870571599934,2.503119479650437,0.13000476992694746,0.3596574536466128,-0.05963205544861813,0.4896130471867019
