,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b
11,0.06085171093291089,0.8092675981877745,0.007254364101090827,-0.27377152070315974,0.8863747804316053,-0.16932142407442116,-0.03253595210549768,-0.05898332554643381,-0.03954553891904525,0.021268572400223514,-0.5585525453374567
12,0.09214573600825363,1.2841702065341745,0.010064950215265918,-0.25056810570571575,2.102125300965551,-1.9614806431693093,-0.27019377476204626,-0.021236554018981203,-0.015682742741921205,0.28425406375890533,-0.08869171771658649
13,-0.016043839561367162,0.6735536824962957,0.005137428283569274,-0.5321871205513133,0.8635714610676805,-1.8386513525008157,-0.7276231099633393,-0.04954893568051856,-0.27222082166988504,-0.4101400099615626,-0.7850406625911621
14,-0.004458107275087069,0.4989581542320231,0.009037140820442928,-0.42879355856916235,0.24914899659804918,0.276765943297053,-0.8183669771234546,-0.09674894412474441,-0.23030621114125588,-0.13651323026326473,-0.6627164870830091
15,-0.02081227625231859,0.6793496850211762,0.004706335394745158,-0.5711567024580525,1.214218522794758,-2.0064224340912697,-0.7283937129385333,-0.075459844371945,-0.2581224508393764,-0.4811777120010255,-0.7214226908905869
16,-0.004283974802934557,0.7482857472620944,0.007288664607200135,-0.6142722774658282,0.8712505935982258,-3.4043413747833986,-0.735084096893507,-0.07520094738831676,-0.27511508722514144,-0.2933984576971747,-0.3755220698436285
17,-0.001377396900192708,0.8447223071593274,0.007759214485276505,-0.24231553357122626,1.5518329137123867,0.6569428495115838,-0.41764335249971496,-0.046535520139114835,-0.1609851277939483,-0.07611552937790618,-0.06597810521887688
18,-0.011379705209107163,0.7189240222220873,0.009776862920389054,-0.40465737054744016,4.560938268139403,-2.5476578718502196,-0.8951543201287285,-0.07304620260928509,-0.24373184706956627,-0.07885772964411318,0.533052613144181
19,-0.007300145746166572,0.7913534832367379,0.010976117300820985,-0.48536981098651866,2.021992886595481,-1.3437627438169097,-0.606679838492378,-0.06766766339161562,-0.20343234050132922,-0.298966507847052,-0.2063367169834817
20,-0.010596049968262588,1.105108711342592,0.010985330756186271,0.11139854665787251,4.459220280650718,3.664395905325852,-0.5206977541056922,-0.019083567073939302,-0.04676492698000238,0.01252467955914288,-0.4413844367969014
21,-0.004059310612505885,0.7280746190878455,0.01908952305490453,-0.22609136487069556,1.139193691906417,1.3903439051151476,-0.48716275302182077,-0.040993199855309276,-0.14806993269750052,-0.013266657398190645,-0.5558518013407037
22,-0.002560847506224919,0.9883627597997623,0.0232531233060529,-0.18536159594349744,1.0407542504551262,3.368729795340308,-0.4103544286580659,-0.08284883683851253,-0.026836971625708785,0.17419559212169455,-0.22552612108334172
23,-0.009543559319998882,0.8922108271569926,0.029250823724000112,-0.08757903324167812,2.3958763310247284,3.64814940809335,-0.38145950710193766,-0.06467144760282965,-0.018616692846630704,0.15201145910464453,-0.320521889623069
24,-0.0070933781270427765,0.8923406891447572,0.022806711382674514,-0.14977435017391577,1.6533209575191472,3.480655358078441,-0.6915319311182755,-0.06764576802230328,-0.05226580026602075,0.07859537070938218,-0.5963011397592765
25,-0.008909672993999427,1.0625280517841684,0.013024550602125167,-0.2883296557954436,3.4102053307382247,0.6210116742601924,-0.6332891122995143,-0.03137001240551435,-0.1626623801211617,0.02271317553710619,0.42988477006138215
26,-0.011398257425535793,0.7597005895107775,0.019350167581903766,-0.23178958119639673,1.9878823330210134,1.2346878505235268,-0.6407190906454154,-0.03537485477301731,-0.1137051526077638,-0.0640922641199193,-0.42243502050159215
27,-0.006158946162513081,0.9212184010221378,0.016416327092030305,-0.21645890446904884,1.0218515798629761,1.3850839350403934,-0.396266090305772,-0.04391955837421041,-0.17240431921837465,0.08156319154557388,0.9390811033344006
28,0.004168227141382093,1.2437431422543535,0.022126376821302165,-0.23671307886775927,-2.045618505840727,2.953119711500477,-0.8368119058461847,-0.176136907771187,-0.17067640181761637,0.11344429296422019,-0.38333823117068416
29,0.0008188743072896689,1.1114351972547891,0.030764342147272652,-0.2906186793248482,-2.5200217771624502,0.8214475939544299,-0.47165639877694016,-0.09230853963586504,-0.15907210282119236,0.1606105140154873,-0.3102923045904095
30,-0.00848608855582123,1.1424197586130007,0.022590966866633536,-0.04332569741313301,2.5852465000409697,3.681435820828139,-0.3761004758713792,0.0072193713061618,0.030194542694576075,0.16921760527871424,0.6577944155797338
31,-0.0055332328235187245,0.678704685813387,0.031012473453992037,-0.18060083692651469,0.5037666615784495,3.1505159928680664,-0.723986835627583,-0.11247479982476091,-0.14995483033622867,0.08103403166763558,-0.7329765904753559
32,-0.0017903187026393097,1.6938941244674384,0.011789172046530667,0.10343388820006352,3.021066396702722,2.0904973216428453,-0.043021443892248816,0.0013855857416781444,-0.06277534218273964,0.20529644321064422,3.59603089213328
33,-0.004955876471922079,0.8943366366527027,0.023245456074076493,-0.04735495141508428,2.3563197916706953,3.484097763595381,-0.5148833293642862,0.00022122672729537595,-0.00404337516751738,0.1653889032025833,0.31573447386367265
34,0.0022116508712560243,0.9948557318732162,0.024974694293758412,-0.03638685900170754,1.2691895218674774,3.4555057388678265,-0.47634185149982095,-0.06948191082305202,-0.13311734712887044,0.257106126044575,1.5691912240029107
35,-0.022601743577914113,-1.6028418882470925,-0.003325101236863954,-0.404264734772476,1.9083669217555068,-1.177023021289115,-0.4086492506938912,-0.10273915982204287,-0.2571682496630214,-0.007786215564185836,-0.5113608375213343
36,-0.016754325258396343,-1.663595308101507,-0.016089909620806125,-0.3516774562753219,2.398591422926234,-1.065614469313489,-0.39702508899549327,-0.10080790878662708,-0.20387528594450047,0.01576766841432708,0.07558738032316288
37,-0.011886291884902844,-1.6720718453292922,0.0011346877195853415,-0.44830847177520977,2.219132074928082,-1.883582595031132,-0.44282180526461984,-0.13236073529355138,-0.2151878503654888,-0.02202407883309654,-0.4101163695028201
38,0.028185718566590256,-1.5056975011041673,0.0026687845198326223,-0.37203488133582874,1.9101829701198856,-2.515791971340174,-0.2852688241544608,-0.03744817644500813,-0.17336476494172953,0.09216785795834612,-0.21129249247571794
39,-0.09291233629788576,-2.0655145234704673,0.013647140197479677,-0.4238832544445769,-1.967040831401932,-2.2863833718912003,-0.42016892584602256,-0.12357513159347831,-0.3565894258182291,0.003730644934924714,-0.2692032650010249
40,-0.09819197769943189,-2.0195322691692077,0.009823802110321892,-0.49123710292890954,-3.7340263308830797,-2.1926373868101945,-0.4725138707826096,-0.13770751655995467,-0.4069175014370481,-0.09326730685132355,-0.32058581962096605
41,0.016420873537926158,-1.556960945905423,0.013992489674685705,-0.4408339329523982,-2.7409036494258436,-2.263272805283034,-0.37250146233110604,-0.08152440996133395,-0.3278675189425475,0.04141451754348948,-0.13585643658684388
42,0.012084663042460796,-1.4994165467806528,0.004442978554174672,-0.41605513946507816,0.026900919872323282,-3.1969541805941764,-0.3056572820897376,-0.017644588432877056,-0.2890264498368182,0.06375062840169629,-0.23281828330372778
43,0.019226786459195677,-1.3880650773150638,0.0077434606686218686,-0.3781003516910489,-0.0009045883004911525,-2.8564474290158683,-0.2762176796087799,-0.016539775703625775,-0.2884112356056698,0.06752298422892006,-0.33000037474859684
44,0.02769349505773108,-1.055027782689415,0.001024052544705271,-0.32578210905301014,1.5877206930725365,-2.0483776103353324,-0.29659189167015054,-0.009012018158790856,-0.23072025271298627,0.14185573382872743,-0.18317559051644172
45,-0.023325711149942228,-1.3966700110863597,0.009323545161337722,-0.23897092109820006,3.418234473703008,-2.502685443046176,-0.43008027298741813,0.015341504956611,-0.16545362956728557,0.09985960375144429,-0.2769664192694387
46,0.005127307216283947,-1.0515044095221449,0.007737814016135795,-0.2057011700785647,3.7677192160923405,-2.1072980880731893,-0.39538266253839127,0.08401051676576282,-0.12248551681805918,0.15947761432689675,-0.17719390201949958
47,0.010812508575227205,-0.48361089982700395,-0.011717860846428417,-0.042856230290368454,2.6260839086786274,2.31512049360357,-0.16346333007187766,0.04129758582698968,-0.1103137219058318,0.21177628072272578,-0.2268220150980031
48,-0.00317756376917428,-0.9621812665106004,0.057875489260271536,0.454390759335512,8.44273490002204,4.238309973665527,0.1314348652270618,0.21184057114364602,0.09366374919103226,0.2999225408520763,0.25469270095025115
49,0.004093906299021963,-1.5292585512389814,0.0037832090438765036,0.07678103770496553,5.135319342642008,-1.241988832760701,-0.07228310945828832,0.061303298306770275,-0.06498514806433879,0.17539557080991736,-0.14695400391663405
50,0.10694259014135413,-1.2492981099535652,-0.0005340988836990395,-0.1495880216550324,2.328285166683023,-1.1604608328544457,-0.12151493458383393,-0.03481833272485462,-0.15373910128171556,0.04454801328053836,-0.18511561880019617
51,0.05711849512962601,-1.4667613175598633,-0.003751760215767404,-0.26886834983041263,1.1561505859287444,-1.0900220883059135,-0.15627632136678127,-0.07321889203668966,-0.3074630323684413,-0.027615315170276166,-0.3707852848366446
52,0.0405961475268155,-1.7365648532573923,0.009344241820018008,-0.3999152183879838,-1.5666056328224212,-2.3322602978628266,-0.25614613845896617,-0.09701980082735549,-0.29053882539803033,-0.0594938724220945,-0.269489030542184
53,0.06347911710893499,-1.659273322332332,0.002338987249866083,-0.31684342022880657,1.601314247022618,-3.06537735071449,-0.21192509485105768,-0.05857733860811875,-0.1978763958249394,0.009468825112654507,-0.251821534566738
54,0.053857504311908555,-1.1682438676303994,0.011510202102460213,-0.0869197398855407,2.686521655402898,-1.0350552381984295,-0.328856150598932,0.11262324566064158,0.5967268909301021,-0.014453831408032353,-0.2791039513190919
55,-0.030297747530244733,-1.7641269580115082,0.007312349949293891,-0.39449472240649375,-3.354026030081881,-1.837258650004421,-0.21041585778324884,-0.07374510542878472,-0.3159215445399751,0.03968700501261682,-0.2704060198077523
56,-0.013852267942597462,-2.0636963608710186,0.009437666995640075,-0.39694119857675686,-1.2344262537278714,-2.0526807950427703,-0.24788944642901667,-0.053319853685377,-0.2062247180752376,0.02828657043157647,-0.2645866237090024
57,-0.12610872266234846,-1.856504226820435,0.008593083769112627,-0.3670379889926734,-2.9465851420170464,-1.6614620185134457,-0.2735988881097085,-0.19628136967358797,-0.4352367879697234,-0.05618465046204224,-0.20678656918051477
58,-0.05062535555595421,-1.6109749564274933,0.0035217867299465327,-0.39121915395871815,0.6391307129003354,-3.1497588823183547,-0.3128837535157768,0.08416907730318471,-0.22495004402109073,0.008126989436065133,-0.2501297012045589
59,0.019788112161159572,-1.637295180607604,0.0008251269681753643,-0.30744663638279546,1.8013396389713772,-1.6892966232088915,-0.22629874821497506,0.024410493476770337,-0.22976217840267915,-0.06101208427285939,-0.41794520112011907
60,0.06342304768950337,-1.4528220711635202,0.0006698399068291166,-0.1326295890893037,3.202311638055243,-0.8802775927918985,-0.0984595748558482,0.06303051916442537,-0.10009119369160656,0.01104424557902506,-0.21479254943528273
61,-0.008156389368875142,-1.402519982621607,0.03679602528083767,-0.1106448048374137,2.3090744134044634,3.6979268061962736,-0.1895278404598171,0.04475916276787279,-0.18131485922494722,0.11782142336504738,-0.31070723513427106
62,0.04365185675781624,-1.762227543091287,0.007365826734198427,-0.3475386976069142,-1.4560588399132774,-0.9229833128484608,-0.24186970649876774,0.1492425633206017,-0.28856387750431745,-0.06209660051820645,-0.5422149494637986
63,0.07985227077596836,-1.2769177909623328,0.010582194622607108,-0.35465626287511615,-2.112546386301786,-0.7747270475909359,-0.19338192882403177,0.350770992702247,-0.12219946923175555,0.05431954395923657,-0.19688939690651594
64,0.14703841314553803,-1.3943449598071833,0.004791404674534445,-0.23944005744950925,-3.041496413143607,-0.08584441210276325,-0.06189704580975727,-0.09859853019913349,-0.28574779365234343,0.08930105883416037,-0.1494549451223403
65,-0.12314868710044001,-2.043744234487097,0.008684348290632983,-0.42759000248682505,-1.1463699475998281,-2.5621925021989314,-0.2802459892448418,-0.09741988956478251,-0.2806058679691195,-0.04534161939631379,-0.21091888887486604
66,0.003724313962827998,-1.8291340906744946,0.005400049276195994,-0.2243613522382824,3.1675458394994775,-2.6541316084691577,-0.17831117267404045,-0.07503210985623833,-0.1509622514207022,-0.0039533453812839086,-0.1388775526567413
67,0.041345154760137795,-1.7650651212252744,0.0044920817477689685,-0.3631543012528593,2.0355344316197246,-3.2898377826618352,-0.2859994199013421,-0.075394069153582,-0.2109421865539182,0.06587427564566103,-0.31054634365690187
68,0.057908335919220566,-2.003982253451313,0.006440115704348217,-0.12297791111527091,4.725643043439558,-2.499087070483165,-0.219902251917103,0.014776234869776387,-0.1042669891980699,0.0856424237998395,-0.13918695820029095
69,0.03340778478577157,-1.6850297250160584,0.004697484480272901,-0.3077046013157721,2.2037282356253547,-2.8221918566307083,-0.28530917156686036,-0.06533348978751356,-0.17479565330139601,0.0504627409006827,-0.2623250288061793
70,0.012309522750991491,0.9956265803374084,0.012343130891705367,-0.6914445168720482,-2.002315388713816,-2.794685776742873,-0.5202727739199531,-0.12141826518320792,-0.3964385661008991,0.02869610656918385,-0.25469333364891816
71,0.013041162149098442,1.0224899893568118,0.002955547154590413,-0.5598415984383732,1.2170780290320355,-2.9250896922343026,-0.4573747706103526,-0.06665558013795632,-0.23177027141451476,0.11990991561462061,-0.2325360111040782
72,0.00679374044267234,0.6871691518873272,0.002163301405198999,-0.7310464412061767,-0.3025613207433705,-3.6339413608365247,-0.5316416937434739,-0.10295771954006033,-0.43417320387319025,0.09006509620692163,-0.38696283063172476
73,0.016522892522415532,0.895916453027028,0.009819371270614297,-0.7195122417230623,-1.2505175002180404,-2.956178961859197,-0.49803687258861284,-0.10490843339694082,-0.43541496344939823,0.04516779187328167,-0.24565081609050027
74,0.016225537329049106,0.9656855125505115,0.012852319326418902,-0.7117413261879807,-1.3974760229035623,-2.882234350577452,-0.540652082711303,-0.03940534959160749,-0.27497099101655653,0.06171719391564684,-0.4728937207655694
75,0.009549371727669115,0.9438398188621778,0.011055691830990347,-0.6012657810215919,-1.1327934373005515,-1.5673184239941917,-0.577864977840446,-0.07188087621239603,-0.24242001030586144,0.08910973630251737,-0.2543043926807536
76,0.007113884125952444,1.1125076193488648,0.003525619948454586,-0.4742032452897031,-0.8913226394049566,-0.5787035186822214,-0.38466439646427375,-0.025068851963747828,-0.15711115025349012,0.0721797333515373,-0.010346335348831694
77,-0.0006691359300732975,0.6775660052559714,0.001200604878599662,-0.5815918772193766,0.30848565366474634,-1.8742125205055675,-0.5357316779278934,-0.05581814861952134,-0.16380384392602584,0.10507395480467252,-0.24019229510794826
78,-0.0020452380671274572,0.9979617731847997,0.005042561206090881,-0.4801717880694127,0.07524112229862615,-0.9242464143186427,-0.44245462209000025,-0.014981844252819315,-0.08557720856830951,0.12311795116348195,-0.11797957311909175
79,-0.016677054710447413,0.8405285121225861,0.006296708924403178,-0.5894538123542018,1.5229757288573116,-2.5906670143227672,-0.6541995298577733,-0.062253200609061456,-0.2048076155268914,0.1554641230030963,-0.5855001261586877
80,0.029179349833121343,-1.6451294499051132,0.012842174229629863,-0.38204412119161785,-2.306527606764214,-1.953993651591172,-0.4041756197680216,-0.11126988125564789,-0.16847447327346235,0.0365444977077515,-0.3065444986537026
81,0.05357633060100026,-1.5001886144929755,0.004955738511117436,-0.30728487471805804,-2.1322849463494546,-0.4584325006419713,-0.395531041673616,-0.1655043815242585,-0.22643849511686465,0.014461874160419068,-0.29782236938776124
82,0.013332946617839861,-1.7358733995798068,0.008717770579434594,-0.3711515208867299,-0.8617994238714417,-2.1734351256057063,-0.35477476267445124,-0.08086886314957124,-0.22518669562872212,0.04098124733800158,-0.26393545377126293
83,-0.02472040579502966,-1.6591776340662523,-0.0021461286939755005,-0.3947021099445723,0.27593046137537663,-1.5508043611779176,-0.3744749483861144,-0.09661328900998187,-0.2335403214433982,-0.004740231939232375,-0.24820431155132863
84,0.05202130555949494,-1.3996603750378178,0.006811224379143797,-0.28603707045958376,-0.8155605654078072,-0.823502943365794,-0.407859934779939,-0.008548404762233671,-0.17872263103140232,0.14013399609640562,-0.2839678818228677
85,0.005458742886752647,-1.549794049195951,0.005175706269158609,-0.3165483614705018,-1.9279867942739588,-0.5897923706308009,-0.4353696930701955,-0.2089227011290029,-0.27480993689503885,0.08199735627162108,-0.2225011793945104
86,-0.0019282186878737959,-1.1783782975426884,-0.0017494311267129067,-0.21260952242238387,2.0998011762445032,-1.0691005804505287,-0.3371158440670628,0.09478875477924134,-0.18218668003718827,0.14008680660140033,-0.26720144392312667
87,-0.00508939579011303,-1.491794387689416,-0.003330736535000905,-0.3117290419729356,1.0193418818793258,-1.3173655272652922,-0.41399689320908384,0.015286564517140997,-0.3402204616380537,0.0703981991070832,-0.41989348203607296
88,-0.02281135103749344,-1.4421642256190128,-0.004943700730089526,-0.5373474839766048,-4.52396437251275,0.9852294822039013,-0.4473606082948673,-0.12237484309035034,-0.2801246321250409,-0.033555148836287275,-0.36297639661382225
89,-0.03273235848657371,-1.5473166903375215,-0.00479604100517377,-0.4627164098406266,-3.389674708931637,-0.3630122468205381,-0.4011673288436331,-0.06641261175680212,-0.22928670411208776,0.0026436042514221838,-0.3166217847492252
90,0.016910436843078875,-1.6921423015110022,0.005206799274595357,-0.3107569361930981,-1.0951390518676802,-0.4500741174268609,-0.32812741248780175,-0.0597018240611279,-0.281215533079967,0.06746461287592084,-0.14221795299847143
91,0.014689939808650892,-1.6825863323199453,0.0026661777189291003,-0.3086905381266196,-1.287267043010574,-0.30258323298513656,-0.3543595721712005,-0.057846341041902484,-0.28892696395442846,0.048972406293182884,-0.18966178084338367
92,0.032939826777639576,0.8455671908211488,0.011558903651813284,-0.573244724486008,-1.7786476585806676,-1.2832529375019475,-0.5946354534395735,-0.13304330345478696,-0.3902356857235978,0.075679285135791,-0.35897872383221974
93,0.004694874149826522,0.6659092633487957,0.009419004960591377,-0.6849750139850749,-0.7860867369509512,-3.069803075109396,-0.5664819816392265,-0.11112426310976975,-0.4451351586327375,0.036798853130149974,-0.5045090467946064
94,0.05019333582671342,0.8600839474962448,0.010195469461537576,-0.5156401906882863,-0.8517445376625757,-0.7849723198533183,-0.4986007559396859,-0.10699511906270417,-0.3966109603227355,0.0807835239039695,-0.4436856737915689
95,-0.02711797230692986,-1.9368691048709998,0.005801131120408401,-0.36121421399349024,-2.1136804137245497,-0.6813440751009077,-0.476617523331875,-0.16662289363000773,-0.2612585673156715,0.052486664896159316,0.23094368762544398
96,0.004472705404289235,-1.4247409735957826,-0.013997098578895166,-0.2569207584382344,1.4543925838755294,-0.49517912167746353,-0.3327939070128408,-0.021423987574625988,-0.25897759541766124,0.08744517472771782,-0.1802703023444415
97,-0.0059746013594635,-1.5978320610883108,0.002467836101997085,-0.3859079262443231,-4.872899389736661,-0.4263578154024598,-0.4135469844256604,-0.017685373537387854,-0.2868396138421384,0.026666854908308366,-0.19248420600632585
98,-0.015157832208128342,-1.700534616152888,0.0064690696292895224,-0.4182737796203186,-4.427501563885962,-1.372623609709929,-0.4017773564339043,-0.024533067023525035,-0.2777584481853289,0.02716881769726381,-0.22647089473898885
99,-0.012878551018936665,-1.5265053297897773,0.0029790630106757243,-0.38989549400061563,-3.8114061129337484,-0.4293542964612841,-0.38562739743268337,-0.017696872671252806,-0.2314381861149323,0.04197940295823768,-0.21174950617807875
100,-0.00015714746945030082,0.8891292984658233,0.02602199120816625,-0.4704644981536796,-2.739482642669836,-0.3599696713654922,-0.32647200741970467,-0.07402309856939267,-0.14549745970501918,0.11124825417401793,-0.36132629912783276
101,-0.011177576428310618,0.7971072454231369,0.020071438780176733,-0.5595945615212615,-3.1985899842458942,-0.6639111752464013,-0.4390098910360984,-0.07824964322488207,-0.2000209330419531,0.1192472804937613,-0.4078654805846732
102,0.00596896747085284,1.0910634149700722,0.01705764476853232,-0.8174574707152721,-2.2185076998474296,0.5788668360356046,-0.7826399723284858,-0.22169952945786645,-0.4239101104176763,0.11540897390135156,1.5448556649878875
103,-0.0019724011822762266,0.6608252766972731,0.012886873155037441,-0.31535867524643435,0.6500157625474572,0.9878867401169087,-0.5550018701285121,-0.07948369945418922,-0.12522718918621056,0.15195587102665034,-0.45731996897810273
104,-0.004610531667185792,0.8040441331465291,0.018484342716783366,-0.38395506035663285,-0.06548711011910259,1.0033457490761637,-0.6399349628009717,-0.06513844343518772,-0.17531117493415163,0.1197374957850618,-0.4834677180437009
105,-0.004766224485044749,0.5840994914506573,0.020738056815417943,-0.23976232919310533,1.7876496927439987,3.2839024615790575,-0.3693380834847262,-0.10931805389180523,-0.19022006508148603,0.1717972794471589,-0.5658755065325415
106,-0.005501434800139184,0.7882480774836329,0.01633046934417556,-0.23177814868815197,1.9659754089955082,2.8638885285732423,-0.36713353417054206,-0.08398593136595077,-0.18770078665094894,0.19671115226898137,-0.34784708162222266
107,0.0017395160013019444,0.6512629150376934,0.011248610144467543,-0.3556113299680411,0.6151985590624292,0.8507097340327461,-0.34186558493951497,-0.0769499224782021,-0.14265994693230621,0.13009788424255025,-0.250163714835521
108,-0.0009670955433266805,1.0890420897442892,0.025205450558346984,-0.32746034164791415,-1.8398536244440904,2.973108126559333,-0.5715604073086926,-0.1461057839592009,-0.2701750678343146,0.11354012684597746,-0.42536675360280357
109,-0.0048444665808376865,0.9580651261982595,0.029373570767607944,-0.20571872535826455,-0.113316551985199,1.8863435883973267,-0.4521686483068724,-0.07459270444278492,-0.14877811652803874,0.2351654834988499,-0.17092183629246605
110,-0.005469276418077946,1.1168554591386557,0.00752017915020616,-0.3882090996486523,0.33917122608203953,-0.9976991643839861,-0.42724743602896015,-0.013526725528060649,0.013930853154956823,0.056752371080691165,-0.2732716672312162
111,-0.0014707157152182002,0.8697135010440631,0.021893717384631292,-0.34812308376669393,-2.7306482517581823,-0.1997695901312967,-0.39579002223747595,0.058786261848330086,0.09260372257210032,0.038255029924876956,-0.44144384979753193
112,-0.0030182395807605957,0.7437263722959894,0.020175774552332406,-0.22028921072900942,1.5765993375132683,2.609381434846962,-0.558665587363028,-0.060354891870802535,-0.10562813882937966,0.13518872993224615,-0.528008861400226
113,-0.002158106118437863,0.5016248743270095,0.018269346799616983,-0.14045317849217245,0.9102864402682539,3.514323459227398,-0.5405393050860031,-0.015307717230380486,-0.07126019840617974,0.24056962304669924,-0.2621485189682026
114,0.0020752241110773718,0.7843294999796163,0.01315020291435094,-0.44568557591519176,-1.1467442174725704,0.029240143412781375,-0.5375627052703571,0.010477947478590918,-0.06786593342522082,-0.03838008564808234,-0.3222277807974048
115,-0.004442660969478663,0.856989244066117,0.01532764209106956,-0.22933375265046102,1.7695139817606311,0.8854240269750717,-0.5043905450943675,-0.024676793656790437,-0.09863376611220018,0.10725666636431605,0.41917267659368
116,-0.003297372515828834,0.8655959361598557,0.0036132051331369537,-0.3539170014074678,0.10214069386421398,-0.7224774746951814,-0.48454253855450247,0.07076503367235833,0.14072037706934037,0.05366315968278953,-0.3124572990411196
117,-0.00184358197764481,0.4121201445213321,0.003283447689763355,-0.3825044867214521,0.552983214830619,-0.2202568436854708,-0.6151491396402919,-0.02795813271435189,-0.06637609432319772,-0.06296355660056553,-0.7477282520111498
118,-0.005370122518066447,1.0053085398088928,0.0032104240914578703,-0.30991221029821503,2.2128613081056123,-0.4885053626266285,-0.5000835017150577,0.011396444187432214,-0.009206906285238502,0.129899761203336,0.7653083454140807
119,-0.0034827877689670816,0.9673127350075347,0.0023623892078227676,-0.3268610447768513,2.1467671132260535,-1.1125396022039988,-0.5418705532986795,0.019957018823083508,-0.01381349583088718,0.15008522225008653,-0.19971027526759313
120,-0.0034146819861178204,1.4064856090989324,0.011375142920159393,-0.005639809935819762,1.783711177662671,-0.9191352037040643,-0.5758957316284788,-0.04876809191633236,-0.19769758421344838,0.15162993724999593,-0.17284404417991459
121,0.0012717366988798647,1.0832704651773069,0.01959545268594021,0.12293702499093698,1.164322693613171,0.3531131859597502,-0.4844060565602258,-0.059074630655887986,-0.20543180401513006,0.17722233509134946,-0.28991368361849207
122,0.003304623547423747,1.2103047432521394,0.03459815037098963,0.07333730565927957,1.4659382567640404,2.4826549273828045,-0.24932547542983377,0.025327168510370528,-0.0976634575062656,0.3928742625987592,-0.3567437857821343
123,-0.002597707234239264,1.6190864851153381,0.049934340539398235,0.46462891896259595,2.74289815202398,3.705516220858613,0.7354697738888643,0.1860986395130695,0.2170414661344203,0.6333920849520134,0.5106383446135344
124,0.001676225014750458,1.2364157163678058,0.03501580499830209,0.09687918197569075,1.765884928687139,2.9977836655446026,-0.25403541449563505,0.06968198526036476,-0.01931009782797993,0.4711373286679908,-0.4894226048254346
125,0.0007698971405070074,1.1152269739575162,0.031801186978510906,-0.06998290057099493,1.0500626238952309,0.8033999047611186,-0.3264651722254718,0.004350055157681292,-0.1771066089802042,0.2587944321652597,-0.4696436729115504
126,-0.006071394093212954,1.965161037206889,0.04884775533227854,0.48335199910966004,4.959395220769937,3.371030743806577,0.6064620036584771,0.17017012033587364,0.18173263911846793,0.5259733769295748,0.4319532171930949
127,-0.0036480916889585864,1.0968500607328515,0.05897859354495434,-0.13137133229663348,1.546548662949496,2.28116797140017,0.2684701711103068,-0.03902201516656551,0.23781309992152852,0.1735179481108625,-0.6202983492504253
128,0.0009491466915987798,1.6712673740916664,0.0837191584367542,0.02983249370404353,-1.9117657787341358,2.268991286088621,0.35472605864251927,-0.11479132379776409,0.6517705558300839,0.2739484144483343,-0.6592406660341414
129,-0.004908857196812632,1.1522414218757437,0.04018792528267833,-0.049998142686447145,2.7472937315034134,2.6971660667770156,-0.2784296468737641,-0.00014002789809023145,0.2648935955809427,0.17949147891578277,-0.2543908259129114
