,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,b
19,-1.3049113970859667,-0.006985689033189089,1.427472653954778,-0.012932323955995542,-0.5548812583553421,2.5336226988526502,-2.1719388314636467,-0.10447023515814403,-0.01658757794138381,-0.3688104052552021,-0.17777091519096766
20,-1.5989050835101954,0.0,1.1542088377521322,-0.009736495726495818,0.22314571329395977,4.764131554942636,4.294725461853585,-0.38852046110313554,0.25349272056813055,0.19108874460011666,-0.31742427330314393
21,-1.2628549033139864,0.0048896969696969345,1.5551019890583297,-0.0321037539183846,-0.22937862152909297,1.4138095956780714,1.0988929503360267,-0.003054857054996321,0.08259848023824798,-0.20440738325650337,-0.6902864738398209
22,-0.7850551826027998,0.0,1.8022778693205872,0.005998149813717225,-0.08736201432080536,0.7401571452550195,3.042130245339325,0.11345678130001852,0.028558086710652724,0.21576728722408617,0.09417835132778775
23,-1.2627215347818534,-0.0075982142857142065,1.5305895294446947,0.005002256035308346,0.13940992716392447,1.534413018999603,4.33130395766787,-0.22903355602629244,0.18292281888838574,0.07769575815429393,-0.14977724189263042
24,-1.562903850815557,-0.03497654761904758,1.5026318712778155,0.00657115831753266,0.13043422363318485,0.9804283405699633,4.159239596401374,-0.3159496598043375,0.1878985295065965,-0.09167879610691745,-0.3798881459930193
25,-1.4882893168968045,-0.0052999999999999775,1.4102418712379614,-0.01520097435897439,0.013793053196196165,4.688688428808692,-0.06777901185164471,0.06338265983419145,0.30421371574171796,-0.1241681967450777,0.0296244904013354
26,-1.3758479973786815,-0.004874747474747478,1.557332957698395,-0.02420088479522769,-0.19597982020303767,1.9302845542873375,0.9773897215440901,-0.10590319220975335,0.1383360445802278,-0.16501849099512247,-0.4115114256858916
27,-1.157324337873895,0.0025499999999999546,1.7529836445649625,-0.027870782903891844,-0.07219636846104176,0.8335612994323992,1.0774067532845224,0.49746230766369126,0.021786794890817012,-0.1137708781913624,0.9110182869613878
28,-1.392891916976131,-0.07046936233634582,1.8780746521540799,0.016998922701974947,-0.1934546887263322,-2.620012282756634,3.290222546234743,-0.0892855768162081,0.06758414741999064,-0.20120662574871306,-0.2723530957828356
29,-0.8134209318710846,-0.03346689143136066,2.020384794238758,-0.001947213438735183,-0.21271173472475452,-3.8797873711171436,0.9484759215728307,0.34355149233358684,0.008396129215447037,-0.3086407638890011,0.11467328847904823
30,-0.8144124170234562,-0.025343333333333322,1.4180684663304277,0.019882256035308292,0.054783572418506746,2.041349980951792,3.9905157156115525,0.4119268013044681,0.19829669957182555,0.0920789414909131,0.31526003600958485
31,-1.5317112399341999,-0.030991547619047564,1.6043543619018856,0.022121158317532672,0.1247450252758199,0.10584125807681338,3.5712014817577566,-0.20767184669141595,0.12139442573430403,0.0482985846082448,-0.9251749420601048
32,0.3699896537271857,0.0,1.7891932169248999,-0.01684062552085499,0.02951144607177067,2.491658267460183,1.4666522712659167,0.37703413974330174,0.14010917301125375,-0.04098138014889638,4.021780556832832
33,-1.2074761230145565,-4.999999999999003e-05,1.3801431357133327,0.005002256035308346,0.042742639984927416,1.9983721496851687,3.5984483414558017,-0.2593197974120485,0.1905031511847287,0.15535505260202412,0.2910859131329046
34,-0.9469277488043852,-0.0005499999999999971,1.611827276596926,0.027386844592042426,0.22380325842641394,0.3115734275959332,4.301858099597733,-0.08372319514884773,0.08015433110749921,-0.06597822449768208,1.2181826499019566
35,-0.7855660175365534,-0.043337615581032496,-2.487393097560652,-0.009947895504175686,-0.36275012719273886,2.841413576530565,-0.7724976307681489,-0.03967160778640422,-0.1408433797679206,-0.21843471827579503,-0.605764767189554
36,-0.34376674048683964,-0.06534249505613257,-2.6332943690142367,-0.016414733304940865,-0.34220370578939036,3.473916280716075,-1.0730113693027064,-0.04566511897147496,-0.1940305483644521,-0.3045731947581521,0.2649927136998395
37,-0.7049032502733588,0.0307828732493415,-2.6162027253548668,-0.006061918333823524,-0.29192646862500077,3.390681166189385,-2.164962564476039,-0.020136411773775446,-0.16153836371386537,-0.2571559794843445,-0.22886963803606442
38,-0.13642034415158763,0.09301930575583328,-2.420352351120109,-0.013034230769230853,-0.19330432540155354,2.890152014555922,-3.1179859653200785,0.172235532816447,-0.02271048608377727,-0.1303544156752622,-0.051138015239015525
39,-0.4423559994266646,-0.21377552755267992,-2.6124627771597915,0.014522079156223873,-0.2534729091818808,-1.604643542961858,-2.1835144953551398,-0.18563619299304143,-0.1033812805658384,-0.37887762963326144,-0.06279500495847903
40,-0.6117886230781744,-0.18553363047251395,-2.5396833415337468,-0.0021010752688172076,-0.33686083309675185,-3.089028069522621,-2.028207762061963,-0.3056282550053537,-0.15085491556831113,-0.415917789216473,-0.20988898580768822
41,-0.2861603332245902,0.08880586457619286,-2.1901748938110903,0.0019790873015872765,-0.2956198748623792,-2.5772838088743244,-2.0122694970369284,-0.13137255545712154,-0.11279146020652546,-0.33920904432679544,0.03210323528956416
42,-0.5033853160155002,0.05631574764096302,-2.048795285776268,-0.009634897435897526,-0.2546420829417937,1.064013053829007,-3.579987874064727,-0.0950673885642124,-0.060970799773874276,-0.3133686739249304,-0.18266976360517911
43,-0.3037325450689524,0.059032867604332975,-2.0804379091969443,-0.009634897435897526,-0.1913852002130893,0.88554452795062,-3.326671983635364,-0.03946234951309623,-0.018445164853239358,-0.2857261187281891,-0.058674507542592035
44,-0.22380069648953252,0.0872358143499479,-1.864983328997023,-0.024923144316174577,-0.23142932588067905,2.2623938338853793,-2.0808321133685603,0.0011086854671596633,0.019592062539620512,-0.25517231498803766,-0.025282752834510685
45,-0.3667732722058544,0.025575696492462108,-1.8746629538090018,-0.013810891280288473,-0.11861590145270437,4.156926904070564,-2.84140945689344,-0.09841797342950911,0.10816879263719943,-0.1390323540154047,-0.0737418707464346
46,0.21148350292450702,0.07168628409929974,-1.8486057532318014,-0.011310891280288478,-0.09832002439311024,4.483233113946137,-2.5780354394844047,-0.04372390968623473,0.11310860049016519,-0.00958297464477538,-0.016125789371905935
47,-0.3311907417116231,0.055192902587021156,-1.7521331450746513,-0.050394392734921085,0.08807811782574905,2.6687289821879285,2.9244234812393803,0.2656381625517871,0.18416894049680776,-0.12327571882800992,0.0338701308281214
48,0.07319402350301575,0.0410273217789404,-1.5219234026521857,0.16544211538461537,0.650740322081359,6.78698709818356,5.035531588674743,0.8278590145041084,0.2721753108410781,0.4524326650247646,0.9752406620435887
49,0.36991159752973685,0.03571622167516474,-1.9225543052016336,-0.017638050146471733,0.024224391909292604,4.924449219924233,-1.4589497223037384,0.28035449918672056,0.1334712785732123,0.07739495426453824,0.0754266339565335
50,-0.32307548786908064,0.15971375848249664,-2.4867288660966236,-0.011147895504175677,-0.032869514164530864,2.964315642936841,-1.0518118592328425,0.16999860541901995,-0.03094422431523107,-0.2315995332040291,0.16805609291574414
51,-0.9743837464859813,0.059481877523458605,-2.50306286659709,-0.008491489394562016,-0.08894862036602855,2.02003914716161,-0.9007439208157183,0.07385478665044683,-0.014741655769300074,-0.2769249098418648,-0.10107188269738356
52,-0.3127886846554806,-0.014507514570159807,-2.4231198273501207,0.0,-0.22776639149034036,-1.1864144764978048,-2.3870888932942678,-0.15828689517068978,-0.0750876995536553,-0.2760206715078851,-0.06971222654200591
53,-0.6332120948320239,0.1518197337428791,-2.4977920958763877,-0.0021089230769230837,-0.20673817384143148,2.786694548709219,-3.6292594775702733,0.006457384525275366,-0.09571441025522578,-0.08130693009153055,-0.025232842065989494
54,-0.3192305924544057,0.14525133481715083,-2.526311348006301,0.00080948318454636,0.03576232445923331,3.4656900002573967,-1.1112912851388472,0.1330478036488894,0.24180680032623333,0.7156087391829361,0.05256345909075704
55,-0.4290807227488515,-0.08147170409521384,-2.403224131766298,-0.006206776684518633,-0.19371431465691108,-2.8371972422912926,-1.798339217711593,0.12742290278462073,-0.04041615323492731,-0.29072252338074334,-0.12834339684668358
56,-0.3430323773212028,-0.04786598558577114,-2.6999382669118472,0.0016470394736842126,-0.2876360163033085,-0.9123525519896803,-1.884964838431324,-0.027558666911818942,-0.06020910241816206,-0.11527260057132552,-0.1150099136616534
57,-0.6104719196170556,-0.22958524567297195,-2.5304200313214578,-0.0015476061776062136,-0.2936964797474138,-2.4084636901611387,-1.2869359972530716,-0.037543673560638285,-0.10398407094956783,-0.5425454162389143,-0.0004991499325753543
58,-0.3212891776565647,-0.09112670976671541,-2.4834738460677452,-0.008018230769230856,-0.2010231433151832,1.94119658279031,-3.3865327193017656,-0.23912266283529812,-0.029580246503400093,-0.22300054337045147,-0.15592258383636698
59,-0.47813250381320904,-0.008181313408077056,-2.680263307888927,0.017532104495824284,-0.137100247110165,2.8965545797871934,-1.3965614857395665,0.05511798263545039,-0.1217931895837086,-0.3143491562345071,-0.3678167437727187
60,-0.08207378445079132,0.13890899342270877,-2.7699803507536576,-0.01667591855059014,0.003974786319807274,4.1427052583663535,-0.9343213730205097,0.31697527489383204,-0.0628014553388844,-0.1584020174576156,-0.11240269406306318
61,-0.6531487675153723,-0.012885059173440617,-2.327318538707158,0.015311471695119814,0.1871064001068103,2.1469701852427034,4.911784927265683,0.47077097444379135,-0.1746682752250117,-0.36123018877831925,-0.4455864099872158
62,-0.37330464442713174,0.04380871283494011,-2.3792145500681676,-0.016089497863247884,-0.2236023402412243,-1.3577331750637613,-0.38721148510094106,-0.03377432499950733,0.298273258976317,-0.32838253026126135,-0.637262704418424
63,-0.18039507532409718,0.09261997434510419,-2.282066331010964,-0.006627526659786705,-0.20099892468509034,-1.9177038409540543,-0.6021570084064979,0.21934526119998285,0.4374831626101266,-0.1116100809685679,0.1100171092214341
64,-0.5136576454745686,0.19696297657322404,-2.347515546095453,-0.008742314585056523,-0.012276486747618429,-2.3729086774042893,-0.23346018302915122,0.27208513563641423,-0.09078595120358557,-0.30863115368098104,0.18423656537865454
65,-0.4472682572878414,-0.23378700319838883,-2.6693405539782824,0.0016470394736842126,-0.29223770363536106,-0.5673462464289971,-2.4719920594121425,-0.1359352337501234,-0.06495757763502123,-0.28011729232664195,-0.08165839245329604
66,-0.6791263647840113,-0.06613114825366892,-2.6977960554422755,-0.0029631907308378305,-0.22312787481326235,4.224891380227916,-2.8557372714951694,0.12189262647824377,-0.14309273573896508,-0.16915430842193738,0.009751662341558475
67,-0.6235527659847869,0.08787959305023826,-2.443523592166059,-0.0021089230769230837,-0.35840921304072365,3.182083420942347,-3.5949897366618537,-0.023893699932251527,-0.10501346580919331,-0.23488629102299696,-0.0457786069302102
68,-0.15536424823302977,0.05300228125963186,-2.3793613477880124,-0.008872498423145601,-0.25850159588908794,5.177694699931625,-2.579472997958246,0.06968990886577178,-0.09300036943971078,-0.12908975738001408,-0.03681735557819462
69,-0.18473386314586068,0.08390758230902917,-2.4412794945043386,-0.008910534202231927,-0.33049184589705877,3.0679231509273412,-2.8662661780915273,0.009340589784137921,-0.13847631536238617,-0.22560531597061903,-0.08440105647889608
70,-1.0648052974540554,0.03038982895566731,1.8154671091426613,-0.009156965394853594,-0.5013420526988713,-1.6987764998397659,-3.5222999662425845,-0.1290421894858867,-0.05728509032023464,-0.5885568599780877,-0.050285297316400364
71,-0.5049465818434367,0.02213400020155239,1.6447823313234515,-0.020677577116465413,-0.39571503258371127,1.4800522639807083,-4.211132296091836,-0.16686422778607815,-0.10553152493267033,-0.22859961419895444,0.12440497841502923
72,-1.2524108349990721,0.0014626147536668987,1.5064645989980028,-0.013818269424157642,-0.6952187250570614,0.7153237268121927,-4.109744851255377,-0.27436773463791936,-0.08264386190154417,-0.44933042866534545,-0.4160095152557972
73,-0.9716777636139353,0.03658647724952657,1.7388975378099616,-0.0030662730871613597,-0.4144571926038785,-0.7630608711392103,-3.877539922705552,-0.19213280097463464,-0.07687377975214779,-0.5699984144096647,0.07022972259428566
74,-1.094147964980572,0.043507581834596715,1.6924841747312027,0.005181089743589723,-0.5565412039838272,-0.9204180899739511,-3.9472678000897248,0.020867939536426898,0.005102887396493162,-0.10904383880917468,-0.3355180560374707
75,-1.172303480188383,0.007167184560104429,1.7521964823652325,0.006451371128871099,-0.5713997759167677,-1.2703055649854031,-2.2130407764023876,-0.07818991657590114,-0.007241353217701572,-0.04850433386191719,0.23427688246184364
76,-0.9278898499362339,0.01206084785726534,1.7323730005770042,-0.002248248391393535,-0.5373507885167168,-1.0032030929081854,-1.0077796259442968,0.0830184074978599,0.02393777683087364,0.027326007204923224,0.24156228509648953
77,-1.1156219389504247,0.01800792931331595,1.5578317330580849,-0.00592844759407261,-0.5951969573785237,0.3899490878842265,-2.6735176485714516,-0.08274849891963265,-0.032881207249037044,0.040961256686301475,0.1329514110888018
78,-1.0196788528261103,-0.0037753798071143044,1.6704512406746557,-0.012527114733384857,-0.5232308945475578,0.09222921145894632,-1.4493965247889184,0.052892957840103366,0.0007046066975892199,0.1274874282346551,0.20865004116472588
79,-1.0260424526323222,0.016595131196993716,1.6703902751196342,-0.005778392857142869,-0.5816743034652129,2.205316827023639,-3.7432662160434544,-0.47244593297903276,0.05784129831851139,-0.08482314040956584,-0.39110637390446096
80,-0.41612233753553146,0.06297978691465828,-2.4994979798359624,0.012738373015872984,-0.17752445188432206,-2.0157814771996674,-1.9163104871768604,-0.15138136038281122,-0.09547776963801244,-0.08243195096830166,-0.08388362594147343
81,-0.3646150734225437,0.1053202056497498,-2.308477562451551,-0.010305406954156968,-0.11405992162025629,-1.620916798149966,-0.19285534308800129,-0.08453366121403952,-0.211349190183539,-0.3083452517737255,-0.12255527742438212
82,-0.39673954483089635,0.019539821188191954,-2.4829709133462865,0.0026444444444444493,-0.17601865594054317,-0.50975584363244,-2.05918011795923,-0.02498770730506537,-0.07659041801407163,-0.15872362868118342,-0.1629107165553329
83,-0.7271133544525825,-0.0012186163077974477,-2.5135105598353666,-0.011544003130825788,-0.30083228337704365,1.1506592650541068,-1.1310477156272505,-0.08698279428158762,-0.09041590929471797,-0.2796624235056865,-0.01632488587365775
84,-0.267176367918413,0.04158284463796476,-2.231602889778477,0.0026444444444444493,-0.17919632539494004,-0.6213832215500995,-0.3240399879764314,-0.0039061466329682313,-0.06043055301116663,-0.08642515511567592,-0.318759922336649
85,-0.49537398331148047,0.0033135616437153046,-2.433467950479787,-0.004564242424242435,-0.2580014703967172,-1.572481463805641,-0.24313853657490522,-0.10219909508660577,-0.28772178111294505,-0.3011668112693355,0.17740849218553492
86,-0.4742569266503583,0.004066032956388676,-2.4871297592416095,-0.011564562170842353,-0.09814783205552831,2.927698127934137,-0.9692872244802945,0.09417814363538207,0.3719767342019358,-0.21194297841622434,0.013216963654602967
87,-0.6647951920750743,0.023988746272525438,-2.6166009130337837,-0.009396727489800121,-0.17993131827080314,1.9684452313842524,-1.1682171005598705,-0.02725740432570942,0.12719053579063563,-0.33502001219049665,-0.300799126134286
88,-0.8708267884677674,-0.09531706888414451,-2.4020029431629726,-0.032117291974552035,-0.28840927957634266,-3.7027429230106423,1.1841998449483109,-0.10786748107531421,-0.19630636780558486,-0.24081597501046484,-0.2420870066129381
89,-0.4887170981521453,-0.10509753878679126,-2.5089644678284184,-0.014611504428764478,-0.25351900896114543,-2.5996012568149913,-0.3754346442502274,-0.012659606580691388,-0.08824589827954923,-0.1328854921062282,-0.13085676444346017
90,-0.38048900065654456,0.0738725894240373,-2.6313806527234678,-0.007356544011543998,-0.2187494136863535,-0.6630723898391933,-0.2387163542705867,0.08932332822738744,-0.1534833139628555,-0.2592288497331498,0.239987320599859
91,-0.4463883116319135,0.08453172403942188,-2.656895752982403,-0.0025586868686868682,-0.2261926326406022,-0.879259446015114,-0.03713933200046369,0.053447215396696106,-0.1326891045611463,-0.2753961260679263,0.12534717269972626
92,-1.218237985786511,0.03129351801957939,1.7214611261584698,-0.016496541625074943,-0.49609066461044204,-1.9315341451361077,-1.3600708983642,-0.033651808233633826,-0.11843648222087763,-0.41388223281597736,-0.07734716601763608
93,-1.205489039585582,-0.08157219234565581,1.5262322426814587,-0.013818269424157642,-0.4485674343831398,-0.33346947832362395,-4.0217033250434575,-0.045680743745068246,-0.11578713328767998,-0.3985288969849733,-0.32530901019053166
94,-1.383918344359869,0.01960677672724587,1.6960033731677349,-0.01643229494152592,-0.3479492670297307,-0.543192720457155,-0.7943974127286767,0.04114561138875152,-0.051618613346127086,-0.6323381243076326,-0.34960226474542755
95,-0.42624961413187107,-0.016246373558426175,-2.759887385492854,-0.005858686868686903,-0.32185433489556514,-1.5329796881204125,-0.34615268572288077,-0.013518314209282005,-0.2754340913862039,-0.24500822845318412,0.20869612220695555
96,-0.09605736134285306,-0.01660762833984292,-2.637241082925705,-0.041498400397497505,-0.10620523370984786,2.2313469462713007,-0.3456904095582098,0.04269865515209203,0.07380920877818654,-0.2882929712003744,-0.032755003359660056
97,-0.2954118724368358,-0.043173910342475745,-2.5145704563713607,-0.004561561355311371,-0.26307100489411894,-4.222031584550951,-0.5015382229314047,-0.12988592027075282,-0.0027400785266065283,-0.22905405272946505,0.008945383776871024
98,-0.31449345634105763,0.021471112218460348,-2.519316442854183,0.0014331509216589694,-0.26779525979451607,-4.001297360746162,-1.3540358241207469,-0.098967643295807,-0.011415222941015633,-0.18238558218170045,-0.006390751497343164
99,-0.332491654905284,-0.10411522317361419,-2.5212537045652064,-0.006878270097020108,-0.27970596437073203,-2.939789937310756,-0.4260174485906078,-0.14273121496865276,-0.04697163147193428,-0.13187930824092178,-0.04245892293768071
100,-0.9966570388573761,0.0008086275959289558,1.935423746190534,-0.0013013344988345125,-0.3158189722501152,-3.7038453768035446,-0.40556676450682816,0.5290444147259968,-0.03598553616544881,-0.12403841149876864,-0.10845663456395647
101,-0.9348306803865615,-0.017082773143865807,1.89003296442296,-0.013499561754321801,-0.2851945629009373,-4.719451805254545,-0.8195700677717654,0.5065868503950177,-0.005171550252280791,-0.040607292051156735,-0.1363048019349553
102,-1.6479986580203405,-0.00796689143136067,1.8358928411017483,-0.0008487662337662529,-0.22578078300697105,-2.0090482082317083,0.4121213628269802,-0.19771865832587487,-0.15372118351017958,-0.3138681072901504,1.089443771489212
103,-1.204966163950725,-0.0018603030303030533,1.6770440851828352,-0.01093851441151472,-0.3058627180245991,0.6232848054051932,0.9791368182752919,-0.45893902176599305,-0.06300489315050833,0.0009645580819308749,-0.60185193324402
104,-1.4339971160934495,-0.008146017316017334,1.6398696532705668,-0.005278343471343894,-0.15515599531448976,0.4390687544099638,1.1388213926522255,-0.5379396618360236,-0.07413989959916159,-0.07821624286598615,-0.6000798044686952
105,-1.0776290897391845,-0.011837976190476168,1.3871636994395249,-0.0029841878149590604,0.10767277534844577,1.4249030624091832,4.126370723859229,-0.4487074738200031,-0.0977106626729245,-0.36043895593866054,-0.46859519551258594
106,-0.8448613676590926,-0.0013916666666666808,1.600518874391978,-0.010485052181549739,0.05709939508900258,1.8099334341590807,2.7975002900521764,-0.3014849625683823,-0.10825436140059011,-0.25011269123733787,-0.29165517261102963
107,-1.3159148872662212,-0.004874747474747478,1.663061324206521,-0.011716492013622749,-0.11457993412863515,0.4540908737409742,0.5894658324188563,-0.18229187146791556,-0.040641996654303,-0.023443870376319165,0.0035524883830009794
108,-1.4214267447129418,-0.04500269566967917,1.8215622398789117,0.010414831792884023,-0.005001758991747635,-2.079225767095379,3.280247528605204,-0.3304188934107159,-0.011719052647031965,-0.33838194733666244,-0.2574410210452525
109,-1.173337130774323,-0.005152380952380949,1.7808849583329749,0.0034650164615620707,-0.040918919929738985,-0.07968260983376221,2.4644100823555966,-0.10061011217721384,-0.09862796008673758,-0.27857604030418526,-0.0905481837242006
110,-0.7891897617322075,2.715543391639514e-05,1.8708240347254599,-0.021454781400051536,-0.35907833471418815,0.2892032717908674,-1.7582449228458377,0.184827885541403,0.03476075443129995,0.25862426387671394,-0.07799284573978633
111,-1.0154258068741477,-0.004814404667987155,1.7691184660174104,0.013513633983564841,-0.08802491532373358,-3.571065314742123,-0.5521902013273818,0.42756388663176026,0.16168137950628259,0.25453787518541193,-0.16968787902146723
112,-1.1424372686627047,-0.0020748809523809452,1.4350453325340968,-0.015771515646184883,0.011122261608953401,1.5054832744385518,3.264722709956992,-0.6473640384530609,-0.18379297890827223,-0.38199741562849043,-0.5013287609199094
113,-1.0946079957792025,-0.012196309523809457,1.3361861593188478,-0.008694597846593112,0.027467230649926674,0.22069476560863394,4.274628658254745,-0.44032994606082054,-0.11486310845128901,-0.2553835248025247,0.17800538799967344
114,-1.4873057542502068,0.006843875460340128,1.6705627518540083,0.007317978821133335,-0.32490128816319785,-1.5330159236019838,-0.02476296304607426,-0.08769387377427372,0.06726277195410325,0.10881909458568936,-0.1389199504719505
115,-1.0154400757641409,-0.001506111111111093,1.493006004349438,-0.014601469245367187,-0.23902121502386786,2.0768045790377645,1.0170179618355226,-0.32396146254233454,-0.16719644005616002,-0.22796917132337388,0.28627411921122137
116,-0.706196839326141,-0.016895254266806003,1.5555435281874714,-0.013566243854264078,-0.38904531336239084,0.3190524975326178,-1.410998043494272,-0.00980124993509384,0.10018020899012273,0.16123873616821324,-0.09840530727186939
117,-1.0904255539117207,0.009091666666666642,1.3928337079171142,-0.012066645820626345,-0.46187554245783424,1.0999159698597498,-0.9455289095354975,-0.4955267474606179,0.09194087487040728,-0.11574089814035256,-0.9552112026196993
118,-0.6650780753564899,-0.01849611111111112,1.6210862172238423,-0.0148442161172162,-0.02612535763843653,2.4073359715219333,-1.462329808530423,-0.16380355440714323,0.024654498802471832,-0.01644305348781567,1.1641502084679773
119,-0.5383828201272153,0.00464166666666661,1.6805254613847158,-0.021862768095189687,-0.22863852640808124,2.6661033009161033,-2.372019061534445,-0.18864949339377163,0.049470153063243684,-0.10379888464574118,0.007717691541303444
120,-1.1501942705303787,-0.0036289362026862195,2.218542946370922,-0.005794816617758654,0.23242034249133367,1.9953484888638833,-1.7891617328010043,-0.25903685510897045,0.03653332400355659,-0.16078933002631013,0.11096755892500142
121,-1.5170803574181735,-0.0018811111111110901,1.9773888464861218,-0.006554231137876858,0.18211637945985307,1.4775395788462082,-0.0013013807990230053,-0.2333643125685578,-0.07503445122897198,-0.09948652325603045,0.0480642820951515
122,-1.3185889775471125,-0.007233214285714277,2.246044001153888,0.021163793493914354,0.06921299211282103,1.0209346633243341,2.8316846450723028,-0.18794745508761473,0.3755680536816766,0.358494132683875,-0.25482591523478115
123,-0.8219747132988119,-0.0013916666666666808,2.521113196061192,0.024188482991212727,0.3092032823614794,1.2427023905073786,4.365640923490216,0.6213462341810333,0.6664907340428009,0.6846674606758875,1.0405203950218693
124,-1.3299363835302411,-0.007233214285714277,2.3565675542156757,0.019218071547946882,0.12878341554371558,0.7961508965839256,3.542921718040427,-0.24583605942524014,0.4499188409949638,0.3944603531346221,-0.15650847345249255
125,-1.1760346717929735,-0.004874747474747478,2.0259700305418957,-0.009299627265558842,-0.032215500039890155,1.2557726585134228,0.7059176173276389,-0.16050576210112832,0.10403105980870113,0.000834604313246337,-0.20328894246301737
126,-0.2763821031674682,0.0,2.3955393400334866,0.010716666666666654,0.4467041802670217,4.501028521638986,3.515330488693214,0.2238760670150591,0.4389730830810415,0.795219931673536,0.1791005434660483
127,-0.7210974527955594,-0.0046047619047618945,1.6822595466314187,0.03251142213815581,-0.30696897272072826,1.293338580918003,3.143992675911079,-0.005640960909952182,0.19794125070683957,0.23444950908667725,-0.6173741176935821
128,-1.9351424217565896,0.0,1.6550034915011649,0.1032739442932149,0.25355793438406343,-2.0754152840187623,2.563695190438464,0.33567792011682823,0.00885446291282197,0.8668868213400329,0.33091466015635135
129,-1.8032955559980102,-0.003066666666666651,1.7839560676254018,0.021535231661965307,-0.10550528432829333,2.5596004140411726,3.1047311867449423,-0.28491167935643674,0.18645744928077856,0.30004308733326457,0.7952624690294714
