,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b
49,0.35277185702009006,0.06942920890702271,-0.7191566434661391,-0.004743175269774292,-0.16102090051943574,4.129334977611621,-1.4090465917836066,-0.018008543826788317,0.16720957666832706,0.02722232539206675,0.14543853883454935,-0.10412391020037616
50,-0.5035351891524791,0.11879503510631552,-0.893700536446397,-0.006901515687844792,-0.3280255927226575,2.226950775007515,-1.1418835066675612,0.019737134838454636,0.014077926621975793,-0.07426446808272212,0.09824867603652605,-0.06099201948354633
51,-0.8905877325717156,0.06431004585598826,-1.0643760481513578,-0.008861996360043782,-0.37854369442409824,1.1320299390645918,-1.05200316334289,-0.055843688571819386,-0.04834271213338929,-0.19127919969468862,-0.0006328948778583296,-0.18616213542512725
52,-0.7084836847180497,0.010245221059254406,-1.1969419230779297,0.007386530990421758,-0.5774258584127407,-1.3882555381876271,-2.2870250764861595,-0.21621465466329212,-0.04773717976492444,-0.2619484500502457,-0.02239203406493172,-0.18210063325616552
53,-0.8000196931978883,0.021183729768502534,-1.1633833636243665,-0.0072212964283426065,-0.5505498947893487,1.685384405979183,-2.6334040143084056,-0.17826693584488432,-0.03742998966939449,-0.1783471485999428,0.0124872875201918,-0.16902636743772828
54,-0.4222618755637125,0.05102100148504743,-0.8766577990671591,0.000427004810115059,-0.31110280471081375,2.4064855261333546,-1.0541200688229668,-0.13557250158738204,0.22505971817221945,0.4955695366557573,0.17490967611212932,-0.1441506942490025
55,-0.7132111722028748,-0.19777809293854634,-1.4049760976515084,0.012061395187605791,-0.5327320403318676,-2.6538176194698737,-1.8457105529149418,-0.10378453795482004,-0.04331564668485039,-0.24016395705282917,0.018189901973348657,-0.18975486059124
56,-0.6991904015885672,-0.17759624880123598,-1.5941902834813821,0.005063876911388964,-0.6210082554815298,-1.046288666500924,-1.8723139760053944,-0.24364190352683657,0.03252656175085047,-0.15311018910675034,-0.04710793086753251,-0.1858358639344898
57,-0.8392546509669617,-0.2642253457369637,-1.594998641424743,0.010264969189116993,-0.5700484223285384,-2.4420652102576605,-1.4195180238379428,-0.17006999767863587,-0.09867575205920753,-0.3915870477649488,-0.16349295839514846,-0.1531221993707573
58,-0.39258523017482666,-0.008054610628658962,-1.25687692858316,-0.003602981164749645,-0.5145877865886732,0.8170242076922727,-2.69407304228922,-0.39237044678467436,0.03184428232188105,-0.2268072168111079,0.008666169477488639,-0.14166969709895355
59,-0.564029819614779,0.029384088286505315,-1.1733757809109886,-0.008674664985900898,-0.4741392209761899,1.71731417979983,-1.461846473269793,-0.20459139398881387,-0.051642373501973475,-0.15440771157898883,-0.06503825285475472,-0.3045458570365749
60,-0.11536241669733777,0.08641664000671972,-1.0716627116817417,-0.003716581172040216,-0.28347216073666553,2.834550727821612,-0.9390683454469667,-0.026554225818525023,0.018171585339717092,-0.11504321761852457,0.03049512575594451,-0.16184770038458893
61,-0.39970172899471945,0.02423758637721685,-1.3256227953979178,-0.0053166922840558045,-0.37232598362249913,1.89962980280021,2.899618391679456,-0.10253042618149251,-0.01565162524657368,-0.1645234041166366,0.10399174182585594,-0.20219814747125747
62,-0.5999851219255725,0.033338209308326934,-1.1920656084840537,-0.000586042241856641,-0.5131820997533587,-1.3465272269889186,-0.9952380683117678,-0.2375556029770654,0.0862138460451185,-0.2117645831520213,-0.04438775202109182,-0.3327532301301627
63,-0.4264004912736333,0.1003906355775861,-0.8831693296350162,0.00711078424078927,-0.40951950650273927,-1.792239720151221,-0.7857282242086042,-0.05868611897234087,0.1681811264075459,-0.10930063772467516,0.09439584952605896,-0.12892764791617375
64,-0.6602902615390958,0.19255025169644846,-1.1822292984334037,0.009456162074319145,-0.35442746677026915,-2.53820968813429,-0.5443814505166762,-0.040816934827546725,-0.0009367116191147756,-0.17817262578873552,0.13623391420158645,-0.14606917097561453
65,-0.7617026081981377,-0.2393084676992454,-1.6251945484792416,0.006287581012517818,-0.6877884390634411,-0.9001709956877052,-2.276991614225193,-0.255966358943441,-0.04395797615881852,-0.21316755561606857,-0.054009463821556074,-0.15002283375205858
66,-0.6989085407036564,-0.13311498688491183,-1.4855654494250945,-0.0021181924521441373,-0.4895455157518639,2.790046351754959,-2.142607037866147,-0.1726296231330863,-0.03263613344221509,-0.10440566282699887,-0.031882822465476426,-0.13632566743577856
67,-0.7919271030762123,0.05516167873243086,-1.1747531156281708,-0.0068341685266013995,-0.6108577909816937,1.9417871952360348,-2.701116481068031,-0.2883528906011194,-0.09141477680763532,-0.14337081488575826,0.02076273913149454,-0.19107775215715192
68,-0.21364505354363048,0.1299795702205575,-1.360936233704892,-0.004374600882935859,-0.45752979211509504,3.7771054641957096,-2.1977833590009985,-0.17165204042820797,0.003925315525502722,-0.11118067000902937,0.13420011012228408,-0.08920199101169365
69,-0.48970435562693404,0.08392599930873111,-1.193981341264116,-0.005619133471385065,-0.6108144724351817,2.019776653065653,-2.5018377012297197,-0.25136862818163846,-0.07589378520142295,-0.12754615532155694,0.04447170570061159,-0.18160206597546383
70,-0.8676784096690922,0.044650020656691415,0.9918067470131935,0.004692266757845595,-0.7539160394889368,-1.3856482712741116,-2.6240849555859325,-0.4654687031153923,-0.05378023440623039,-0.24644225157551305,-0.018384736258978657,-0.30783871368595983
71,-0.373438741640153,0.047430474536446214,0.9347249391347188,-0.005868447453896274,-0.7817958698305114,1.2413613120401463,-2.988214980368649,-0.5470368134154642,-0.030590040286276127,-0.17740775057652897,0.05503303807029693,-0.2386904008425475
72,-0.9434599393453812,0.026658170458772133,0.7711494408468741,-0.004077548004953407,-0.9650809880063653,0.2624450359274759,-3.2731682595790224,-0.5687099992435918,-0.05478551288380466,-0.29402755529290536,-0.04882238414573558,-0.3696137413637726
73,-0.4060216195861797,0.03551976657175231,1.02840690314023,-0.0004911836302703759,-0.8404882174357927,-0.8675301034600773,-2.760302618610376,-0.4697832651438443,-0.05134490180052552,-0.2778697388450539,0.02330790332105623,-0.19179620515331627
74,-0.9518280694200294,0.059262078113042786,0.9880170850992268,0.003028572535499424,-0.7331091125519367,-0.9712510102183852,-2.646980032200844,-0.3656061973294304,-0.021402885050974898,-0.14670354140145522,0.02674491889183374,-0.46706508709892525
75,-0.7377239243041469,0.0522069507997654,1.063551571969778,0.006255197492462892,-0.5608759975846891,-1.0160808177962486,-1.598181115664775,-0.45460047528905506,-0.04499530712473991,-0.1268609815105159,0.07197444802115736,-0.26206282964138217
76,-0.614383453206139,0.04828069594638058,1.2526457017309456,0.0058543985490398034,-0.49586983423008407,-0.7042889730517138,-0.7311591859535941,-0.21238674989664272,0.004753722844499464,-0.0655980777946497,0.06301650512624732,0.0012419693033119722
77,-0.7941979360636177,0.032782582419277305,0.8676487929011422,-0.0057848880777177855,-0.5587673909892775,0.565088481989592,-1.7411708926427367,-0.35141196314831086,-0.007032537658377876,-0.11365431554126974,0.09069718097627341,-0.24959039479736772
78,-0.7419509596107248,0.02517754130699911,1.086435329998911,0.0015489112987560156,-0.4511648782125455,0.3259658805651178,-0.9384502421967064,-0.35178182100750094,0.010149454425098396,-0.042602274498148296,0.083933228686651,-0.06485345138830727
79,-0.844064806400183,0.03429534968081505,0.8418158859338944,-0.005768130223102605,-0.64138350143764,1.5396208553290112,-2.3453590862957703,-0.5376872485136407,-0.0899930730555825,-0.15007900468794722,0.031254972158671714,-0.4714454931209441
80,-0.7377674662028992,0.06213528753904457,-1.251261242739383,0.011032937218655963,-0.5114618680668747,-2.015082235002973,-1.983157608427242,-0.36208130751439244,-0.05965496304470271,-0.1322160408068904,0.02856114717385773,-0.22243992075860072
81,-0.797575786299679,0.08319126868619718,-1.113888972432837,0.007135068869482771,-0.3523552172389643,-1.7530612563315733,-0.636161535672,-0.3502633399952637,-0.06535967521268926,-0.16581975197998275,0.011537704774920934,-0.19437178780002964
82,-0.6995118621191305,0.03814708145804802,-1.1657355077271874,0.005308829284848138,-0.5835950276727063,-0.7287691275153516,-2.0374359494219534,-0.3173856640604646,-0.034918161763591304,-0.17236018352167254,0.01381469347336977,-0.16965240104663104
83,-0.808846356395781,0.002229975293484236,-1.1874580338102443,-0.005439550854984979,-0.585475352773224,0.5035090735837566,-1.4070512312000139,-0.413528573484646,-0.07254811357614546,-0.18150572520625935,-0.006091162705027172,-0.12508822950333254
84,-0.5888956578068819,0.07957494677479783,-1.0181544007194412,0.009316268031409503,-0.3538559911253758,-0.8205481160968376,-0.9502632430651548,-0.37476892111570026,0.039324131429083246,-0.17198725218014255,0.12585702590588638,-0.16729207066404664
85,-0.760278567959278,0.04450885095157811,-1.1838599081348742,0.009693160208229698,-0.34708775023740757,-1.778139037837719,-0.7381478598222155,-0.3713276039878875,-0.054028443112596414,-0.22223153599461098,0.07817236616168521,-0.12356695086731244
86,-0.6401980242821629,0.06092081186676482,-0.8853197814147162,-0.008524557424027445,-0.2688051445171645,2.0316704504755156,-1.0708724584773046,-0.28524984560815664,0.21595880027413486,-0.13932214253250594,0.16182584974260447,-0.1731772387354099
87,-0.7930844862158181,0.0338540352327468,-1.118270581556522,-0.010968092362547283,-0.3895450937543928,1.013861415213341,-1.2428847361798787,-0.38894280830117856,0.046756491457082404,-0.20771848350671132,0.03711126051392845,-0.2453622011724776
88,-0.9643807518619091,-0.012578739659160008,-1.3852323828886957,-0.0020920783732881754,-0.5656301964801926,-3.6025300410062853,0.8341501997848255,-0.4798223862875314,-0.06509614153748171,-0.26513667480240266,-0.08261225758781822,-0.24813182993248548
89,-0.6833942408773018,0.003330953347796978,-1.2943880555989673,0.00021265266950371334,-0.5206614175407964,-2.926010174888674,-0.5282087659041637,-0.4094047184608253,-0.004057199033870711,-0.1852961178624601,-0.023096165235201367,-0.1771200312474294
90,-0.6297927293799792,0.0627016764925734,-1.3358658908035261,0.001977907492506394,-0.457314650675149,-0.9045471485710056,-0.5345508603580531,-0.3078675628937273,0.03944561941179522,-0.13130852515895403,0.021509093067623112,-0.039580209256514266
91,-0.6996892555717346,0.05871837541049864,-1.3407124246409374,-0.004811497821905625,-0.4664561629532689,-1.0263094964283364,-0.4442326192348343,-0.3215903403046855,0.029488351686404065,-0.15205654703590296,0.012946513816565117,-0.12098817755427142
92,-0.8985625201582058,0.07456491498345286,0.8828190158663909,0.00194504162487525,-0.5634005280217699,-1.5870369235205866,-1.209662335214795,-0.3922909123702825,-0.04890429508925556,-0.2278949986274264,0.0550442733442786,-0.31051401344908985
93,-1.0202824883546282,-0.0389161865809094,0.6794015852117249,-0.004991267682304905,-0.6769684043741611,-0.30879205952527017,-2.7590878957289453,-0.40885179667041477,-0.0465909216113644,-0.29428937871545824,-0.00046629319264365656,-0.4818581734080073
94,-0.9020944948970119,0.08446620002115322,0.875632745611697,-0.012044101944784938,-0.4711769769665698,-0.587591599786587,-0.7904781954652227,-0.31876029584450133,-0.00026120988140128067,-0.19597862119899107,0.044978121719024704,-0.4017848519991999
95,-0.5407683905469506,0.03525455633637199,-1.731427607305465,0.007945626412898397,-0.4648398866779665,-1.7965146327727246,-0.6643785750316317,-0.44516965521689367,-0.06216126016096165,-0.17636377061916414,-0.006807271017000294,0.23273758596706262
96,-0.48524708111052967,0.047393692293361246,-1.2363485690162965,-0.012981588765932315,-0.4193721589177027,1.5067002183694316,-0.4664738247030038,-0.37241450961925476,0.05662198774205088,-0.16914168270065688,0.03859812016020628,-0.060927884364079817
97,-0.6143201806751541,0.009034338430014622,-1.5005232547943892,0.005132219688342929,-0.5735106246669711,-4.115949460800369,-0.576005162172532,-0.5030821918629992,0.000990463072016433,-0.2313442903326153,-0.0037903072370663315,-0.17062482928069314
98,-0.7290307520962122,0.015748962362271256,-1.5333339100164685,0.008395751659736292,-0.6155028846628644,-3.716149989795816,-1.2808705693110807,-0.4501650710268909,4.821795948296532e-05,-0.2658842031618226,0.008276260887463673,-0.16902509343022096
99,-0.6651866591517309,0.03462845667852564,-1.3790605831407767,0.005670798952810562,-0.5203362091185955,-3.1621050578998315,-0.5546233569318325,-0.4169832606758597,0.0187116045552219,-0.1861956620455035,0.01457594005937116,-0.16188929191420212
100,-0.6425535331503152,0.03965960680468876,0.8994172441378993,0.02196522480396828,-0.17735934279274823,-2.512318494940318,-0.42011530551735243,-0.2978214266518322,-0.03813333189733554,-0.06619711781679252,0.18297369603012914,-0.3227104996424106
101,-0.794897584479586,0.029930118729633793,0.8036630280819597,0.0159495731175199,-0.2994732530371149,-2.8853104397326925,-0.8510993950376422,-0.4078408037356905,-0.07421070890036022,-0.09605730616771163,0.13090135984752152,-0.41364786931823927
102,-0.719267180056887,0.035792437552729074,1.0228126701586118,0.007885381243775092,-0.2695528773548858,-1.772958141712458,0.4242591229986812,-0.5319079294336536,-0.12049213230316722,-0.20779685027630918,0.17374788909407463,1.2141843294570596
103,-0.38013454014512554,0.021578717867157895,0.7204769879576668,-0.0052827813723225914,-0.1710084404668159,0.7327215615887731,0.6015704958766939,-0.4333774729752461,-0.01868530393692072,-0.045774491211873734,0.1663015918328259,-0.3179796056472115
104,-0.7308122418834438,0.014748374092529777,0.7423338983481027,-0.0008710072711566225,-0.1640890184570495,0.26116765878436915,0.7341318742340922,-0.4446963709472737,-0.020258226044875382,-0.02937663630740418,0.17996657628117407,-0.3178381614614737
105,-0.5430560315251447,0.029183226004091796,0.7421198401773895,0.011259089786614858,0.021687518324841847,1.7677578522676851,2.9421551252085902,-0.2427241516654308,-0.04831610859136559,-0.1587508199727726,0.26713895891079514,-0.3048477795577105
106,-0.36963965219050515,0.03385887844446257,0.8714256066479013,-0.0015915867956610358,0.05594962227028086,1.8929130324511652,2.347165073742623,-0.20972130156247207,-0.023740491789388956,-0.12265583864168755,0.26559443190043325,-0.23155105510957935
107,-0.7046607736667441,0.023814870855011015,0.7589591812324589,0.006961241430237529,-0.137944489208315,0.7655651660471694,0.6713952881218901,-0.12632818063725423,-0.02460947115505295,-0.04069156681800872,0.21178828640891198,-0.22494283324270856
108,-0.953014654379679,0.023061437513376193,0.9250051886670917,0.02461214177794582,-0.0310003760962943,-1.8856981220471847,2.6574071674344215,-0.464895747488901,-0.05771686301431273,-0.21816730165085352,0.30607674271893665,-0.3239628940669724
109,-0.35485863574654497,0.0026369548288008183,0.960101829088549,0.009598188036067162,-0.043208863863556476,0.13589640962063357,1.5919215355923024,-0.2867881520825342,-0.022821512305673333,-0.024369945710090494,0.2768355488043482,-0.11633663689472144
110,-0.5321721623322557,0.016541957589075125,1.057711751966909,-0.001845449593861998,-0.15817939196915823,0.5636510016908285,-1.1023949607593797,-0.26593178240445575,0.021892334605653718,0.10501557652378499,0.15217488381864774,-0.13105703976819963
111,-0.8083030981002652,0.047051556094293415,0.8574042946184283,0.02962588678247068,-0.06295137043978012,-2.2229759152023534,-0.39128803228220005,-0.2962110305420214,0.13023481807640597,0.08229266034638495,-0.03259743410604049,-0.39667561587773453
112,-0.6063830528762666,0.031214239642844584,0.805192854394655,0.0016675715447266827,0.03024401443948063,1.5455183777031343,2.167012103450144,-0.5091640282524023,0.03911711007703475,-0.10902180005271496,0.04271866887518502,-0.302109339578267
113,-0.2693590831351973,0.02551047178300244,0.7075131578263874,0.0069372005511958695,-0.08761976805566551,0.773750056213892,3.0152031664418764,-0.5009622922653646,0.08377460020859308,-0.06305519194868531,0.09423919391389642,-0.10542479216630857
114,-0.6930765240837422,0.027452802528396814,0.7768417257803729,0.009203836509116468,-0.13604322234852828,-0.7269653457660467,-0.1519003846332884,-0.3595082901843309,0.0525004715498278,0.060853664334249304,-0.1292907350715235,-0.26036127924690816
115,-0.3863455109947585,0.03626888180856432,0.7971068148193052,0.004314944866667374,-0.07492896718596884,1.6448486245821412,0.5416177986866575,-0.4307529798900301,0.03471163661258047,-0.0699663681071581,-0.06498177130688015,0.4883136154764672
116,-0.48270790569857785,0.020441362266513156,0.8360835908162425,-0.0035066066960858576,-0.07079371552511848,0.3815635964086017,-0.8103190404126328,-0.35915135426633876,0.11321814757810499,0.10875357416610464,-0.02885200424869386,-0.22572292502052518
117,-0.530785519378509,0.0235677478694534,0.552636747741315,-0.012307995848206186,-0.23600817938206392,0.8990054972325026,-0.5215543746464496,-0.5270855220388934,0.0016490846148288739,-0.10283296576881827,-0.16350935021677554,-0.5620684508107879
118,-0.31999809454046163,0.031547221806505196,0.9583814305348157,0.004514797783048805,-0.10011720757274961,1.8671154409151174,-0.7121701454696743,-0.4001150022611989,0.07695324909891982,-0.02734842855966039,-0.018740389171843556,0.8418838468047737
