,crim,zn,indus,chas,nox,rm,age,dis,tax,ptratio,b
30,0.19459346654293322,0.013661924485274072,1.1319799140030455,0.002920607540644123,0.18990416698186527,2.3394157642569104,3.1065738001126264,-0.07716070098783848,-0.007836941125130236,0.27738950322761297,0.581465214329621
31,-0.5990551019393013,0.03248858757409727,0.6199932707728331,-0.0005230467854760364,-0.12120245443081253,0.3072760326408839,2.3122497905077792,-0.3811156354769446,-0.14330160878029333,0.20967468463594385,-0.6995777993511283
32,0.5487022137808789,0.01928406103176589,1.4253279112881962,0.00688736399270973,0.24837346028400417,2.6630745671343004,1.5502110341876476,0.5284820838295959,0.22597678998516854,0.6254153469294815,2.9940718869238223
33,-0.008561222107788372,0.020577905729988074,0.916192372223538,0.0033846627259076817,0.10380545891017746,2.1694299592920285,3.010548311569379,-0.26565073510416465,-0.05126140961736433,0.2639100444840457,0.36873137126180255
34,-0.10495632419356776,0.035369129519220194,1.0427946232230476,0.009099866011967177,0.13585418014719125,1.0427181118995026,2.886029864622252,-0.1252883006778208,-0.07472873866643873,0.44111911999268333,1.3817951874895245
35,-0.7199311224742307,0.038559072185547626,-1.1689835261938586,-0.014931451613649257,-0.5292486493494951,1.8717751952217017,-0.8673755267404631,-0.4021776203581911,-0.19572766911472916,-0.02087319071525628,-0.37817879147978106
36,-0.4758667675444176,0.029042598283899844,-1.2987407604799004,-0.0125578620719985,-0.5053360040220857,2.4074846860392536,-0.8781044413172038,-0.3875610530146471,-0.19132874154490603,-0.008875034601045792,-0.05634990035937998
37,-0.7927985672551188,0.021387824817355936,-1.2660327074913367,-0.016050730903436724,-0.5811467430228712,2.0567532652309066,-1.6541147532080342,-0.4452725773513211,-0.19788140015734243,-0.013830595317721505,-0.360106295973492
38,-0.211681124210965,0.07082557150237251,-1.175715157446945,-0.01210911756976167,-0.5263282199792545,1.913046022574842,-2.218794136280005,-0.3278491557600772,-0.15859000794267678,0.0776380667051957,-0.19023602222513117
39,-0.8615550694838986,-0.2859995326783025,-1.628714790161256,0.0026194943166286677,-0.7906822698865237,-1.7011572739827405,-2.091068783478623,-0.45634730964192427,-0.4514252990265521,0.009859298500492617,-0.22212174510969673
40,-0.9760382392157732,-0.3038670129849232,-1.5998150498362391,0.002653423648425571,-0.8315398839948,-3.0122085380590398,-1.9584624876371586,-0.5385321435552497,-0.4145684182953313,-0.04349463432788216,-0.26302029637443747
41,-0.6159539017616753,0.07770582359867294,-0.9435103436084822,-0.0013222110387439779,-0.6834291837447102,-2.524355769306376,-2.2330751605102357,-0.31007813021565783,-0.22580589893983957,-0.0024674968781786917,-0.22900100822719927
42,-0.5573609849435228,0.05125309248649983,-1.0783051636040928,-0.006028526492883549,-0.6337210033172527,0.15649767276356305,-2.799713516652724,-0.41154603764917874,-0.2074178687081959,-0.0030504791087254514,-0.276900465405893
43,-0.46245287751317665,0.06383899346372875,-0.8846344804449815,-0.006598761677473132,-0.6054710569831545,-0.12832879274842313,-2.638917312267759,-0.3470459800158387,-0.19721197540732321,0.027239276475579048,-0.23331031351359185
44,-0.42078179509579583,0.1399770813910512,-0.6199565359095344,-0.008477021101374852,-0.42642336688213733,1.3741289297626307,-1.875335454946581,-0.3025096956549019,-0.16823391032590174,0.08184294997939802,-0.14872446184925606
45,-0.2691173971387507,0.08463931555157894,-0.9416133962779035,-0.008969408228945023,-0.41236980873219753,3.0266495014967774,-2.2883092123536937,-0.4644901067540193,-0.13214650338191153,0.0958289316236696,-0.2684951964370425
46,0.041696199787649456,0.1152741228812198,-0.6043143250558193,-0.007114208824288298,-0.30989554167390576,3.3564253712566994,-2.006547222354903,-0.43407509477327655,-0.0648881467941301,0.12187171362941175,-0.23152614871110377
47,0.10141694841879632,0.1436142590461536,-0.16204001821808378,-0.012892156137700138,0.006353590572913248,2.0660675920253833,1.7697765979283442,-0.006779281238706351,-0.07014518365126987,0.14318248688944088,-0.07084811626769093
48,0.6353590769096495,0.13606440895880498,0.15873151561972254,0.008240859750772354,0.6266421677826154,6.960019001621912,4.393002742987979,0.22706317754664612,0.09305614856155595,0.32775327817493444,0.14567434145291788
49,0.16341214119755038,0.1006929691897819,-0.809210527568834,0.0029569769763021386,-0.09308518753832476,4.338573476986743,-1.1672741348811158,-0.030484364956766825,-0.08228158710801917,0.1965214650210028,-0.1376145079507454
50,-0.45657527972513046,0.18187617111996604,-0.8693788426986719,-0.010949888051868738,-0.38033848719728525,2.1658832472705183,-1.1186182761095362,-0.1403387479958719,-0.10539665632463137,0.09545898391389099,-0.12101550483380943
51,-0.8769190395106713,0.133388459076629,-1.027143033232232,-0.008233179108629085,-0.45958648059068297,1.1688346365763262,-0.9991758056810177,-0.2635076222443599,-0.24338612877033,0.01642344807863651,-0.24718853522607304
52,-0.7467585500497868,0.06078117378613703,-1.2125071460528287,0.0011235440732439033,-0.6604638912190188,-1.342664166638503,-2.151542490056653,-0.2758673640730463,-0.32223138879217555,-0.022608826934069026,-0.1647541746757005
53,-0.7086100813346566,0.133257887611307,-1.1953601539640752,-0.008357929660896815,-0.5777748072467682,1.6427420725461632,-2.5643584603589686,-0.28440061901607605,-0.21587180900986105,0.027205657989948312,-0.27026503818852066
54,-0.48130290587143365,0.051873041569240344,-0.7122176826456028,-0.004888072593190382,-0.3794270937987297,2.2708491015430146,-1.018723297393459,-0.22932642330259873,0.7353658134710451,0.15554729421741348,-0.16364305582811556
55,-0.7046360538286357,-0.14375481901450365,-1.3138064214209528,0.003774512450183304,-0.6878043288914777,-2.8095507378407376,-1.716952859965238,-0.08454300563282185,-0.30126105918499296,0.046057989219320555,-0.1840164965225583
56,-0.6908674704523803,-0.1372891753677556,-1.505235890956761,-0.0024040366158437428,-0.8144279815936103,-0.9851261490010589,-1.888067836065715,-0.2496806388959286,-0.15300756184142214,-0.008134174834208878,-0.18675236500771938
57,-0.8588841776961996,-0.28999295340490927,-1.3922822414208964,0.0030440090045535575,-0.6794844064813653,-2.4022359240355753,-1.436860304369914,-0.17359387246398159,-0.45296422364213274,-0.11773290997663147,-0.17820627614535817
58,-0.45461124709527234,0.05203392192261538,-1.2056064859078548,-0.007287241883207429,-0.5380010918998356,0.6571650658750718,-2.784736655029184,-0.3434873743414199,-0.2541164530796642,-0.004488317825361655,-0.15945740136831418
59,-0.4966332685167663,0.1059877807290229,-1.203514190237033,-0.01163687228441127,-0.49124522603097914,1.7415918934749182,-1.4493813975561547,-0.2802648187379805,-0.18704719581155463,-0.021281686312650403,-0.33236829934881895
60,-0.15732316718453934,0.1568403071352556,-1.0982498749929193,-0.007723711003336197,-0.29707871090759574,2.988841774543048,-0.8990737220716764,-0.10253171335275321,-0.1350523909009634,0.040701545299982156,-0.21174361719693902
61,-0.2114706356391753,0.2611121191428106,-1.2341743386523145,-0.006915675243394261,-0.18041412744129035,2.0927396852990463,3.1070475611791295,-0.06862204054589208,-0.15390314865508395,0.10022959515854435,-0.25592227523481687
62,-0.5257207861141536,0.11967929993507297,-1.273664269515972,-0.011730758736849149,-0.6020032926756883,-1.3614220844224385,-0.9108986087272241,-0.26203812072678007,-0.2724219822261606,-0.05808934064920706,-0.2673833367730328
63,-0.4759416894027976,0.17067265554581862,-0.8490867448861491,0.002345434227086197,-0.4604806063298661,-1.8926321751991877,-0.7072101929726743,0.005229372736558406,-0.17032207895382453,0.044011057685000576,-0.103978313082369
64,-0.7774615123528835,0.18988340848083546,-1.0923214071672085,0.0015445347838729077,-0.4702781733123488,-2.674025306729511,-0.4269725230876944,0.020600189271245944,-0.19814327443707747,0.13295902003755955,-0.12917823611920137
65,-0.7627880137319498,-0.19152957447344635,-1.626018651628178,-0.0025704507726715745,-0.7853760042128737,-0.7918069163195671,-2.2030297462333386,-0.3547419853666735,-0.25402009399053505,-0.0007543627801903438,-0.16735748112298277
66,-0.6790813061169579,-0.1412009766003085,-1.437828939266533,-0.007573865376353002,-0.5760947153672961,2.8277549504874107,-2.117567718486279,-0.26288245126974374,-0.14547918441076482,0.06284644131842487,-0.10828551554402205
67,-0.7448990069828693,0.1156461746092144,-1.1164664424547848,-0.010397495842213588,-0.6782662491293214,1.940492212657246,-2.7881044813640607,-0.3320351922733382,-0.1704839036132664,0.04004031493722107,-0.23561921117624068
68,-0.23039314850097756,0.19681867074000745,-1.3658248200679282,-0.003536753093297434,-0.48770220785225893,4.018963826712329,-2.1427478683309333,-0.20065708364114193,-0.09539975747808281,0.12452176224529228,-0.12903590136543655
69,-0.49209179478777937,0.14221083232466422,-1.1822192450569042,-0.008539582166886035,-0.6805525530247162,2.011832371910623,-2.5722385242703796,-0.29846427953029314,-0.16552354787754142,0.05836726488682592,-0.23347422304003906
70,-0.949500034149956,0.03697519838191246,0.8575130244436464,-0.001346272887895434,-0.9823822918419473,-1.3797602270645675,-2.295313891880172,-0.5743245488347004,-0.2819233330359538,0.01664073024701689,-0.2629716340098139
71,-0.3518939909348235,0.043256986412772085,0.8440675169596682,-0.004988524077125243,-0.8588722990149096,1.2707019324871427,-2.5953974400608493,-0.5740731919875002,-0.16775034891406607,0.039969300254947486,-0.25021322175768695
72,-0.976278898383955,0.0386328629910314,0.5643132856216145,-0.005911457414470605,-1.0856828071484297,0.3827880307477241,-2.7234604706722227,-0.6224536044872852,-0.3147902699173195,-0.006682114488503782,-0.43926783748063125
73,-0.30911533317524886,0.03959072371465901,1.017009310373676,-0.0019920562905519907,-0.8568945994922063,-0.7183053381798452,-2.231767596916724,-0.5013833912086734,-0.2818370921967396,0.021867477932947098,-0.25506538519372834
74,-0.9855226396640698,0.04492722878724102,0.9067506902738803,-0.004205227754431833,-0.8686001071587262,-0.8411668072566777,-2.267518619364352,-0.5314113976569979,-0.1614537500895518,0.0216287103119108,-0.382121361060669
75,-0.6765697198080912,0.04265895520454223,0.9117598888132652,-0.0013139262850555406,-0.7163402578349707,-0.8532722843255798,-1.3564422686745892,-0.5187437704897959,-0.13117683220543622,0.05342460605290369,-0.22017767107961494
76,-0.4500412385132353,0.03518220579238106,1.1210629108988561,-0.0014988488607069837,-0.6220412999071778,-0.6280829428960694,-0.4052485965304905,-0.2878583364998141,-0.08157904037154774,0.0850136656084658,-0.03760175935307042
77,-0.7930107789707944,0.03598828459872154,0.5954387455619973,-0.010630045986699905,-0.6638416211792519,0.6019366615298138,-1.4148198064236688,-0.41735825073825156,-0.13503024884873585,0.05280309452424865,-0.20056931469978231
78,-0.7211754006789377,0.03608182536841947,1.004424947209397,-0.002454648527111039,-0.553278257737113,0.1466035600609601,-0.7545735402690509,-0.4719481493391203,-0.036922534309421114,0.09563120995957969,-0.061882292370007044
79,-0.8903252523231849,0.022821109030712442,0.7168693069847695,-0.014175000918696041,-0.7287927855936951,1.5703734444050448,-2.211630102405868,-0.6523988396564486,-0.15336867212273933,0.05741222833261603,-0.34787871636492845
80,-0.7857163262525902,0.10360368633608255,-1.198962398198563,0.0031725643060266416,-0.6556448127463849,-1.96284483209328,-1.7992027341126555,-0.3734804502944969,-0.20618592256347834,0.0021269097770137396,-0.21095896479009113
81,-0.7396796232256159,0.1144617788866618,-1.058017394803374,-0.00020814814420040746,-0.565462007814796,-1.7318623287946966,-0.44509137049857095,-0.31260756467144774,-0.2080341290543835,-0.009903373847087992,-0.18848911866490228
82,-0.6986689913074929,0.11276854994997056,-1.2441607027386932,-0.0018629321500791326,-0.7275461333967025,-0.7245955021388749,-1.9700368759948699,-0.38798367864482125,-0.2325787603041796,-0.002916013591868552,-0.16701224031481238
83,-0.8513169351643037,0.10749336130794193,-1.1076435419916926,-0.005124298182091616,-0.7385379051261528,0.4856356756296025,-1.2378695287236805,-0.38562205782883857,-0.24166547816555392,0.030644939866352843,-0.14548751225398973
84,-0.5632349958209035,0.10995133619177151,-0.9847286304820423,-0.005369114045907772,-0.4582334645294691,-0.7954294682805264,-0.8418548710062532,-0.35950012886192445,-0.1740140688843658,0.14190284966987254,-0.1514827245826604
85,-0.7859563823366096,0.08642570752202243,-1.1348797991633635,-0.009519300041389657,-0.48886205771242275,-1.810169769454319,-0.6556528866597612,-0.36874011036326115,-0.2839523157697178,0.1091916424249765,-0.1490780090785682
86,-0.5824480189397785,0.09574513030322065,-0.7781232950343129,-0.010837104820652043,-0.24202269148247474,1.9423902771186872,-0.9393562797616167,-0.2596073727876696,-0.15706281633243627,0.1927552549966381,-0.18022636389201513
87,-0.7781169128239177,0.07280294811754526,-1.0701856394294091,-0.013289014637528032,-0.43203048870816974,1.0149880076569087,-1.0740681602317117,-0.4317345800222792,-0.2722970164768705,0.08558851109236228,-0.3190509351693409
88,-1.0515782175493555,0.03729602733318507,-1.3196213962095773,-0.013467631159249295,-0.6491155961018639,-3.5197843690057824,0.7627266118609434,-0.4589229228756951,-0.26063144212923406,-0.011423125663545893,-0.2990712191322192
89,-0.7395494393061393,0.04021090179902073,-1.3165835107963364,-0.012925209501045474,-0.5843422742105899,-2.9451309652323654,-0.48404936437910917,-0.4240174960114825,-0.21918392001262169,-0.002133150147109737,-0.18018885283463898
90,-0.569297789095251,0.09844876986333848,-1.3106227199585523,-0.008574796168389865,-0.444925714911542,-0.8364081474933808,-0.4340918279421985,-0.26212048307432884,-0.21439903335610608,0.08036869094701028,-0.01077022944300479
91,-0.6883734580730941,0.09953461949237676,-1.3623888596340574,-0.007997705506265744,-0.5046204733774178,-0.9456861131765519,-0.3962936715883508,-0.2780480090558264,-0.23443834292511576,0.05454761397069773,-0.11312888075881332
92,-0.8821547694392787,0.09000905948238457,0.9005980326871765,-0.004143892321225408,-0.6128914126813997,-1.3196780179283125,-1.12202058193197,-0.45492260560661085,-0.24816762422429464,0.05906327466504429,-0.3175847433339263
93,-1.1525599432362095,0.053421374480375254,0.6231656470338549,-0.008260294231200584,-0.7457891671749366,-0.5392407945339968,-2.5728020272536205,-0.5332106641982574,-0.31839642073046037,-0.002885655134031128,-0.4743353356539193
94,-0.8741958389036265,0.08474858198584577,0.9100999214418363,-0.006093626733438045,-0.5372258507795099,-0.5426744195023886,-0.5756739487757581,-0.4528440775540706,-0.27546152757561615,0.10100363282359902,-0.36197612705929383
95,-0.5825412715312903,0.032847825593330826,-1.6852318975605858,-0.004887436969522586,-0.6797014989649769,-1.896341067359568,-0.7144498060931399,-0.4189255900187197,-0.22472765981902826,0.01495136481293407,0.23301375727815526
96,-0.38423168369656846,0.09734378756145586,-1.2000877721898027,-0.009746507876672705,-0.39353271364476317,1.602498558555866,-0.32514128712809065,-0.3521469547947045,-0.15997868192080528,0.07698104818433989,-0.04215107368265818
97,-0.6047045917666855,0.016259906821052758,-1.482633861392275,-0.005499273352955384,-0.6716926601824353,-4.08879192444219,-0.4284841484913265,-0.46622945182406855,-0.2268839915773514,-0.005193535790557109,-0.17373974863363098
98,-0.7285003244102096,0.031257446845131265,-1.4597964334299327,-0.001823553116382807,-0.7028462523435676,-3.6052810721313073,-1.183238049632746,-0.3932456633635294,-0.2143045421665652,-0.003924920426536355,-0.2099899164567761
99,-0.6741387409370729,0.03868086979934739,-1.2897980314163964,-0.0006338214490635869,-0.6084841279073447,-3.1516120250341597,-0.4762019038075873,-0.3962711630869084,-0.1893140870298511,0.05545745529029542,-0.1700777050536881
100,-0.7481791083597583,0.053472858384277906,0.7896308868221686,0.0015481722123854196,-0.321608162665668,-2.530137886212135,-0.3368798734041376,-0.24509397103605024,-0.07942830016170016,0.16929490256584004,-0.27071279877764476
101,-0.7894157977930663,0.03966201616500474,0.7216979605162769,0.007901173372678223,-0.355986679268549,-3.010477872490143,-0.6514032588712132,-0.270972896590507,-0.07171581490837985,0.10639711334644536,-0.2957792241109778
102,-0.6600931867015539,0.01871900918452356,0.9568530007263637,-0.0006262772738691238,-0.42002613055427745,-1.8983123404971087,0.48788375222419855,-0.4244576942507511,-0.19965522501701582,0.13005485393939198,1.218066957587674
103,-0.3880029131692001,0.028913678881784206,0.656520332057049,-0.00834658914748288,-0.14709600481822427,0.6238256113704671,0.829326274218775,-0.39324663750589917,-0.05460878199997839,0.12914547277846902,-0.3792237232981519
104,-0.7275793371819171,0.02234394448634519,0.8517054484714067,-0.011278499662424344,-0.2659570698441322,0.18448860960683738,0.9043204685139875,-0.4021282464344825,-0.10952068201214055,0.09103293010413538,-0.33892084668003125
105,-0.49696599331617153,0.01806881083356253,0.7626912371203269,0.0016141547985610563,-0.046414906274778865,1.8530991881619667,2.9804052175047016,-0.24633810837072515,-0.13620283201142688,0.16980612828191516,-0.38715617736036256
106,-0.2697425429638678,0.019403873533419144,0.8800747319742301,-0.005379868768569694,-0.044081393970521736,2.0109364546938164,2.1982478802175227,-0.20590351696486647,-0.053757848952708624,0.19555409820284486,-0.22844514763373477
107,-0.6751469535829866,0.025535615117927596,0.6716452760566054,-0.010458756703989444,-0.20303860550319014,0.6248479381523815,0.6509523516513207,-0.09546071288022231,-0.1241421064918222,0.1540356423347248,-0.264862968783167
108,-0.8911000114955067,0.025252583106282988,0.943072335884591,0.007384337225531987,-0.12945647910168223,-1.6209921731852457,2.7178523221343123,-0.4856671568642011,-0.11692445348594564,0.1668443873686865,-0.3513589722192694
109,-0.36521740554179793,0.020454681962684015,1.0014897754082146,-0.0003368362621902092,-0.12571349060134654,-0.036108223381738566,1.7829941744686446,-0.25657063790341433,-0.020543383535542664,0.2999113394791741,-0.1764532747251065
110,-0.4507276782863507,0.02942505835924258,0.9766339385663807,0.0019394187926221901,-0.19193726974808684,0.2902359316495119,-1.0522697161870527,-0.2621471167511437,0.04367202187058189,0.13933013548266202,-0.2023480043807793
111,-0.8052135502993818,0.04944985291505463,0.8376102819415236,-0.0007196706165212075,-0.14875686455814469,-2.3954693673909753,-0.22906485142910146,-0.22570164628503,0.08533942416205514,0.06151526334606452,-0.3066821524179575
112,-0.6009298383553359,0.019400657132475845,0.8945862979384572,-0.004446802035289824,-0.007613795182066796,1.6643780192857434,1.968911582334284,-0.3748728877623565,-0.05392121508810869,0.11001897252792134,-0.3838042714281585
113,-0.2241581656250567,0.030131799935375906,0.6985948671095502,0.00029214854961070146,-0.03968508819918161,0.718464580503521,3.0556425584408946,-0.3995416565909104,0.05692002056157917,0.06457260135886092,-0.082926946676653
114,-0.6754759979941494,0.022662997726450387,0.8548573292747964,-0.000699119586995826,-0.18648729696035585,-0.9529789770463274,0.03568910995420651,-0.35589687182324364,0.019480500816580013,-0.15858565193841073,-0.3040593030549686
115,-0.45105201812424117,0.01977108756218718,0.8290767043822123,0.0034528745301501,0.0007652219361466305,1.6486727662457972,0.8581543367862396,-0.3314500251463909,-0.11205603036359509,0.0726175653990167,0.6701542361600644
116,-0.4680269577030541,0.030643441558959213,0.9051982853399276,-0.0024234997083663603,-0.0830913137377019,0.30829747617838993,-0.711363340292944,-0.3662651826659577,0.05628794402595869,-0.023852348693493012,-0.2506977849341185
117,-0.6351549915851699,0.033377892576831686,0.585574295915526,-0.0052927208381476935,-0.20765986166686895,0.7158310049328912,-0.2650175875583875,-0.5174749802536082,-0.1309476615182278,-0.06996914087155578,-0.5957595297656834
118,-0.4327688682739919,0.025137780860290213,0.9248530508810994,0.006425437160047524,-0.0972878139337928,1.910529098588068,-0.5959063375323229,-0.2785838828404986,-0.07655927809958742,0.11048474391591695,0.9476827886423632
119,-0.3136942405263532,0.02996908086240205,0.8725947233846519,-0.0008748787748443774,-0.0998185542639286,2.0904541175247453,-1.0829315433256739,-0.3485245467283246,-0.015559128336420005,0.08868461410527169,-0.2139929245539399
120,-0.813451255584762,0.020972812630804652,1.3791008468371713,0.006271970616886676,0.4521203525159988,1.817008809202622,-0.8193228405855143,-0.5104266736714468,-0.06936907551944103,0.12915609795397948,-0.14405432502871357
121,-0.9829266077510704,0.024767312054207267,1.2790301076004917,0.0029494191257491077,0.32614527088315176,1.401484528148802,0.37901983460322375,-0.3214986626155882,-0.09624355642365029,0.1424862309921273,-0.23850715724983546
122,-0.5914104822229831,0.021859278225283506,1.4991487261952507,0.009030572449052329,0.3673293653508512,1.5871395270321078,1.9722621390200095,-0.18048678758799044,0.027447654583302474,0.31986439511719145,-0.2359776687945103
123,0.09300834660898709,0.024978092779875408,1.9915726752528322,0.03136264093540529,0.6637986206980029,2.507099374034435,3.2862525639978206,0.666055435227622,0.30693334603276423,0.4365154947340306,0.6104301290658171
124,-0.5615650427617923,0.022109241935553116,1.464294845526212,0.017265162585259217,0.35181981868608475,1.6057951610008518,2.500790468075495,-0.2018090991309744,0.11815395779807,0.3091261433899025,-0.37087393773710176
125,-0.5766227552653663,0.020579165196854758,1.2446296098567318,0.014842986535809522,0.12507463753607512,1.2709792139195981,0.7802538501382946,-0.1952904115060299,-0.04875463615971559,0.16175289219242803,-0.3732378330770878
126,0.15487491026357555,0.021756872605538546,2.300359056837228,0.0509298643559307,0.5980470628606533,4.261546445834508,3.12699978383472,0.9959445893736374,0.24804479199280716,0.44181685179388674,0.7147864896151154
127,-0.46512088832710086,0.02331409079986693,1.217418708259529,0.031169451009562133,0.1172942381909341,1.7323952251977406,2.269346952200053,0.264657380301122,0.20173303349070396,0.18767750534903224,-0.4122789771038737
128,-0.9182127025455132,0.020493861651586016,1.3710577936526593,0.03887462658026127,0.38176472501363573,-1.3966539570229541,2.3212566659590044,0.4404278159762074,0.553500864925859,0.3183671923893779,-0.10047016721252536
